ID,Main,Location,Corporation,Href,Date
186,Java Developer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/java-developer/5355000,2023-04-04
187,Cloud Engineer ,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/cloud-engineer-azure/5356000,2023-04-04
188,Devops Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/devops-engineer/5357000,2023-04-04
189,Java Developer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/java-developer/5358000,2023-04-04
190,Software engineer team lead,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/software-engineer-team-lead/5359000,2023-04-04
191,Software Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/software-engineer/5360000,2023-04-04
192,Senior Software Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/senior-software-engineer/5361000,2023-04-04
193,Java Developer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/java-developer/5362000,2023-04-04
194,Backend Engineer ,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/backend-engineer-scala-protect-team/5363000,2023-04-04
195,Software Engineer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/software-engineer/5364000,2023-04-04
196,Java Developer,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/java-developer/5365000,2023-04-04
197,Lead Software Engineer ,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/lead-software-engineer-java/5366000,2023-04-04
198,Lead Developer IoT Cloud,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/lead-developer-iot-cloud/5367000,2023-04-04
199,Cplace Java Developer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/cplace-java-developer/5368000,2023-04-04
200,Java full-stack developer ,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/java-full-stack-developer-with-devops/5369000,2023-04-04
201,Java/Angular Developer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/javaangular-developer/5370000,2023-04-04
202,DevOps Engineer in Platform Engi...,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/devops-engineer-in-platform-engineering/5371000,2023-04-04
203,Java Software Engineer ,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/java-software-engineer-in-platform-engineering/5372000,2023-04-04
204,DevOps Manager,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/devops-manager/5373000,2023-04-04
205,Cloud Platform Engineer,Országos,Randstad Hungary Kft,https://itpeople.hu/allasok/orszagos/cloud-platform-engineer/5374000,2023-04-04
206,IoT Backend Developer,Budapest,Randstad Hungary Kft,https://itpeople.hu/allasok/budapest/iot-backend-developer/5375000,2023-04-04
207,Diákmunka - Junior rendszermérnök,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xiii-kerulet/diakmunka-junior-rendszermernok/5273000,2023-04-04
