ID,Main,Location,Corporation,Href,Date
416,Backend fejlesztő,Pécs,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/backend-fejleszto-1274073,2023-04-04
417,Kiemelt        Fullstack Developer - REF1621B,"Budapest, Debrecen, Pécs, Szeged",Deutsche Telekom IT Solutions,https://www.cvonline.hu/hu/allas/fullstack-developer-ref1621b-1273771,2023-04-04
418,Szoftvertesztelő mérnök,"Budapest, Pest",Hörmann Pannon Software Kft.,https://www.cvonline.hu/hu/basic/allas/szoftvertesztelo-mernok-1271102,2023-04-04
419,Projektmenedzser,Budapest,Melon HR Technology Kft.,https://www.cvonline.hu/hu/allas/projektmenedzser-1270441,2023-04-04
420,TESZTMÉRNÖK R&D MECHANICS,"Budapest, Pest",Knorr-Bremse Rail Systems Budapest,https://www.cvonline.hu/hu/standard/allas/tesztmernok-r-d-mechanics-1237413,2023-04-04
421,Irányítástechnikai mérnök,Budaörs,Humán Centrum Kft.,https://www.cvonline.hu/hu/allas/iranyitastechnikai-mernok-1265250,2023-04-04
422,Frontend fejlesztő,"Budapest, Pest",Nova Human Resources Kft.,https://www.cvonline.hu/hu/standard/allas/frontend-fejleszto-1233858,2023-04-04
423,Manuális Tesztelő,"Budapest, Pest",Nova Human Resources Kft.,https://www.cvonline.hu/hu/standard/allas/manualis-tesztelo-1233856,2023-04-04
424,Automata Szoftvertesztelő,"Budapest, Pest",Nova Human Resources Kft.,https://www.cvonline.hu/hu/standard/allas/automata-szoftvertesztelo-1233853,2023-04-04
425,IT Tanácsadó,"Budapest, Pest",Nova Human Resources Kft.,https://www.cvonline.hu/hu/standard/allas/it-tanacsado-1233787,2023-04-04
426,Rendszerszervező,"Budapest, Pest",Nova Human Resources Kft.,https://www.cvonline.hu/hu/standard/allas/rendszerszervezo-1233814,2023-04-04
427,Business Analyst,"Budapest, Pest, Budapest",Nova Human Resources Kft.,https://www.cvonline.hu/hu/standard/allas/business-analyst-1233782,2023-04-04
428,Senior JAVA Fejlesztő,"Budapest, Pest",Nova Human Resources Kft.,https://www.cvonline.hu/hu/standard/allas/senior-java-fejleszto-1233780,2023-04-04
429,Junior PLC Programozó,"Dunavarsány, 2336 Magyarország, Pest",Nova Human Resources Kft.,https://www.cvonline.hu/hu/allas/junior-plc-programozo-1236421,2023-04-04
430,Szervizmérnök,"Budapest, Bács-Kiskun, Baranya, Békés, Borsod-Abaúj-Zemplén, Csongrád, Fejér, Győr-Moson-Sopron, Hajdú-Bihar, Heves, Jász-Nagykun-Szolnok, Komárom-Esztergom, Nógrád megye, Pest, Somogy, Szabolcs-Szatmár-Bereg, Tolna, Vas, Veszprém, Zala",Digital Kft.,https://www.cvonline.hu/hu/basic/allas/szervizmernok-1263446,2023-04-04
431,Cloud Test Engineer – Budapest IX./Hybrid,,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/cloud-test-engineer-budapest-ix-hybrid-1238134,2023-04-04
432,Full-Stack .NET Developer – Budapest IX./Hybrid,,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/full-stack-net-developer-budapest-ix-hybrid-1238135,2023-04-04
433,Senior PowerBI Specialista (Győr),Győr,Hire-One Kft.,https://www.cvonline.hu/hu/allas/power-bi-developer-gyor-1207543,2023-04-04
434,Senior IT Infrastructure Projektmanager - Remote,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/it-infrastructure-projektmanager-remote-1184662,2023-04-04
435,Presales System Engineer – Budapest II./Hybrid,Budapest,Get Work Trend Kft.,https://www.cvonline.hu/hu/allas/presales-system-engineer-budapest-ii-hybrid-1231595,2023-04-04
