ID,Main,Location,Corporation,Salary,Href,Date
556,"Java Developer (Public Health) - BA, BB","Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Central Europe, a. s.",1 600 EUR/mesiac,/praca/asseco-central-europe/O4514071,2023-02-21
557,PHP Developer/ka ,"Karadžičova 12, Ružinov","Websupport, s.r.o.",2 500 EUR/mesiac,/praca/websupport/O3969658,2023-02-21
558,Python Developer/ka ,"Karadžičova 12, Ružinov","Websupport, s.r.o.",1 400 - 3 400 EUR/mesiac,/praca/websupport/O4494407,2023-02-21
559,SAP ABAP developer - junior,"Mlynská 31/837, Košice",Východoslovenská energetika Holding a.s.,1 800 - 3 400 EUR/mesiac,/praca/vychodoslovenska-energetika-holding/O4513918,2023-02-21
560,Application Developer - Experience Front End,Košice,IBM,1 800 EUR/mesiac,/praca/ibm/O4465560,2023-02-21
561,React Programátor - full remote,Práca z domu,Grafton Slovakia s.r.o.,3 000 - 4 000 EUR/mesiac,/praca/grafton-slovakia/O4513847,2023-02-21
562,Front-end developer,Remote work,"Outloud, s. r. o.",2 800 EUR/mesiac,/praca/outloud/O4513833,2023-02-21
563,WPF Application Developer,"Košice, Slovakia (Job with occasional home office)",VISSIM s.r.o.,,/praca/vissim/O4513776,2023-02-21
564,Computer Vision Developer,"Bratislava, Slovak Republic",Photoneo s. r. o.,2 500 EUR/mesiac,/praca/photoneo/O4513728,2023-02-21
565,Fullstack developer (Java/React),Práca z domu,MATERNA Information & Communications s.r.o.,1 800 EUR/mesiac,/praca/materna-information-communications/O4176552,2023-02-21
566,Automation Tester s Nemeckým jazykom,Práca z domu,MATERNA Information & Communications s.r.o.,2 200 EUR/mesiac,/praca/materna-information-communications/O4284432,2023-02-21
567,Špecialista pre migrácie dát / SQL developer,Bratislava,"ANASOFT APR, spol. s r.o.",2 000 EUR/mesiac,/praca/anasoft-apr/O3635841,2023-02-21
568,Senior .NET developer - fullstack,"Bratislava IV, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ANASOFT APR, spol. s r.o.",1 600 EUR/mesiac,/praca/anasoft-apr/O4211321,2023-02-21
569,Chceš vidieť výsledok svojej práce? Pracuj ako Java Smart Industry developer (Medior -Senior),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ANASOFT APR, spol. s r.o.",3 000 EUR/mesiac,/praca/anasoft-apr/O3845087,2023-02-21
570,Programmer for Identity and Access Management,Remote work,Fpt Slovakia s.r.o.,3 000 EUR/mesiac,/praca/fpt-slovakia/O4513621,2023-02-21
571,"Programátor PLC, C++, C# pre vývoj špeciálnych strojov",Kysucké Nové Mesto,SCHAEFFLER,2 000 EUR/mesiac,/praca/schaeffler/O4513595,2023-02-21
572,Vývoj špeciálnych strojov - Špecialista pre kamerové systémy,Kysucké Nové Mesto,SCHAEFFLER,1 400 - 2 100 EUR/mesiac,/praca/schaeffler/O4513601,2023-02-21
573,SW Developer pre oblasť automotive (C / Matlab Simulink),Kysucké Nové Mesto,SCHAEFFLER,1 500 - 2 000 EUR/mesiac,/praca/schaeffler/O4513577,2023-02-21
574,Junior programátor ,"Ludvíka Svobodu, Poprad, Slovensko (Pozícia umožňuje občasnú prácu z domu)",HORECA GROUP s.r.o.,1 500 - 2 500 EUR/mesiac,/praca/horeca-group/O4513569,2023-02-21
575,Student Part-time Machine Learning (all genders) #work&study #machinelearning #python #java,"Košice, Slovakia (Job with occasional home office)",Erste Digital,1 400 EUR/mesiac,/praca/erste-digital/O4513437,2023-02-21
576,ABAP Developer (Medior/Senior),Remote work,IT-Impulse s. r. o.,7 EUR/hod.,/praca/it-impulse/O4513546,2023-02-21
577,Acceptance Tester - Letectvo,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Indra Avitech s.r.o.,2 300 EUR/mesiac,/praca/indra-avitech/O4428378,2023-02-21
578,Programátor C++/C# pre jednoúčelové stroje,Kysucké Nové Mesto,"ADECCO Slovakia, s. r. o.",1 500 - 2 500 EUR/mesiac,/praca/adecco-slovakia/O4513350,2023-02-21
579,Embedded C/C++ Developer,Žilina,Scheidt & Bachmann Slovensko s.r.o.,1 400 - 2 100 EUR/mesiac,/praca/scheidt-bachmann-slovensko/O4513269,2023-02-21
580,Angular Developer ,Práca z domu,"DGT factory, a. s.",2 500 EUR/mesiac,/praca/dgt-factory/O4139749,2023-02-21
581,R&D engineer (až 90.000 Kč),"Frýdek-Místek, Česko","Advantage Consulting, s.r.o.",60 000 - 90 000 Kč/mesiac,/praca/advantage-consulting/O4513229,2023-02-21
582,Internal Ordering Intern - opportunity for students,Bratislava,Dell,"6,6 EUR/hod.",/praca/dell/O4513244,2023-02-21
583,Java Developer s nástupným bonusom 1.500 €,Práca z domu,"DGT factory, a. s.",,/praca/dgt-factory/O4450156,2023-02-21
584,Penetration Tester (Ethical Hacker),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ESET, spol. s r.o.",2 500 EUR/mesiac,/praca/eset/O4475461,2023-02-21
585,Frontend developer,Kysucké Nové Mesto,SCHAEFFLER,2 000 EUR/mesiac,/praca/schaeffler/O4513093,2023-02-21
586,Software Developer for Automation SSC (JAVA),"Bratislava, Slovakia (Job with occasional home office)",Deutsche Telekom IT Solutions Slovakia,2 500 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4321331,2023-02-21
587,Junior Software Developer (JAVA),Remote work,Deutsche Telekom IT Solutions Slovakia,2 000 - 2 650 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4038786,2023-02-21
588,Senior Software Developer (JAVA) + 5000€ sign on bonus,"Bratislava, Slovakia (Job with occasional home office)",Deutsche Telekom IT Solutions Slovakia,1 050 - 1 600 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4321313,2023-02-21
589,Senior Database Developer - ready for CLOUD level?,Remote work,"Accenture, s.r.o.",3 100 EUR/mesiac,/praca/accenture/O4446571,2023-02-21
590,SAP Analytics Consultant,"Bratislava, Slovakia (Job with occasional home office)",IBM,2 800 - 4 300 EUR/mesiac,/praca/ibm/O4446266,2023-02-21
591,"GDC IT Application/Service Manager for LIMS system - US Timezone (Glasgow, Delaware)","Košice, Slovakia (Job with occasional home office)",Siemens Slovensko,2 500 - 5 000 EUR/mesiac,/praca/siemens-slovensko/O4253566,2023-02-21
592,"GDC IT Application/Service Manager for LIMS system - US Timezone (Glasgow, Delaware)","Žilina, Slovakia (Job with occasional home office)",Siemens Slovensko,2 000 EUR/mesiac,/praca/siemens-slovensko/O4253565,2023-02-21
593,Web Developer / Software Developer PHP for Pimcore,Remote work,"LOEWE, s.r.o.",2 000 EUR/mesiac,/praca/loewe/O4513047,2023-02-21
594,Medior PHP programátor,"Krasovského 14, Petržalka, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)",Alanata a. s.,4 000 - 6 000 EUR/mesiac,/praca/alanata/O4513011,2023-02-21
595,Trainee pre TV & Entertainment Tribe (m/ž),"Bajkalská 28, Ružinov","Slovak Telekom, a.s.",1 800 EUR/mesiac,/praca/slovak-telekom/O4512994,2023-02-21
596,SW Backend developer,Kysucké Nové Mesto,SCHAEFFLER,6 EUR/hod.,/praca/schaeffler/O4512945,2023-02-21
597,SW Development TeamLead,Bratislava,"Asseco Central Europe, a. s.",2 500 EUR/mesiac,/praca/asseco-central-europe/O4512911,2023-02-21
598,Java Consultant (medior/senior),Remote work,"The Capital Markets Company Slovakia, s. r. o.",2 500 EUR/mesiac,/praca/the-capital-markets-company-slovakia/O4512889,2023-02-21
599,Medior JAVA developer,"Štúrova 27, Old Town, Košice, Slovakia (Job with occasional home office)",Visma Labs s.r.o.,2 300 EUR/mesiac,/praca/visma-labs/O4512842,2023-02-21
600,Software Architect (all genders),"Bratislava, Slovakia (Job with occasional home office)",Erste Digital,3 200 EUR/mesiac,/praca/erste-digital/O4512536,2023-02-21
601,Senior Backend Engineer for BI Monitoring Portal (all genders),"Bratislava, Slovakia (Job with occasional home office)",Erste Digital,3 200 EUR/mesiac,/praca/erste-digital/O4512516,2023-02-21
602,Senior Backend Engineer for BI Monitoring Portal (all genders),"Košice, Slovakia (Job with occasional home office)",Erste Digital,3 200 EUR/mesiac,/praca/erste-digital/O4512409,2023-02-21
603,Senior Backend Developer (all genders) #java #spring,"Košice, Slovakia (Job with occasional home office)",Erste Digital,,/praca/erste-digital/O4512415,2023-02-21
604,Senior Java Software Engineer for George (all genders),"Bratislava, Slovakia (Job with occasional home office)",Erste Digital,2 800 EUR/mesiac,/praca/erste-digital/O4512401,2023-02-21
605,PHP Backend vývojár/ka v e-commerce,"Blueweb s.r.o., M. R. Štefánika, Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Blueweb s.r.o.,2 800 EUR/mesiac,/praca/blueweb/O4512747,2023-02-21
606,Android Developer (DOT product),"Lakeside Park 02, Tomášikova, Nové Mesto, Slovakia, Bratislava (Job with occasional home office)","Innovatrics, s.r.o.",1 800 EUR/mesiac,/praca/innovatrics/O4334885,2023-02-21
607,Junior Java Developer for insurance applications,"Bratislava, Slovak Republic (Job with occasional home office)","Zurich Insurance Company Ltd, organizačná zložka",2 500 EUR/mesiac,/praca/zurich-insurance-company-ltd-organizacna-zlozka/O4512590,2023-02-21
608,React developer / Team Leader (2000 - 6000€),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",ARIVA GROUP s.r.o.,2 000 EUR/mesiac,/praca/ariva-group/O4512561,2023-02-21
609,PHP Senior,Práca z domu,TSS Group a. s.,2 000 - 6 000 EUR/mesiac,/praca/tss-group/O4512524,2023-02-21
610,Frontend Developer,"Staré Grunty, Karlova Ves","N I K É , spol. s r.o.",12 EUR/hod.,/praca/n-i-k-e/O4512502,2023-02-21
611,Java Developer (Backend),"Staré Grunty, Karlova Ves","N I K É , spol. s r.o.",2 000 EUR/mesiac,/praca/n-i-k-e/O4512499,2023-02-21
612,Infrastructure Tools Engineer,"Bratislava, Slovakia (Job with occasional home office)",AT&T Global Network Services Slovakia,2 000 EUR/mesiac,/praca/at-t-global-network-services-slovakia/O4512487,2023-02-21
613,Senior JAVA backend developer,Prešov,"UNIQA Group Service Center Slovakia, spol. s r.o.",2 000 EUR/mesiac,/praca/uniqa-group-service-center-slovakia/O4473981,2023-02-21
614,SAP konzultant/ka pre HR systémy,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Slovenské elektrárne, a.s.",2 600 EUR/mesiac,/praca/slovenske-elektrarne/O4512412,2023-02-21
615,JAVA Team leader,Žilina,"brainit.sk, s. r. o.",2 300 EUR/mesiac,/praca/brainit-sk/O4512395,2023-02-21
616,C/C++ Embedded Developer Automotive - Medior / Senior ,Práce z domu,CIT-Con SK s. r. o.,3 200 - 5 000 EUR/mesiac,/praca/cit-con-sk/O4232389,2023-02-21
617,Experienced Linux Systems Engineer,"Bratislava Region, Slovakia, Bratislava region (Job with occasional home office)",Siemens Slovensko,2 200 - 3 500 EUR/mesiac,/praca/siemens-slovensko/O4495535,2023-02-21
618,Junior Linux Systems Engineer,"Bratislava Region, Slovakia, Bratislava region (Job with occasional home office)",Siemens Slovensko,2 500 EUR/mesiac,/praca/siemens-slovensko/O4495530,2023-02-21
619,Senior Data Engineer / Java Developer “Data Integration and Big Data” ,Remote work,"UNIQA Group Service Center Slovakia, spol. s r.o.",2 000 EUR/mesiac,/praca/uniqa-group-service-center-slovakia/O4440174,2023-02-21
620,Vývojár pre projektantský nástroj COMOS,Žilina,Siemens Slovensko,1 500 EUR/mesiac,/praca/siemens-slovensko/O4464180,2023-02-21
621,"Java Developer/Architect for ""Automatic Driving Trains""","Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Siemens Slovensko,1 800 EUR/mesiac,/praca/siemens-slovensko/O4464162,2023-02-21
622,Junior Linux Systems Engineer,"Žilina, Slovakia (Job with occasional home office)",Siemens Slovensko,2 000 EUR/mesiac,/praca/siemens-slovensko/O4445318,2023-02-21
623,Experienced Linux Systems Engineer,"Žilina, Slovakia (Job with occasional home office)",Siemens Slovensko,,/praca/siemens-slovensko/O4445314,2023-02-21
624,Mid/Senior Full Stack Developer,"Framborská, Žilina, Slovakia (Job with occasional home office)",Siemens Slovensko,2 500 EUR/mesiac,/praca/siemens-slovensko/O4017299,2023-02-21
625,Senior Back-End Developer for Smart Buildings,"Lamačská cesta, 841 01 Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,1 900 EUR/mesiac,/praca/siemens-slovensko/O3969862,2023-02-21
626,Trainee Frontend Developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","SOFTEC, spol. s r.o.",1 900 EUR/mesiac,/praca/softec/O4512271,2023-02-21
627,AI/ML špecialista,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","SOFTEC, spol. s r.o.",6 EUR/hod.,/praca/softec/O4512267,2023-02-21
628,Skúsený JAVA/Scala developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","SOFTEC, spol. s r.o.",2 000 EUR/mesiac,/praca/softec/O4512265,2023-02-21
629,MS SQL/DWH Developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","SOFTEC, spol. s r.o.",2 000 EUR/mesiac,/praca/softec/O4512260,2023-02-21
630,Java Developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","SOFTEC, spol. s r.o.",2 300 EUR/mesiac,/praca/softec/O4512258,2023-02-21
631,MS SQL/DWH developer - Telco/Banking,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","SOFTEC, spol. s r.o.",1 800 EUR/mesiac,/praca/softec/O4512257,2023-02-21
632,Developer Java/Angular (full-time),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","SOFTEC, spol. s r.o.",2 300 EUR/mesiac,/praca/softec/O4512256,2023-02-21
633,Account & Business development manager – Banking & Telco,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","SOFTEC, spol. s r.o.",1 300 EUR/mesiac,/praca/softec/O4512254,2023-02-21
634,Skúsený .NET developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","SOFTEC, spol. s r.o.",2 500 EUR/mesiac,/praca/softec/O4512251,2023-02-21
635,L2 L3 podpora pro SAP Remote,Práce z domu,"Advantage Consulting, s.r.o.",2 500 EUR/mesiac,/praca/advantage-consulting/O4510658,2023-02-21
636,Java developer pre ČSOB Bratislava,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",ČSOB Finančná skupina,,/praca/csob-financna-skupina/O4512111,2023-02-21
637,Frontend developer (Vue.js),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","DOKUMENTA, a.s.",1 500 EUR/mesiac,/praca/dokumenta/O4512104,2023-02-21
638,IT Architect,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",ČSOB Finančná skupina,2 500 EUR/mesiac,/praca/csob-financna-skupina/O4512102,2023-02-21
639,.NET Developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","DOKUMENTA, a.s.",3 000 EUR/mesiac,/praca/dokumenta/O4512100,2023-02-21
640,Java developer pre ČSOB Bratislava,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",ČSOB Finančná skupina,2 200 EUR/mesiac,/praca/csob-financna-skupina/O4512096,2023-02-21
641,Solution Architect,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",ČSOB Finančná skupina,2 800 EUR/mesiac,/praca/csob-financna-skupina/O4512093,2023-02-21
642,"Programátor robotov ABB, PLC Siemens",Liptovský Mikuláš,AUTOMATICA s.r.o.,1 600 EUR/mesiac,/praca/automatica/O4512011,2023-02-21
643,Dátový analytik/čka  pre CRM,Bratislava,"Slovenská sporiteľňa, a.s.",,/praca/slovenska-sporitelna/O4511966,2023-02-21
644,JavaScript programátor,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",BOOTIQ SK s.r.o.,2 000 EUR/mesiac,/praca/bootiq-sk/O4109036,2023-02-21
645,Full Stack Developer ČSOB,"Bratislava, Slovak Republic (Job with occasional home office)",ČSOB Finančná skupina,1 900 EUR/mesiac,/praca/csob-financna-skupina/O4511856,2023-02-21
646,SAP CRM Konzultant,Práca z domu,"gd - Team, a.s.",2 500 EUR/mesiac,/praca/gd-team/O4511440,2023-02-21
647,Cloud core banking analyst junior - 365.innohub (m/ž),Bratislava,365.bank,3 000 EUR/mesiac,/praca/365-bank/O4511678,2023-02-21
648,Programátori - vývojári,Snina,Bander spol. s r.o.,2 600 EUR/mesiac,/praca/bander/O1242575,2023-02-21
649,Service Now Lead Developer Architect - HRSD (Slovakia),"Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,1 100 - 2 000 EUR/mesiac,/praca/siemens-slovensko/O4494696,2023-02-21
650,Senior C#/C++ Developer for Computed Tomography (CT),"Košice Region, Slovakia, Košice region (Job with occasional home office)",Siemens Slovensko,3 500 EUR/mesiac,/praca/siemens-slovensko/O4494690,2023-02-21
651,Embedded C Software Developer ,"Brose Prievidza, spol. s r.o., Prievidza, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Brose Prievidza, spol. s r.o.",2 700 EUR/mesiac,/praca/brose-prievidza/O4384752,2023-02-21
652,SAP ABAP/Fiori/UI5 Developer,"Bratislava region, Košice region (The job requires travelling)",IBM,1 980 EUR/mesiac,/praca/ibm/O4028755,2023-02-21
653,Programátor PHP,Práca z domu,"DODS SYSTEM, s.r.o.",2 500 - 4 500 EUR/mesiac,/praca/dods-system/O4511503,2023-02-21
654,Junior Angular Developer,Košice,"Unique People, s.r.o.",1 500 EUR/mesiac,/praca/unique-people/O4511479,2023-02-21
655,HW/SW Developer (Vývoj a výroba elektronických testovacích zariadení),"Bytča, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Scheidt & Bachmann Slovensko s.r.o.,1 500 EUR/mesiac,/praca/scheidt-bachmann-slovensko/O4511305,2023-02-21
656,Cloud Data Engineer,"Westend Gate, Dúbravská cesta, Karlova Ves, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)",EMARK s.r.o.,1 700 EUR/mesiac,/praca/emark/O4467694,2023-02-21
657,Head of Software Solutions,Nitra,Muehlbauer Technologies s.r.o.,3 200 EUR/mesiac,/praca/muehlbauer-technologies/O4511193,2023-02-21
658,"Java/Kotlin Developer (remote, Bratislava alebo Košice)",Práca z domu,"ARTIN Solutions, s.r.o.",2 500 EUR/mesiac,/praca/artin-solutions/O4511156,2023-02-21
659,Chief Technology Officer,"Bratislava II, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Dagital Legal, s.r.o.",1 800 EUR/mesiac,/praca/dagital-legal/O4511141,2023-02-21
660,Fullstack developer (Java and Angular) with German language,Remote work,"Unique People, s.r.o.",1 800 EUR/mesiac,/praca/unique-people/O4295221,2023-02-21
661,DevOps Engineer - 365.innohub (m/ž),Bratislava,365.bank,3 000 EUR/mesiac,/praca/365-bank/O4511106,2023-02-21
662,PHP developer,"Na bráne, Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Hyperia s.r.o.,2 000 EUR/mesiac,/praca/hyperia/O4411789,2023-02-21
663,Medior Java Developer - Komix otvára nové projekty Bratislava / Kosice,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",KOMIX SK s.r.o.,,/praca/komix-sk/O4459143,2023-02-21
664,Java programátor ERP,Práca z domu,"ADECCO Slovakia, s. r. o.",3 000 - 4 000 EUR/mesiac,/praca/adecco-slovakia/O4510958,2023-02-21
665,Senior ABAP developer,Práca z domu,Natuvion Slovakia s.r.o.,2 400 EUR/mesiac,/praca/natuvion-slovakia/O3793292,2023-02-21
666,MS SharePoint Administrátor / Developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",MICROCOMP - Computersystém s.r.o.,3 000 - 4 000 EUR/mesiac,/praca/microcomp-computersystem/O4471624,2023-02-21
667,Delphi developer - príležitosť aj pre juniora,"Banská Bystrica, Slovensko (Pozícia umožňuje občasnú prácu z domu)",TRIGON Consulting s.r.o.,2 000 EUR/mesiac,/praca/trigon-consulting/O4510780,2023-02-21
668,Frontendista PrestaShop / WordPress,Práca z domu,EWORKS.sk s.r.o.,1 100 - 1 400 EUR/mesiac,/praca/eworks-sk/O4510754,2023-02-21
669,Junior Software Engineer  (Remote/Home Office),Remote work,Pierre & Rady LLC,11 EUR/hod.,/praca/pierre-rady-llc/O4510684,2023-02-21
670,Software Validator,Žilina,Siemens Slovensko,500 - 1 000 EUR/mesiac,/praca/siemens-slovensko/O4118048,2023-02-21
671,Senior Embedded Linux Software Developer,"Lamačská cesta, 841 01 Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,1 500 EUR/mesiac,/praca/siemens-slovensko/O4143639,2023-02-21
672,Senior Front-End Developer for Smart Buildings,"Lamačská cesta, 841 01 Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,2 300 EUR/mesiac,/praca/siemens-slovensko/O4143636,2023-02-21
673,Dynamics 365 Developer for unique projects ,Remote work,IBM,2 000 EUR/mesiac,/praca/ibm/O4049335,2023-02-21
674,Microsoft Azure Data Engineer,"Bratislavský kraj, Banskobystrický kraj, Košický kraj (Práca vyžaduje cestovanie)",IBM,2 300 - 4 000 EUR/mesiac,/praca/ibm/O4053969,2023-02-21
675,Azure Developer to Microsoft team,Remote work,IBM,2 200 - 4 000 EUR/mesiac,/praca/ibm/O3328302,2023-02-21
676,Software Developer (Junior/Medior),"Košice, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ICT Solutions, s.r.o.",2 200 - 4 000 EUR/mesiac,/praca/ict-solutions/O4510632,2023-02-21
677,C#/.NET Programátor - študent 5.ročníka,"IP CENTRUM - IP development, s.r.o., Elektrárenská, Bratislava",Datapac s.r.o.,1 300 EUR/mesiac,/praca/datapac/O4400342,2023-02-21
678,Internship for Software Engineer,Bratislava,"Nokia Slovakia, a.s.",6 EUR/hod.,/praca/nokia-slovakia/O1597521,2023-02-21
679,PHP Developer (remote/office in Košice) ,Remote work,"Unique People, s.r.o.",6 EUR/hod.,/praca/unique-people/O4370667,2023-02-21
680,Junior Database Administrator with German language,Remote work,"Unique People, s.r.o.",1 500 EUR/mesiac,/praca/unique-people/O4333596,2023-02-21
681,Backend Developer - Java,Remote work,"Unique People, s.r.o.",2 700 EUR/mesiac,/praca/unique-people/O4097892,2023-02-21
682,Frontend Developer - Angular,Košice,"Unique People, s.r.o.",2 500 EUR/mesiac,/praca/unique-people/O4125609,2023-02-21
683,Lead Software Engineer,"Košice, Slovakia (Job with occasional home office)","Unique People, s.r.o.",,/praca/unique-people/O4507119,2023-02-21
684,.NET programátor desktopových aplikácií,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",KROS a.s.,3 000 EUR/mesiac,/praca/kros/O4510547,2023-02-21
685,Mid Front-end Developer (JS/jQuery/Vue) ,"Panónska cesta, Petržalka",Startitup s.r.o.,1 300 EUR/mesiac,/praca/startitup/O4510540,2023-02-21
686,Software-developer/PLC programátor,"MANZ Slovakia, s.r.o., Rybárska, Nové Mesto nad Váhom",Manz Slovakia s.r.o.,2 500 EUR/mesiac,/praca/manz-slovakia/O4241861,2023-02-21
687,Web developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","elabs, s.r.o.",2 180 EUR/mesiac,/praca/elabs/O1662853,2023-02-21
688,C# Developer – Junior (pozícia vhodná aj pre absolventa),"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Scheidt & Bachmann Slovensko s.r.o.,2 000 EUR/mesiac,/praca/scheidt-bachmann-slovensko/O4510453,2023-02-21
689,Programátor riadiacich systémov ,Sereď,"SLOVENSKÉ CUKROVARY, s.r.o.",1 600 EUR/mesiac,/praca/slovenske-cukrovary/O4510396,2023-02-21
690,Cloud Infrastructure Support - Student Part-Time,"Bratislava I, Bratislava-Old Town",Deutsche Telekom Cloud Services s.r.o.,1 900 EUR/mesiac,/praca/deutsche-telekom-cloud-services/O4510360,2023-02-21
691,SAP specialist in SD/MM module,"Slovanská, Nové Mesto nad Váhom, Slovensko (Job with occasional home office)",Silgan Metal Packaging Nove Mesto a.s.,,/praca/silgan-metal-packaging-nove-mesto/O4510321,2023-02-21
692,Experienced / Senior .NET Software Engineer,Košice,Infobip,2 000 EUR/mesiac,/praca/infobip/O4510320,2023-02-21
693,Senior Back-end Developer (PHP/WordPress/Nette) ,"Panónska cesta, Petržalka",Startitup s.r.o.,2 000 EUR/mesiac,/praca/startitup/O4510291,2023-02-21
694,Android Developer/Developerka ,"Karadžičova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Billdu LTD,2 500 EUR/mesiac,/praca/billdu-ltd/O4510287,2023-02-21
695, iOS Developer/Developerka,"Karadžičova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Billdu LTD,3 000 - 4 000 EUR/mesiac,/praca/billdu-ltd/O4510179,2023-02-21
696,Java Developer for Automotive,Remote work,Fpt Slovakia s.r.o.,3 000 - 4 000 EUR/mesiac,/praca/fpt-slovakia/O4510157,2023-02-21
697,Senior Salesforce Developer for Electric Vehicles,Remote work,Fpt Slovakia s.r.o.,2 200 EUR/mesiac,/praca/fpt-slovakia/O4510158,2023-02-21
698,Programátor pre automatizačné linky v zahraničí,"Nemecko, USA, Švédsko (Práca vyžaduje cestovanie)",TMKG s.r.o.,3 000 EUR/mesiac,/praca/tmkg/O4510137,2023-02-21
699,Embedded C/C++ Engineer – Praha/Košice,"U Uranie, Prague 7-Holešovice, Czechia (Job with occasional home office)",ComAp Slovakia s.r.o.,4 400 - 5 000 EUR/mesiac,/praca/comap-slovakia/O4510130,2023-02-21
700,Trainee C++ embedded developer,"Žilina, Slovakia (Job with occasional home office)",GlobalLogic Slovakia s.r.o.,1 100 EUR/mesiac,/praca/globallogic-slovakia/O4510120,2023-02-21
701,.NET/C# Programátor,"Poštová, Žilina-Vlčince, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Descartes Systems (Slovakia) s.r.o.,2 200 EUR/mesiac,/praca/descartes-systems-slovakia/O4510066,2023-02-21
702,Mid-level .Net SW Engineer pre desktopové aplikácie,"Košice, Slovensko (Pozícia umožňuje občasnú prácu z domu)",ComAp Slovakia s.r.o.,2 100 EUR/mesiac,/praca/comap-slovakia/O4490883,2023-02-21
703,Senior IT Architekt,Práca z domu,TRIGON Consulting s.r.o.,,/praca/trigon-consulting/O4466093,2023-02-21
704,FPGA/VHDL developer (US company),"Stará Vajnorská 27, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Universal Instruments s. r. o.,3 000 EUR/mesiac,/praca/universal-instruments/O4509201,2023-02-21
705,Senior Software Engineer (CRM systém),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ESET, spol. s r.o.",1 400 - 3 500 EUR/mesiac,/praca/eset/O4032222,2023-02-21
706,Java developer - príležitosť pre juniora,"Banská Bystrica, Slovensko (Pozícia umožňuje občasnú prácu z domu)",TRIGON Consulting s.r.o.,2 500 EUR/mesiac,/praca/trigon-consulting/O4442282,2023-02-21
707,IT Analytik - medior/senior,"Banská Bystrica, Slovensko (Pozícia umožňuje občasnú prácu z domu)",TRIGON Consulting s.r.o.,2 000 EUR/mesiac,/praca/trigon-consulting/O4402461,2023-02-21
708,Electronic Hardware Developer,Michalovce,"BSH Drives and Pumps s.r.o., člen skupiny BOSCH",1 800 EUR/mesiac,/praca/bsh-drives-and-pumps-clen-skupiny-bosch/O3630812,2023-02-21
