ID,Main,Location,Corporation,Href,Date
847,Szoftverfejlesztő gyakornok - Diákmunka,Budapest XI.,Mind-Diák Szövetkezet,https://www.profession.hu/allas/szoftverfejleszto-gyakornok-diakmunka-mind-diak-szovetkezet-2129099?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
848,RPA fejlesztő gyakornok - Diákmunka,Budapest XI.,Mind-Diák Szövetkezet,https://www.profession.hu/allas/rpa-fejleszto-gyakornok-diakmunka-mind-diak-szovetkezet-2129072?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
849,Tervező gyakornok - Diákmunka,Budapest II.,Mind-Diák Szövetkezet,https://www.profession.hu/allas/tervezo-gyakornok-diakmunka-mind-diak-szovetkezet-2129066?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
850,Projekt támogató gyakornok - Diákmunka,Gödöllő,Mind-Diák Szövetkezet,https://www.profession.hu/allas/projekt-tamogato-gyakornok-diakmunka-mind-diak-szovetkezet-godollo-2129064?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
851,PHP developer (Üllő) (100-16-43038/PR),Üllő,Grafton Recruitment,https://www.profession.hu/allas/php-developer-ullo-pr-grafton-recruitment-ullo-2129051?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
852,.Net fejlesztő (NTS),"Budapest, III. kerület",Tech People Hungary Kft.,https://www.profession.hu/allas/net-fejleszto-nts-tech-people-hungary-kft-budapest-2129009?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
853,Rendszerszervező,"1134 Budapest, Váci út 45/B",Nemzeti Útdíjfizetési Szolgáltató Zrt.,https://www.profession.hu/allas/rendszerszervezo-nemzeti-utdijfizetesi-szolgaltato-zrt-budapest-2119222?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
854,Senior Java frontend fejlesztő - német nyelvtudással (EI101),"Budapest, IX. kerület",Tech People Hungary Kft.,https://www.profession.hu/allas/senior-java-frontend-fejleszto-nemet-nyelvtudassal-ei-tech-people-hungary-kft-budapest-2119802?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
855,English speaking software tester - Berlin (E-T01),"Németország, Berlin",Tech People Hungary Kft.,https://www.profession.hu/allas/english-speaking-software-tester-berlin-e-t-tech-people-hungary-kft-2119793?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
856,Manuális tesztelő - Projekt (EW12),"Budapest, XII. kerület",Tech People Hungary Kft.,https://www.profession.hu/allas/manualis-tesztelo-projekt-ew-tech-people-hungary-kft-budapest-2119792?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
