ID,Main,Location,Corporation,Href,Date
75,SAP BW/4HANA supporter,Budapest,thyssenkrupp Components Technology Hungary Kft.,https://www.profession.hu/allas/sap-bw-hana-supporter-thyssenkrupp-components-technology-hungary-kft-2139543?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
76,IT helpdesk munkatárs,Budapest,thyssenkrupp Components Technology Hungary Kft.,https://www.profession.hu/allas/it-helpdesk-munkatars-thyssenkrupp-components-technology-hungary-kft-2139542?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
77,Üzletiadat-elemző/Business Data Analyst,"Budapest, Fejér megye, Győr-Moson-Sopron megye, Komárom-Esztergom megye, Pest megye, Vas megye, Veszprém megye",Apex Tool Group Hungária Kft.,https://www.profession.hu/allas/uzletiadat-elemzo-business-data-analyst-apex-tool-group-hungaria-kft-2149060?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
78,Service Manager,Otthonról végezhető,IDBC Creative Solutions Kft.,https://www.profession.hu/allas/service-manager-idbc-creative-solutions-kft-2143653?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
79,IT Vezető - Ajka,Ajka,EcoFamily,https://www.profession.hu/allas/it-vezeto-ajka-ecofamily-ajka-2149041?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
80,Senior Configuration Management Analyst,Budapest,Unisys,https://www.profession.hu/allas/senior-configuration-management-analyst-unisys-2143649?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
81,IT adatelemző és Controlling szakértő - Budapest,Budapest 9. kerület,OTP Bank Nyrt.,https://www.profession.hu/allas/it-adatelemzo-es-controlling-szakerto-budapest-otp-bank-nyrt-budapest-2137600?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
82,Work from Home Sales Assistants - No Phone Job!,"Országosan bárhonnan pályázható, Egyéb külföld",Used Conex LLC,https://www.profession.hu/allas/work-from-home-sales-assistants-no-phone-job-used-conex-llc-2140378/pro?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
83,Informatikai üzemeltető,"1082 Budapest, Vajdahunyad utca 45.",KAV Közlekedési Alkalmassági és Vizsgaközpont Nonprofit KFT.,https://www.profession.hu/allas/informatikai-uzemelteto-kav-kozlekedesi-alkalmassagi-es-vizsgakozpont-nonprofit-kft-budapest-2139464?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
84,Adminisztrátor - Diákmunka,Szentendre,Pannon-Work Iskolaszövetkezet,https://www.profession.hu/allas/adminisztrator-diakmunka-pannon-work-iskolaszovetkezet-szentendre-2153986?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
85,Solution Architect - Digitális Innováció területre,"1095 Budapest, Lechner Ödön fasor 9.",K&H Bank Zrt.,https://www.profession.hu/allas/solution-architect-digitalis-innovacio-teruletre-k-h-bank-zrt-budapest-2136700/pro?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
86,Software Architect - Mobil alkalmazás fejlesztés,"1095 Budapest, Lechner Ödön fasor 9.",K&H Bank Zrt.,https://www.profession.hu/allas/software-architect-mobil-alkalmazas-fejlesztes-k-h-bank-zrt-budapest-2136699/pro?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
87,Számlavezetés rendszerszervező,"1095 Budapest, Lechner Ödön fasor 9.",K&H BANK ZRT. (ICT),https://www.profession.hu/allas/szamlavezetes-rendszerszervezo-k-h-bank-zrt-ict-budapest-2136697/pro?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
88,Senior automata tester - project (E-MP1),Budapest IX. kerület,Tech People Hungary Kft.,https://www.profession.hu/allas/senior-automata-tester-project-e-mp-tech-people-hungary-kft-budapest-2143665?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
89,Full Stack Node.JS Developer - Contracting (ET48),"Budapest, XI.",Tech People Hungary Kft.,https://www.profession.hu/allas/full-stack-node-js-developer-contracting-et-tech-people-hungary-kft-budapest-2143651?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
90,Projekt Asszisztens,"Budapest, Pest megye",BECK AND PARTNERS Kft.,https://www.profession.hu/allas/projekt-asszisztens-beck-and-partners-kft-budapest-2142748?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
91,Beágyazott C szoftverfejlesztő,"Budapest, Pest megye",BECK AND PARTNERS Kft.,https://www.profession.hu/allas/beagyazott-c-szoftverfejleszto-beck-and-partners-kft-budapest-2142749?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-27
