ID,Main,Location,Corporation,Href,Date
297,(Senior) Software Engineer – Identity and Access Management (*),"Essen, Berlin",ista SE,https://www.stepstone.de/jobs--Senior-Software-Engineer-Identity-and-Access-Management-Essen-Berlin-ista-SE--9325909-inline.html,2023-04-04
298,Head of Priority User Support (m/f/d),Essen,E.ON Digital Technology GmbH,https://www.stepstone.de/jobs--Head-of-Priority-User-Support-m-f-d-Essen-E-ON-Digital-Technology-GmbH--9387834-inline.html,2023-04-04
299,Global Master Data Manager (d/f/m),"München, Schwäbisch Gmünd, Prag",Schleich GmbH,https://www.stepstone.de/jobs--Global-Master-Data-Manager-d-f-m-Munchen-Schwabisch-Gmund-Prag-Schleich-GmbH--9328776-inline.html,2023-04-04
300,Data Cluster Lead Sales & Service (f/m/d),Frankfurt am Main,KION GROUP AG,https://www.stepstone.de/jobs--Data-Cluster-Lead-Sales-Service-f-m-d-Frankfurt-am-Main-KION-GROUP-AG--9370469-inline.html,2023-04-04
301,Head of Digital Technology PM / PMO Services (f/m/d) - Expert Services,Essen,E.ON Digital Technology GmbH,https://www.stepstone.de/jobs--Head-of-Digital-Technology-PM-PMO-Services-f-m-d-Expert-Services-Essen-E-ON-Digital-Technology-GmbH--9382886-inline.html,2023-04-04
302,Cybersecurity Professional - Rule Management (m/f/divers),"Hannover, Regensburg oder Eschborn",Continental AG,https://www.stepstone.de/jobs--Cybersecurity-Professional-Rule-Management-m-f-divers-Hannover-Regensburg-oder-Eschborn-Continental-AG--9293785-inline.html,2023-04-04
303,DevOps Lead Engineer at the Software Campus (f/m/div.),Stuttgart,Bosch Gruppe,https://www.stepstone.de/jobs--DevOps-Lead-Engineer-at-the-Software-Campus-f-m-div-Stuttgart-Bosch-Gruppe--9262488-inline.html,2023-04-04
304,Strategic Advisor SAP (m/f/d),"Essen, Berlin, Hamburg, München, Würzburg",E.ON Digital Technology GmbH,https://www.stepstone.de/jobs--Strategic-Advisor-SAP-m-f-d-Essen-Berlin-Hamburg-Munchen-Wurzburg-E-ON-Digital-Technology-GmbH--9324168-inline.html,2023-04-04
305,Manager Digital Business Security – Digital Platform & Ecosystems (m/w/x),"Oberkochen (Baden-Württemberg), München",ZEISS,https://www.stepstone.de/jobs--Manager-Digital-Business-Security-Digital-Platform-Ecosystems-m-w-x-Oberkochen-Baden-Wurttemberg-Munchen-ZEISS--9214253-inline.html,2023-04-04
306,SAP Sales Application Consultant (m/f/d),Essen,Brenntag SE,https://www.stepstone.de/jobs--SAP-Sales-Application-Consultant-m-f-d-Essen-Brenntag-SE--9039899-inline.html,2023-04-04
