ID,Main,Location,Corporation,Href,Date
126,Kiemelt        Biztonságtechnikai műszerész/mérnök,"Győr, Győr-Moson-Sopron, Szarajevó, Bosznia-Hercegovina, Bosznia-Hercegovina, Baranya, Bács-Kiskun",CRITERION Biztonságtechnikai Zrt.,https://www.cvonline.hu/hu/premium/allas/biztonsagtechnikai-muszeresz-mernok-1253350,2023-03-06
127,IT termelés támogató,"Mátészalka, 4700 Magyarország, Szabolcs-Szatmár-Bereg",Carl Zeiss Vision Hungary Kft.,https://www.cvonline.hu/hu/master/allas/it-termeles-tamogato-1262253,2023-03-06
128,Kiemelt        Production IT Support,"Mátészalka, 4700 Magyarország, Szabolcs-Szatmár-Bereg",Carl Zeiss Vision Hungary Kft.,https://www.cvonline.hu/hu/master/allas/production-it-support-1262235,2023-03-06
129,SENIOR DEVOPS ENGINEER,Budapest,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/senior-devops-engineer-1130479,2023-03-06
130,VMWARE RENDSZERMÉRNÖK,Budapest,BECK AND PARTNERS Kft.,https://www.cvonline.hu/hu/allas/vmware-rendszermernok-1209314,2023-03-06
131,Senior IT projektvezető,Pápa,Hire-One Kft.,https://www.cvonline.hu/hu/allas/senior-it-projektvezeto-1262262,2023-03-06
132,BELSŐÉPÍTÉSZ (16-2068),"Budapest, Pest",HumanField Vezető- és Specialistakiválasztó Kft.,https://www.cvonline.hu/hu/standard/allas/belsoepitesz-16-2068-1256230,2023-03-06
133,Digitalization team leader,Veszprém,Hire-One Kft.,https://www.cvonline.hu/hu/allas/digitalization-team-leader-1253245,2023-03-06
134,C Software Engineer,Veszprém,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/c-software-engineer-1262283,2023-03-06
135,Technical Support Engineer,Budapest,Trenkwalder Kft,https://www.cvonline.hu/hu/allas/it-support-tesztelo-1181630,2023-03-06
136,Technical Support Engineer - Junior Java Developer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/junior-software-engineer-1038851,2023-03-06
137,Lead Software Engineer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/lead-software-engineer-1005993,2023-03-06
138,"Principal Engineer, Full Stack Architect",Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/principal-engineer-full-stack-architect-1227663,2023-03-06
139,Security Tech Specialist,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/security-tech-specialist-1225122,2023-03-06
140,Technical Security Engineer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/technical-security-engineer-1225123,2023-03-06
141,German or French speaking Application Support Analyst,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/german-or-french-speaking-application-support-analyst-1189889,2023-03-06
142,German/French speaking Application Support Analyst,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/german-french-speaking-application-support-analyst-1193324,2023-03-06
143,"Fullstack Developer (Java,Angular)",Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/fullstack-developer-javaangular-1242197,2023-03-06
144,Service Desk Agent,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/service-desk-agent-1258943,2023-03-06
145,Oracle Backend Software Engineer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/oracle-backend-software-engineer-1253201,2023-03-06
146,Medior Java Developer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/medior-java-developer-1249374,2023-03-06
147,Java Team Leader,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/java-team-leader-1249375,2023-03-06
148,Senior Java Developer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/senior-java-developer-1249376,2023-03-06
149,Test Automation Engineer,Budapest,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/test-automation-engineer-1249387,2023-03-06
150,IT Operations Administrator,Jász-Nagykun-Szolnok,HAYS Hungary Kft.,https://www.cvonline.hu/hu/allas/it-operations-administrator-1249391,2023-03-06
151,Webfejlesztő,"Szekszárd, 7100 Magyarország",Trenkwalder Kft,https://www.cvonline.hu/hu/allas/webfejleszto-1262489,2023-03-06
152,Python fejlesztő,"Budapest, Hungary",Jobmarketing Kft,https://www.cvonline.hu/hu/allas/python-fejleszto-1256151,2023-03-06
153,Java Developer,Budapest,Randstad Hungary Kft.,https://www.cvonline.hu/hu/allas/java-developer-968673,2023-03-06
154,Kiemelt        Security Solution Administrator - Antivirus Operation (REF565Y),"Budapest, Pécs, Debrecen, Szeged",Deutsche Telekom IT Solutions,https://www.cvonline.hu/hu/allas/security-solution-administrator-antivirus-operation-ref565y-1256122,2023-03-06
155,SAP Engineer  (REF253P),"Budapest, Szeged, Pécs, Debrecen",Deutsche Telekom IT Solutions,https://www.cvonline.hu/hu/allas/sap-engineer-ref253p-1256123,2023-03-06
156,Kiemelt        Security Solution Administrator - Platform Operation (REF1249B),"Pécs, Budapest, Szeged, Debrecen",Deutsche Telekom IT Solutions,https://www.cvonline.hu/hu/allas/security-solution-administrator-platform-operation-ref1249b-1256126,2023-03-06
157,Kiemelt        Fullstack Developer - REF1483O,"Budapest, Debrecen, Pécs, Szeged",Deutsche Telekom IT Solutions,https://www.cvonline.hu/hu/allas/fullstack-developer-ref1483o-1256127,2023-03-06
