ID,Main,Location,Corporation,Salary,Href,Date
149,Service Now Lead Developer Architect - HRSD (Slovakia),"Žilina, Slovakia (Job with occasional home office)",Siemens Slovensko,2 900 EUR/mesiac,/praca/siemens-slovensko/O4472158,2023-04-17
150,Service Now Lead Developer Architect - HRSD (Slovakia),"Košice, Slovakia (Job with occasional home office)",Siemens Slovensko,2 000 - 2 650 EUR/mesiac,/praca/siemens-slovensko/O4472150,2023-04-17
151,Java Software Engineer ,Remote work,Infobip,3 500 EUR/mesiac,/praca/infobip/O4083046,2023-04-17
152, Experienced .NET Developer (permanent home office possible),"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",3 500 EUR/mesiac,/praca/accenture/O4001511,2023-04-17
153,Absolvent s IT zameraním,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Siemens Slovensko,2 000 EUR/mesiac,/praca/siemens-slovensko/O4226521,2023-04-17
154,C++ Developer,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Siemens Slovensko,2 800 - 4 300 EUR/mesiac,/praca/siemens-slovensko/O4164861,2023-04-17
155,Junior Software Deployment Manager,Žilina,Siemens Slovensko,1 600 EUR/mesiac,/praca/siemens-slovensko/O4060546,2023-04-17
156,PHP developer/ full-stack,"Haydnova 20, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",ui42 spol. s r.o. | e-commerce one-stop shop,1 700 EUR/mesiac,/praca/ui42-e-commerce-one-stop-shop/O4045256,2023-04-17
157,Programátor pre DCS systémy,"Lamačská cesta, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Siemens Slovensko,1 700 EUR/mesiac,/praca/siemens-slovensko/O4556396,2023-04-17
158,Programátor (IT Vývoj),Žilina,"Prima banka Slovensko, a.s.",2 000 EUR/mesiac,/praca/prima-banka-slovensko/O4556343,2023-04-17
159,Senior Backend Developer,"Trnavská cesta, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","I.S.D.D. plus, s.r.o.",1 800 EUR/mesiac,/praca/i-s-d-d-plus/O4489075,2023-04-17
160,Senior Front-end Developer,Remote work,GlobalLogic Slovakia s.r.o.,1 400 EUR/mesiac,/praca/globallogic-slovakia/O4556330,2023-04-17
161,Frontend developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","I.S.D.D. plus, s.r.o.",2 500 EUR/mesiac,/praca/i-s-d-d-plus/O4522219,2023-04-17
162,Backend JavaScript Engineer (Typescript/Node.js) with AWS experience,Remote work,GlobalLogic Slovakia s.r.o.,2 800 EUR/mesiac,/praca/globallogic-slovakia/O4556321,2023-04-17
163,Test Automation Developer - Banská Bystrica,"Banská Bystrica, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Orange Slovensko, a.s.",2 000 EUR/mesiac,/praca/orange-slovensko/O4556280,2023-04-17
164,Programátor - Machine Vision ,"Zochova, Bratislava","Trifid Automation, s. r. o.",2 300 EUR/mesiac,/praca/trifid-automation/O4556238,2023-04-17
165,DevSecOps Engineer,Remote work,Pro HR,1 600 EUR/mesiac,/praca/pro-hr/O4334191,2023-04-17
166,Ruby on Rails Developer (junior/medior/senior),Remote work,Pro HR,1 800 EUR/mesiac,/praca/pro-hr/O4020862,2023-04-17
167,IT/ERP Analyst,"Diaľničná cesta 12, Senec, okres Senec","ESA LOGISTIKA, s.r.o.",3 700 EUR/mesiac,/praca/esa-logistika/O4467588,2023-04-17
168,Programátor/-ka React,"Šustekova, Petržalka, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)",Turn s.r.o.,2 500 EUR/mesiac,/praca/turn/O4133961,2023-04-17
169,Automation Engineer Medior - 365.innohub (m/ž),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",365.bank,2 600 - 3 800 EUR/mesiac,/praca/365-bank/O4555970,2023-04-17
170,Senior PHP Developer ,"Praha, Česko (Pozícia umožňuje občasnú prácu z domu)",Positive s.r.o.,2 000 - 3 500 EUR/mesiac,/praca/positive/O4555646,2023-04-17
171,Frontend Developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Unlimit Recruitment, s.r.o.",1 800 EUR/mesiac,/praca/unlimit-recruitment/O4555890,2023-04-17
172,Embedded C dev. - Ethernet/Analog/Audio (až 6.550 EUR/měs. - Full-Remote),Práce z domu,Valatron s.r.o.,2 500 - 5 000 EUR/mesiac,/praca/valatron/O4490827,2023-04-17
173,Embedded C Dev. - Functional Safety (až 6.550 EUR/měs. - Full-Remote),Práce z domu,Valatron s.r.o.,2 500 EUR/mesiac,/praca/valatron/O4490828,2023-04-17
174,Experienced .NET dev wanted! 100% remote possible,Bratislava,Telus Agriculture & Consumer Goods,2 900 - 6 550 EUR/mesiac,/praca/telus-agriculture-consumer-goods/O4531827,2023-04-17
175,Experienced React developer needed. 100% remote ,Remote work,Telus Agriculture & Consumer Goods,2 900 - 6 550 EUR/mesiac,/praca/telus-agriculture-consumer-goods/O4199654,2023-04-17
176,Platform Engineer,Bratislava,Telus Agriculture & Consumer Goods,2 000 EUR/mesiac,/praca/telus-agriculture-consumer-goods/O4535330,2023-04-17
177,Java programátor (remote),Práca z domu,"Profinit Slovakia, s.r.o. (člen skupiny Profinit)",2 000 EUR/mesiac,/praca/profinit-slovakia-clen-skupiny-profinit/O4518652,2023-04-17
178,PHP Backend vývojár/ka v e-commerce,"Blueweb s.r.o., M. R. Štefánika, Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Blueweb s.r.o.,2 000 EUR/mesiac,/praca/blueweb/O4512747,2023-04-17
179,Java programator - Senior,Práca z domu,"ADECCO Slovakia, s. r. o.",20 - 45 EUR/hod.,/praca/adecco-slovakia/O4539547,2023-04-17
180,Liferay programátor,"Košický kraj, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Central Europe, a. s.",1 800 EUR/mesiac,/praca/asseco-central-europe/O4555691,2023-04-17
181,Liferay programátor,"Banskobystrický kraj, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Central Europe, a. s.",2 300 EUR/mesiac,/praca/asseco-central-europe/O4555689,2023-04-17
182,Liferay programátor,"Bratislavský kraj, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Central Europe, a. s.",2 500 EUR/mesiac,/praca/asseco-central-europe/O4555685,2023-04-17
183,Business Application Specialist / SAP Specialist,Košice,U-Shin Slovakia s. r. o.,2 500 EUR/mesiac,/praca/u-shin-slovakia/O2907254,2023-04-17
184,Vývojár - analytik pre databázové systémy,"Galvaniho 17c, Ružinov","Gratex International, a.s.",2 500 EUR/mesiac,/praca/gratex-international/O4555659,2023-04-17
185,PHP Developer ,Práce z domu,Topforsport s.r.o.,2 200 EUR/mesiac,/praca/topforsport/O4555650,2023-04-17
186,JAVA - programátor,Bratislava,Persona Grata HR s.r.o.,2 400 EUR/mesiac,/praca/persona-grata-hr/O4555645,2023-04-17
187,Programátor - abap,Bratislava,Persona Grata HR s.r.o.,None,/praca/persona-grata-hr/O4555644,2023-04-17
188,Python developer,Práca z domu,Hyperia s.r.o.,2 000 - 3 000 EUR/mesiac,/praca/hyperia/O4507691,2023-04-17
189,Fullstack developer (m/ž),"Bajkalská 28, Ružinov","Slovak Telekom, a.s.",2 000 - 3 500 EUR/mesiac,/praca/slovak-telekom/O4555519,2023-04-17
190,Experienced Azure Data Engineer Kosice,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 000 EUR/mesiac,/praca/accenture/O4053704,2023-04-17
191,Senior Fiori Developer,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 800 EUR/mesiac,/praca/accenture/O4475590,2023-04-17
192,Senior SAP Consultant,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 800 EUR/mesiac,/praca/accenture/O4475575,2023-04-17
193,C# Test Automation Developer,"Košice Region, Slovakia, Košice region (Job with occasional home office)",Siemens Slovensko,2 800 - 4 300 EUR/mesiac,/praca/siemens-slovensko/O4394680,2023-04-17
194,Senior ABAP Developer,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 800 - 4 300 EUR/mesiac,/praca/accenture/O4388902,2023-04-17
195,Senior SAP ABAP Developer,"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",1 900 EUR/mesiac,/praca/accenture/O4067430,2023-04-17
196,Junior Nuclear Verification & Validation / Test Engineer,"Vajnorská, Bratislava, Slovakia (Job with occasional home office)",Framatome Controls s. r. o.,2 800 - 4 300 EUR/mesiac,/praca/framatome-controls/O4064933,2023-04-17
197,Senior Nuclear Verification & Validation / Test Engineer,"Vajnorská, Bratislava, Slovakia (Job with occasional home office)",Framatome Controls s. r. o.,2 800 - 4 300 EUR/mesiac,/praca/framatome-controls/O4017935,2023-04-17
198,Infrastructure Security Engineer ,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",1 500 EUR/mesiac,/praca/accenture/O4191412,2023-04-17
199,Infrastructure Security Senior Engineer ,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",1 800 EUR/mesiac,/praca/accenture/O4191406,2023-04-17
200,Infrastructure Automation Engineer ,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",1 800 - 3 000 EUR/mesiac,/praca/accenture/O4191382,2023-04-17
201,Azure Machine Learning developer Kosice  ,"Košice, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 800 EUR/mesiac,/praca/accenture/O4071004,2023-04-17
202,Senior Fiori Developer,"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",1 800 - 3 000 EUR/mesiac,/praca/accenture/O4051874,2023-04-17
203,Junior/Mid PHP programátor pre Wilsondo,"Tvrdošín, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Wilsondo s. r. o.,1 800 EUR/mesiac,/praca/wilsondo/O4555465,2023-04-17
204,Quality Assurance Lead,"Galvaniho, Bratislava","Asseco Solutions, a.s.",2 800 - 4 300 EUR/mesiac,/praca/asseco-solutions/O4555462,2023-04-17
205,C/C++ developer,"Na Pažiti, Svätý Jur","OZZYLOGIK, s.r.o.",1 100 EUR/mesiac,/praca/ozzylogik/O4555446,2023-04-17
206,C++/Qt QML developer,"Na Pažiti, Svätý Jur","OZZYLOGIK, s.r.o.",1 800 EUR/mesiac,/praca/ozzylogik/O4555445,2023-04-17
207,C++/Qt Widgets developer,"Na Pažiti, Svätý Jur","OZZYLOGIK, s.r.o.",2 500 - 4 000 EUR/mesiac,/praca/ozzylogik/O4555397,2023-04-17
208,PLC programátor,Krivá,"MTS, spol. s r.o.",3 500 - 5 000 EUR/mesiac,/praca/mts/O4555393,2023-04-17
209,Senior Web Developer (Javascript),Bratislava,Grafton Slovakia s.r.o.,3 500 - 5 000 EUR/mesiac,/praca/grafton-slovakia/O4555330,2023-04-17
210,Medior backend Node.js developer,Remote work,GymBeam s.r.o.,1 500 - 2 500 EUR/mesiac,/praca/gymbeam/O4555250,2023-04-17
211,PHP Programátor - Full Remote,Košice,Grafton Slovakia s.r.o.,4 000 - 5 000 EUR/mesiac,/praca/grafton-slovakia/O4555240,2023-04-17
212,Hľadáme programátora,"Robotnícka 2192, Považská Bystrica",ICT industrial construction technologies s. r. o.,2 000 EUR/mesiac,/praca/ict-industrial-construction-technologies/O4523950,2023-04-17
213,Medior/Senior Java Developer (US Timezone),Remote work,GlobalLogic Slovakia s.r.o.,2 700 - 4 000 EUR/mesiac,/praca/globallogic-slovakia/O4555132,2023-04-17
214,ERP Supervisor,Topoľčany,Pankl Automotive Slovakia s.r.o.,1 400 - 1 700 EUR/mesiac,/praca/pankl-automotive-slovakia/O4555128,2023-04-17
215,Cloud Systems Engineer - Medior,"Kominárska 1552/3A, Bratislava, Slovakia (Job with occasional home office)",Blueprint Power Slovakia s.r.o.,2 300 EUR/mesiac,/praca/blueprint-power-slovakia/O4555127,2023-04-17
216,Application developer,Žilina,FUERGY Industries j. s. a.,1 600 - 2 200 EUR/mesiac,/praca/fuergy-industries-j/O4508001,2023-04-17
217,Senior Backend Developer (PHP),"Binarium, Staré Grunty, Karlova Ves, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)",Simplaq s.r.o,3 000 - 4 000 EUR/mesiac,/praca/simplaq/O4555076,2023-04-17
218,Head of Software Solutions,Nitra,Muehlbauer Technologies s.r.o.,1 800 EUR/mesiac,/praca/muehlbauer-technologies/O4511193,2023-04-17
219,Android developer,"Bratislava, Slovakia (Job with occasional home office)",Offer experts s. r. o.,2 500 - 3 400 EUR/mesiac,/praca/offer-experts/O4555067,2023-04-17
220,Programátor C++ ,"Vajnorská 158, Bratislava","MicroStep, spol. s r.o.",2 500 EUR/mesiac,/praca/microstep/O4336300,2023-04-17
221,Senior DevOps Engineer,"Bratislava, Slovak Republic","Kistler Bratislava, s.r.o.",2 500 - 6 000 EUR/mesiac,/praca/kistler-bratislava/O4554926,2023-04-17
222,Test Developer,"Bratislava, Slovak Republic","Kistler Bratislava, s.r.o.",1 800 - 2 500 EUR/mesiac,/praca/kistler-bratislava/O4554925,2023-04-17
223,PHP Developer – Práca z domu!,Bratislava,SPORTISIMO s.r.o.,3 500 EUR/mesiac,/praca/sportisimo/O4554879,2023-04-17
224,Software Entwickler C++/C#,"Ševčenkova 34, Petržalka, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)","Kistler Bratislava, s.r.o.",2 400 EUR/mesiac,/praca/kistler-bratislava/O4552401,2023-04-17
225,SAP FI/CO Consultant,Remote work,"ADECCO Slovakia, s. r. o.",1 800 EUR/mesiac,/praca/adecco-slovakia/O4554799,2023-04-17
226,Software developer - Student,"Žilina Region, Slovakia, Žilina region (Job with occasional home office)",Siemens Slovensko,2 400 EUR/mesiac,/praca/siemens-slovensko/O4554723,2023-04-17
227,Python Developer,"Bottova, Bratislava, Slovakia (Job with occasional home office)",Synpulse Slovakia s.r.o.,3 000 EUR/mesiac,/praca/synpulse-slovakia/O4554716,2023-04-17
228,Test Automation Developer pre lídra v telekomunikačných službách,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",S&you by SYNERGIE,6 EUR/hod.,/praca/s-you-by-synergie/O4554708,2023-04-17
229,Python Software Engineer (Medior/Senior),"Bratislava, Slovakia (Job with occasional home office)",Frinx s.r.o.,2 300 EUR/mesiac,/praca/frinx/O4536498,2023-04-17
230,FrontEnd Developer,Bratislava,QORPO s. r. o.,1 800 EUR/mesiac,/praca/qorpo/O4532846,2023-04-17
231,PHP Developer/ka ,"Karadžičova 12, Ružinov","Websupport, s.r.o.",2 000 - 4 000 EUR/mesiac,/praca/websupport/O3969658,2023-04-17
232,Python Developer/ka ,"Karadžičova 12, Ružinov","Websupport, s.r.o.",1 800 EUR/mesiac,/praca/websupport/O4494407,2023-04-17
233,Frontend Developer ,"Karadžičova 12, Ružinov","Websupport, s.r.o.",1 400 - 3 400 EUR/mesiac,/praca/websupport/O4014739,2023-04-17
234,Oracle WebLogic Administrátor/Administrátorka,"Mlynské nivy, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Všeobecná úverová banka, a.s., Intesa Sanpaolo",1 800 - 3 400 EUR/mesiac,/praca/vseobecna-uverova-banka-intesa-sanpaolo/O4554579,2023-04-17
235,SW Test Engineer for Michalovce,Michalovce,"BSH Drives and Pumps s.r.o., člen skupiny BOSCH",1 700 - 3 000 EUR/mesiac,/praca/bsh-drives-and-pumps-clen-skupiny-bosch/O4534661,2023-04-17
236,SW Test Engineer for Košice,Košice,"BSH Drives and Pumps s.r.o., člen skupiny BOSCH",2 400 EUR/mesiac,/praca/bsh-drives-and-pumps-clen-skupiny-bosch/O4534676,2023-04-17
237,Senior Java developer,"Staré Grunty, Karlova Ves, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)",K.B.  Systems s.r.o.,1 800 - 2 200 EUR/mesiac,/praca/k-b-systems/O4378673,2023-04-17
238,Programátor analytik/analytička Senior,"Mlynské nivy, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Všeobecná úverová banka, a.s., Intesa Sanpaolo",1 800 - 2 200 EUR/mesiac,/praca/vseobecna-uverova-banka-intesa-sanpaolo/O4554574,2023-04-17
239,Java Developer - Medior/Senior,"Košice, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Slovensko IT, a. s.",3 000 - 5 000 EUR/mesiac,/praca/slovensko-it/O4275876,2023-04-17
240,.NET Programátor (TPP alebo s.r.o.),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Profinit Slovakia, s.r.o. (člen skupiny Profinit)",2 000 EUR/mesiac,/praca/profinit-slovakia-clen-skupiny-profinit/O4460150,2023-04-17
241,Penetration Tester (Ethical Hacker),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","ESET, spol. s r.o.",1 800 EUR/mesiac,/praca/eset/O4475461,2023-04-17
242,Senior Data Engineer,Remote work,"GoHealth, s. r. o.",2 500 - 4 000 EUR/mesiac,/praca/gohealth/O4515534,2023-04-17
243,Web-developer for map applications,"Bottova 2a, Bratislava, Slovakia (Job with occasional home office)",Solargis s. r. o.,2 000 EUR/mesiac,/praca/solargis/O4533401,2023-04-17
244,Frontend Developer,"Dvořákova 2881/77, Město, Přerov, Česko (Pozice umožňuje občasnou práci z domu)",KARAT Software a.s.,3 500 - 5 000 EUR/mesiac,/praca/karat-software/O4459889,2023-04-17
245,Junior vývojár na platforme Mendix,Žilina,Siemens Slovensko,2 400 EUR/mesiac,/praca/siemens-slovensko/O4313848,2023-04-17
246,Web Portal Developer,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Scheidt & Bachmann Slovensko s.r.o.,None,/praca/scheidt-bachmann-slovensko/O4519693,2023-04-17
247,GoLang Developer for Open Sovereign Cloud,Košice,Deutsche Telekom IT Solutions Slovakia,1 600 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4395837,2023-04-17
248,Service Management Analyst,"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 300 EUR/mesiac,/praca/accenture/O4502991,2023-04-17
249,PHP/Angular developer (eCommerce project),Žilina,Siemens Slovensko,2 500 EUR/mesiac,/praca/siemens-slovensko/O4348993,2023-04-17
250,Full stack developer junior for MAGNUS project,"Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,1 800 - 2 600 EUR/mesiac,/praca/siemens-slovensko/O4304126,2023-04-17
251,Hybrid Cloud Service Manager (SAP Infrastructure & Services),"Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,2 100 EUR/mesiac,/praca/siemens-slovensko/O4304122,2023-04-17
252,Experienced Fullstack Developer with .NET expertise (permanent home office possible),"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 100 EUR/mesiac,/praca/accenture/O4171094,2023-04-17
253,Senior Java Developer (Permanent Home office possible),Remote work,"Accenture, s.r.o.",2 000 EUR/mesiac,/praca/accenture/O3801629,2023-04-17
254,Experienced C#.NET developer for Dynamics 365 platform (permanent home office possible),"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 800 - 4 300 EUR/mesiac,/praca/accenture/O4056971,2023-04-17
255,Azure Machine Learning developer ,"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 900 - 4 500 EUR/mesiac,/praca/accenture/O3988995,2023-04-17
256,Junior WEB Developer,"Černyševského 48, Petržalka","GLOBERG:Digital, k. s.",2 800 - 4 300 EUR/mesiac,/praca/globerg-digital-k-s/O4468484,2023-04-17
257,Embedded Systems Developer for Healthcare Projects,"Košice Region, Slovakia, Košice region (Job with occasional home office)",Siemens Slovensko,1 800 EUR/mesiac,/praca/siemens-slovensko/O4432355,2023-04-17
258,Junior Oracle Database Administrator/Optimalization Specialist,"Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,1 200 EUR/mesiac,/praca/siemens-slovensko/O4302933,2023-04-17
259,Oracle Database Administrator/Optimalization Specialist,Bratislava,Siemens Slovensko,2 700 EUR/mesiac,/praca/siemens-slovensko/O4302931,2023-04-17
260,Software Architect for Point of Care Diagnostics,"Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,1 500 EUR/mesiac,/praca/siemens-slovensko/O4259861,2023-04-17
261,Software Application Tester,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Siemens Slovensko,1 900 EUR/mesiac,/praca/siemens-slovensko/O4155610,2023-04-17
262,Dátový Analytik ,Žilina,Siemens Slovensko,3 200 EUR/mesiac,/praca/siemens-slovensko/O4223573,2023-04-17
263,Senior IT Analytik,Bratislava,Greyson,1 600 EUR/mesiac,/praca/greyson/O3396145,2023-04-17
264,QA Specialist,"Bratislava, Slovakia (Job with occasional home office)",PwC,1 600 EUR/mesiac,/praca/pwc/O4546876,2023-04-17
265,Medior Fullstack Engineer - (Angular+Java),Remote work,GlobalLogic Slovakia s.r.o.,2 100 EUR/mesiac,/praca/globallogic-slovakia/O4554260,2023-04-17
266,Junior Consultant,"Senec, Slovensko (Pozícia umožňuje občasnú prácu z domu)","NGCC, s. r. o.",1 350 EUR/mesiac,/praca/ngcc/O4554183,2023-04-17
267,"Dream Job ! Validačný expert s cestovaním po svete - aj pre absolventov ( mechatronika, elektrotechnika, automatizácia) !","Trenčiansky kraj, Zahraničie - ostatné (Práca vyžaduje cestovanie)","ADECCO Slovakia, s. r. o.",2 300 EUR/mesiac,/praca/adecco-slovakia/O4554147,2023-04-17
268,Solution Architect,"Mlynské nivy 12, Bratislava, Slovakia (Job with occasional home office)",Swiss Re,1 400 EUR/mesiac,/praca/swiss-re/O4554076,2023-04-17
269,Prototype Lab Lead,"Mlynské nivy 12, Bratislava, Slovakia (Job with occasional home office)",Swiss Re,1 350 EUR/mesiac,/praca/swiss-re/O4554075,2023-04-17
270,Senior PHP programátor/ka pre web Profesia.sk,"Pribinova 19, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Profesia, spol. s r.o.",3 200 EUR/mesiac,/praca/profesia/O4514880,2023-04-17
271,Web developer medior/senior,"Tematínska, Petržalka, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)","INFOTECH, s.r.o.",3 200 EUR/mesiac,/praca/infotech/O4554046,2023-04-17
272,Web developer junior,"Tematínska, Petržalka, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)","INFOTECH, s.r.o.",2 800 EUR/mesiac,/praca/infotech/O4554042,2023-04-17
273,Hľadáme EMBEDDED developerov (ingeligentné budovy)-pre lídra na trhu,"práca umožnuje prevažne homeoffice, Bratislavský kraj","Manuvia, a. s.",3 200 EUR/mesiac,/praca/manuvia/O4553999,2023-04-17
274,Senior JAVA backend developer,Práca z domu,"UNIQA Group Service Center Slovakia, spol. s r.o.",1 800 EUR/mesiac,/praca/uniqa-group-service-center-slovakia/O4473977,2023-04-17
275,Senior Verification Engineer,"Mlynské nivy, Bratislava, Slovakia (Job with occasional home office)","ON Semiconductor Slovakia, a.s.",2 000 - 4 500 EUR/mesiac,/praca/on-semiconductor-slovakia/O4500289,2023-04-17
276,Verification Engineer,"Mlynské nivy, Bratislava, Slovakia (Job with occasional home office)","ON Semiconductor Slovakia, a.s.",2 300 EUR/mesiac,/praca/on-semiconductor-slovakia/O4500288,2023-04-17
277,Experienced ServiceNow Consultant / Developer (permanent home office possible),"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",3 500 EUR/mesiac,/praca/accenture/O4441505,2023-04-17
278,Mid/Senior Full Stack Developer,"Lamačská cesta, 841 01 Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,2 000 EUR/mesiac,/praca/siemens-slovensko/O4002541,2023-04-17
279,Senior PHP vyvojár (4000 - 5000+ €),"Senec, Slovensko (Pozícia umožňuje občasnú prácu z domu)",ARIVA GROUP s.r.o.,2 800 - 4 300 EUR/mesiac,/praca/ariva-group/O4553862,2023-04-17
280,IOS developer (4000 - 5200+ €),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",ARIVA GROUP s.r.o.,1 900 EUR/mesiac,/praca/ariva-group/O4553859,2023-04-17
281,C/C++ Developer Air Traffic Management,"Karadžičova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",FREQUENTIS Solutions & Services s. r. o.,4 000 - 5 000 EUR/mesiac,/praca/frequentis-solutions-services/O4398186,2023-04-17
282,Manual Senior Software Tester [Ref:1098],Práca z domu,"APM Digital Solutions, s.r.o.",4 000 - 5 200 EUR/mesiac,/praca/apm-digital-solutions/O4553831,2023-04-17
283,Java Spring-boot Developer [Ref:1099],"Viedeň, Rakúsko (Pozícia umožňuje občasnú prácu z domu)","APM Digital Solutions, s.r.o.",1 800 EUR/mesiac,/praca/apm-digital-solutions/O4553805,2023-04-17
284,.NET / C# Developer- Full Time Remote / 100% HO. / Živnosť / S.r.o.,Práca z domu,SEITEQ s.r.o.,3 500 - 4 200 EUR/mesiac,/praca/seiteq/O4153609,2023-04-17
285,Java+React FE developer / Živnosť / Kontrakt,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",SEITEQ s.r.o.,5 500 - 6 400 EUR/mesiac,/praca/seiteq/O4515364,2023-04-17
286,Java Developer - Letectvo,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Indra Avitech s.r.o.,30 EUR/hod.,/praca/indra-avitech/O3927364,2023-04-17
287,Špecialista Technickej Podpory ,Nitra,syncreon Slovakia s.r.o.,40 EUR/hod.,/praca/syncreon-slovakia/O4553745,2023-04-17
288,Senior DevOps Engineer (Terraform@AWS),Remote work,"UNIQA Group Service Center Slovakia, spol. s r.o.",2 200 - 3 000 EUR/mesiac,/praca/uniqa-group-service-center-slovakia/O4436175,2023-04-17
289,Software Hadoop Developer (all genders) #hadoop #python,"Bratislava, Slovakia (Job with occasional home office)",Erste Digital,1 800 - 2 000 EUR/mesiac,/praca/erste-digital/O4553247,2023-04-17
290,Software SQL Developer (all genders) #SQL #PL/SQL #Oracle,"Bratislava, Slovakia (Job with occasional home office)",Erste Digital,2 600 EUR/mesiac,/praca/erste-digital/O4553245,2023-04-17
291,Špecialista pre migrácie dát / SQL developer,Bratislava,"ANASOFT APR, spol. s r.o.",2 500 EUR/mesiac,/praca/anasoft-apr/O3635841,2023-04-17
292,Softvérový inžinier,"Mlynská 31/837, Košice",Východoslovenská energetika Holding a.s.,2 500 EUR/mesiac,/praca/vychodoslovenska-energetika-holding/O4553630,2023-04-17
293,Frontend / Angular Developer,Remote work,"UNIQA Group Service Center Slovakia, spol. s r.o.",1 600 EUR/mesiac,/praca/uniqa-group-service-center-slovakia/O4171775,2023-04-17
294,Java Developer,"Poprad, Slovakia (Job with occasional home office)",Certua s.r.o.,1 440 EUR/mesiac,/praca/certua/O4553561,2023-04-17
295,Cloud engineer,Remote work,Quest Software Slovakia s.r.o.,2 000 EUR/mesiac,/praca/quest-software-slovakia/O4553545,2023-04-17
296,Software Engineer for SaaS solutions,Remote work,Quest Software Slovakia s.r.o.,2 200 EUR/mesiac,/praca/quest-software-slovakia/O4553543,2023-04-17
297,User Experience Designer,Remote work,Quest Software Slovakia s.r.o.,2 800 EUR/mesiac,/praca/quest-software-slovakia/O4553530,2023-04-17
298,Inžinier Riadiacich Systémov,"Považská Bystrica, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Danfoss Power Solutions a.s.,2 800 EUR/mesiac,/praca/danfoss-power-solutions/O4527617,2023-04-17
299,Senior DevOps Engineer (Payment Solutions),"Námestie Mateja Korvína 1, Bratislava, Slovakia (Job with occasional home office)",RPC,2 800 EUR/mesiac,/praca/rpc/O4156563,2023-04-17
