ID,Main,Location,Corporation,Salary,Href,Date
312,FrontEnd Developer ,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Pro HR,2 300 EUR/mesiac,/praca/pro-hr/O4537979,2023-03-21
313,ABAP Developer/Developerka,"Digital Park, Einsteinova, Petržalka, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)","Zatopek Consulting, a. s.",2 400 EUR/mesiac,/praca/zatopek-consulting/O4518721,2023-03-21
314,Frontend developer pre Aktuality.sk,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Ringier Slovakia Media, s. r. o.",3 000 EUR/mesiac,/praca/ringier-slovakia-media/O4537931,2023-03-21
315,.NET / C# Developer,Práca z domu,"M2M Solutions, s.r.o.",1 800 EUR/mesiac,/praca/m2m-solutions/O4537930,2023-03-21
316,PHP programátor/ka,"Kutlíkova, Petržalka, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)",Mestská časť Bratislava-Petržalka,4 500 - 5 200 EUR/mesiac,/praca/mestska-cast-bratislava-petrzalka/O4537925,2023-03-21
317,"Programátor - analytik C++, Qt",Košice,ALES a.s.,5 EUR/hod.,/praca/ales/O4501061,2023-03-21
318,Java programátor expert - Home Office/Office,Práca z domu,msg life Slovakia s.r.o.,2 000 EUR/mesiac,/praca/msg-life-slovakia/O4288902,2023-03-21
319,Java programátor junior - Home Office/Office,Práca z domu,msg life Slovakia s.r.o.,4 642 EUR/mesiac,/praca/msg-life-slovakia/O4138912,2023-03-21
320,IT Internship Opportunities,"Bratislava, Slovakia (Job with occasional home office)",Dell,3 214 EUR/mesiac,/praca/dell/O4442539,2023-03-21
321,C++/C# developer for embedded systems,Nitra,Muehlbauer Technologies s.r.o.,2 714 EUR/mesiac,/praca/muehlbauer-technologies/O4517010,2023-03-21
322,IT Infrastructure Capacity Planning Intern,Remote work,Dell,1 500 - 2 500 EUR/mesiac,/praca/dell/O4443737,2023-03-21
323,Machine Software Engineer C++ ,Abroad - Others (The job requires travelling),Muehlbauer Technologies s.r.o.,None,/praca/muehlbauer-technologies/O4481456,2023-03-21
324,Java software developer  - oddelenie Software Solutions,Nitra,Muehlbauer Technologies s.r.o.,1 300 - 1 800 EUR/mesiac,/praca/muehlbauer-technologies/O4517008,2023-03-21
325,Java Programátor (TPP alebo s.r.o.),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Profinit Slovakia, s.r.o. (člen skupiny Profinit)",2 500 EUR/mesiac,/praca/profinit-slovakia-clen-skupiny-profinit/O4460171,2023-03-21
326,Data Engineer (Data Tower),"Bottova, Bratislava, Slovakia (Job with occasional home office)",Synpulse Slovakia s.r.o.,1 800 EUR/mesiac,/praca/synpulse-slovakia/O4519239,2023-03-21
327,Junior vývojár na platforme Mendix,Žilina,Siemens Slovensko,2 000 EUR/mesiac,/praca/siemens-slovensko/O4313848,2023-03-21
328,Web Portal Developer,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Scheidt & Bachmann Slovensko s.r.o.,3 000 EUR/mesiac,/praca/scheidt-bachmann-slovensko/O4519693,2023-03-21
329,Senior Data Engineer / Java Developer “Data Integration and Big Data” ,Bratislava,"UNIQA Group Service Center Slovakia, spol. s r.o.",2 800 EUR/mesiac,/praca/uniqa-group-service-center-slovakia/O4396445,2023-03-21
330,GoLang Developer for Open Sovereign Cloud,Košice,Deutsche Telekom IT Solutions Slovakia,1 800 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4395837,2023-03-21
331,Junior Application Specialist with German,"BBC 5, Plynárenská, Ružinov, Slovakia, Bratislava (Job with occasional home office)","Accenture, s.r.o.",1 700 EUR/mesiac,/praca/accenture/O3961961,2023-03-21
332,SAP R/3 Finance (FI) Consultant,"Bratislava Region, Slovakia, Bratislava region (Job with occasional home office)",Siemens Slovensko,2 000 EUR/mesiac,/praca/siemens-slovensko/O4470578,2023-03-21
333,PHP/Angular developer (eCommerce project),Žilina,Siemens Slovensko,2 000 EUR/mesiac,/praca/siemens-slovensko/O4348993,2023-03-21
334,Full stack developer junior for MAGNUS project,"Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,2 000 EUR/mesiac,/praca/siemens-slovensko/O4304126,2023-03-21
335,Hybrid Cloud Service Manager (SAP Infrastructure & Services),"Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,2 000 EUR/mesiac,/praca/siemens-slovensko/O4304122,2023-03-21
336,Junior Konzultant/ka pre systém SAP,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)","GLOBESY, s.r.o.",2 000 EUR/mesiac,/praca/globesy/O4535992,2023-03-21
337,Medior Konzultant/ka pre systém SAP,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)","GLOBESY, s.r.o.",1 800 EUR/mesiac,/praca/globesy/O4536089,2023-03-21
338,C# programátor/-ka pre IS Humanet,Práca z domu,"HOUR, spol. s r.o.",2 800 - 4 300 EUR/mesiac,/praca/hour/O4537618,2023-03-21
339,Java Developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",SOFTEC,2 300 EUR/mesiac,/praca/softec/O4537677,2023-03-21
340,DevOps Engineer - TPP/živnosť & Remote,Bratislava,Grafton Slovakia s.r.o.,2 400 EUR/mesiac,/praca/grafton-slovakia/O4537649,2023-03-21
341,Databázový špecialista - migrácie (TPP/ živnosť a s možnosťou práce full remote),Bratislava,Grafton Slovakia s.r.o.,3 000 EUR/mesiac,/praca/grafton-slovakia/O4537648,2023-03-21
342,DevOps engineer,Košice,Grafton Slovakia s.r.o.,1 800 EUR/mesiac,/praca/grafton-slovakia/O4537629,2023-03-21
343,SW Developer (.NET),Bratislava,Grafton Slovakia s.r.o.,None,/praca/grafton-slovakia/O4537628,2023-03-21
344,Senior Java developer,"Landererova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",JUMP soft a.s.,3 600 EUR/mesiac,/praca/jump-soft/O4537588,2023-03-21
345,Programátor - medior/senior,Práca z domu,AMCEF s.r.o.,3 600 EUR/mesiac,/praca/amcef/O4390535,2023-03-21
346,Solution Architect,"Košice, Slovakia (Job with occasional home office)",Scheidt & Bachmann Slovensko s.r.o.,None,/praca/scheidt-bachmann-slovensko/O4518263,2023-03-21
347,JAVA programátor (Senior),"Krasovského, Petržalka, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)","DATALAN, a.s.",1 500 - 2 500 EUR/mesiac,/praca/datalan/O4537516,2023-03-21
348,Medior Java/Spring developer,"Landererova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",JUMP soft a.s.,None,/praca/jump-soft/O4537509,2023-03-21
349,Senior C/C++ Application Developer -  (Transaction Authorization - Base24) ,"Bratislava, Slovakia (Job with occasional home office)","SIA Central Europe, a.s.",None,/praca/sia-central-europe/O4507265,2023-03-21
350,Medior PHP programátor,"Krasovského 14, Petržalka, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)",Alanata a. s.,1 700 EUR/mesiac,/praca/alanata/O4537455,2023-03-21
351,C/C++/C#/.NET/Xamarin/Blazor/Silverlight/Embedded/PLC/Hardware,Práce z domu,radixal s.r.o.,2 000 EUR/mesiac,/praca/radixal/O4537448,2023-03-21
352,Senior SAP ABAP/Fiori/ Developer,Remote work,Fpt Slovakia s.r.o.,2 300 EUR/mesiac,/praca/fpt-slovakia/O4537419,2023-03-21
353,Test Automation Developer - Banská Bystrica,"Banská Bystrica, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Orange Slovensko, a.s.",2 500 EUR/mesiac,/praca/orange-slovensko/O4537413,2023-03-21
354,Web developer,"Apollo Business Centre, Prievozská, Ružinov",Dataconcept s.r.o.,3 300 - 4 500 EUR/mesiac,/praca/dataconcept/O4189468,2023-03-21
355,Trainee Backend Developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",SOFTEC,1 200 EUR/mesiac,/praca/softec/O4537316,2023-03-21
356,C++ Developer (ABIS product),"Lakeside Park 02, Tomášikova, Nové Mesto, Slovakia, Bratislava (Job with occasional home office)","Innovatrics, s.r.o.",3 000 - 5 500 EUR/mesiac,/praca/innovatrics/O4517589,2023-03-21
357,C# / .NET Developer ,"Stará Vajnorská 27, Bratislava",Universal Instruments s. r. o.,4 000 - 6 000 EUR/mesiac,/praca/universal-instruments/O3409876,2023-03-21
358,C++ Junior Software Engineer for Košice,Košice,"BSH Drives and Pumps s.r.o., člen skupiny BOSCH",3 000 - 5 500 EUR/mesiac,/praca/bsh-drives-and-pumps-clen-skupiny-bosch/O4209593,2023-03-21
359,C++ Senior Software Engineer for Košice,Košice,"BSH Drives and Pumps s.r.o., člen skupiny BOSCH",1 900 EUR/mesiac,/praca/bsh-drives-and-pumps-clen-skupiny-bosch/O4209576,2023-03-21
360,Agile Test Engineer with Python,Remote work,"ESET, spol. s r.o.",2 700 EUR/mesiac,/praca/eset/O4477967,2023-03-21
361,Web developer,Práca z domu,"M7, s.r.o.",None,/praca/m7/O3598552,2023-03-21
362,"PHP Developer - Laravel, Vue.js",Práca z domu,"M7, s.r.o.",3 600 EUR/mesiac,/praca/m7/O3931000,2023-03-21
363,Junior Android Developer (FinTech),"Eurovea, Pribinova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","WORLD BUSINESS PRESS online, a.s.",2 000 - 3 500 EUR/mesiac,/praca/world-business-press-online/O4537088,2023-03-21
364,JIRA Developer,"Bottova, Bratislava, Slovakia (Job with occasional home office)",Synpulse Slovakia s.r.o.,None,/praca/synpulse-slovakia/O4457390,2023-03-21
365,Full Stack Developer (with R),"Bottova, Bratislava, Slovakia (Job with occasional home office)",Synpulse Slovakia s.r.o.,None,/praca/synpulse-slovakia/O4428348,2023-03-21
366,Java programátor ERP,Práca z domu,"ADECCO Slovakia, s. r. o.",None,/praca/adecco-slovakia/O4537069,2023-03-21
367,Java programátor,Práca z domu,"ADECCO Slovakia, s. r. o.",1 500 - 2 500 EUR/mesiac,/praca/adecco-slovakia/O4518761,2023-03-21
368,Junior programátor C/C++ alebo Java (Študent 3.- 5. roč.VŠ ),"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Scheidt & Bachmann Slovensko s.r.o.,None,/praca/scheidt-bachmann-slovensko/O4537017,2023-03-21
369,Senior .NET vývojár,Bratislava,STENGL a.s.,None,/praca/stengl/O4485734,2023-03-21
370,Junior Fullstack Web Developer,"Eurovea, Pribinova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","WORLD BUSINESS PRESS online, a.s.",1 300 - 1 800 EUR/mesiac,/praca/world-business-press-online/O4537052,2023-03-21
371,IT konzultant / programátor – implementácie IS,Banská Bystrica,ESO9 Slovakia s.r.o.,3 600 EUR/mesiac,/praca/eso9-slovakia/O4427674,2023-03-21
372,Junior IT Risk & Cyber Security audítor - Bratislava,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",EY – Ernst & Young,2 200 - 4 000 EUR/mesiac,/praca/ey-ernst-young/O4321410,2023-03-21
373,"Programátor Java (Banking, Health, Insurance, Public)","Bratislavský kraj, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Central Europe, a. s.",2 100 - 3 500 EUR/mesiac,/praca/asseco-central-europe/O4536928,2023-03-21
374,.NET developer do super-tímu v Bratislave,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",CODERAMA s. r. o.,2 700 - 4 000 EUR/mesiac,/praca/coderama/O4360470,2023-03-21
375,Senior C++ developer,Práca z domu,CODERAMA s. r. o.,2 800 EUR/mesiac,/praca/coderama/O4527807,2023-03-21
376,Senior React NATIVE developer ,Práca z domu,CODERAMA s. r. o.,1 800 EUR/mesiac,/praca/coderama/O4444185,2023-03-21
377,.NET developer pre nemecký projekt,Práca z domu,CODERAMA s. r. o.,1 700 EUR/mesiac,/praca/coderama/O4496762,2023-03-21
378,Programátor COBOL,"Ulica. 29.Augusta, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Sociálna poisťovňa, ústredie",2 000 EUR/mesiac,/praca/socialna-poistovna-ustredie/O4536877,2023-03-21
379,Programátor riadiacich systémov ,Sereď,"SLOVENSKÉ CUKROVARY, s.r.o.",2 300 EUR/mesiac,/praca/slovenske-cukrovary/O4536875,2023-03-21
380,HMI Programmer ,"Trenčianska Turná 2811, 913 21 Trenčianska Turná, Slovakia (Job with occasional home office)",Valicare s.r.o.,2 500 EUR/mesiac,/praca/valicare/O4216360,2023-03-21
381,Front-end Developer - Team Lead,"Karadžičova, Bratislava",PwC,2 700 EUR/mesiac,/praca/pwc/O4374420,2023-03-21
382,SW System Architect (focus on back-office),"Košice, Slovakia (Job with occasional home office)",Scheidt & Bachmann Slovensko s.r.o.,3 600 EUR/mesiac,/praca/scheidt-bachmann-slovensko/O4518956,2023-03-21
383,Java Developer,Bratislava,IBM,2 800 EUR/mesiac,/praca/ibm/O4469866,2023-03-21
384,Embedded Systems Developer for Healthcare Projects,"Košice Region, Slovakia, Košice region (Job with occasional home office)",Siemens Slovensko,1 800 EUR/mesiac,/praca/siemens-slovensko/O4432355,2023-03-21
385,Junior Oracle Database Administrator/Optimalization Specialist,"Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,1 700 EUR/mesiac,/praca/siemens-slovensko/O4302933,2023-03-21
386,Oracle Database Administrator/Optimalization Specialist,Bratislava,Siemens Slovensko,2 000 EUR/mesiac,/praca/siemens-slovensko/O4302931,2023-03-21
387,Software Architect for Point of Care Diagnostics,"Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,2 300 EUR/mesiac,/praca/siemens-slovensko/O4259861,2023-03-21
388,Software Application Tester,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Siemens Slovensko,2 500 EUR/mesiac,/praca/siemens-slovensko/O4155610,2023-03-21
389,Dátový Analytik ,Žilina,Siemens Slovensko,3 000 EUR/mesiac,/praca/siemens-slovensko/O4223573,2023-03-21
390,Senior IT Analytik,Bratislava,Greyson,2 800 EUR/mesiac,/praca/greyson/O3396145,2023-03-21
391,Senior Java Developer ,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",PwC,1 800 EUR/mesiac,/praca/pwc/O4414402,2023-03-21
392,Front end Developer,"Konventná, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",A Consulting - AS s.r.o.,1 700 EUR/mesiac,/praca/a-consulting-as/O4314868,2023-03-21
393,Back end Developer ,"Konventná 6, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",A Consulting - AS s.r.o.,2 000 EUR/mesiac,/praca/a-consulting-as/O4314894,2023-03-21
394,"HTML PHP, WordPress Programátor",Práca z domu,Rather Cash s. r. o.,2 300 EUR/mesiac,/praca/rather-cash/O4536760,2023-03-21
395,C++ Developer,okres Nitra,Lugera & Maklér spol.s r.o.,2 500 EUR/mesiac,/praca/lugera-makler/O4536607,2023-03-21
396,Fullstack developer (m/ž),"Bajkalská 28, Ružinov","Slovak Telekom, a.s.",3 300 - 4 500 EUR/mesiac,/praca/slovak-telekom/O4536604,2023-03-21
397,Devops Engineer  - PL/SQL developer (m/ž),"Bajkalská 28, Ružinov, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)","Slovak Telekom, a.s.",1 200 EUR/mesiac,/praca/slovak-telekom/O4536603,2023-03-21
398,Java/Javascript programátor,"Čajakova 18, Čajakova, Staré Mesto, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)",TRAVELDATA s. r. o.,3 000 - 5 500 EUR/mesiac,/praca/traveldata/O4536547,2023-03-21
399,.NET programátor,"Čajakova 18, Smrečianska, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",TRAVELDATA s. r. o.,4 000 - 6 000 EUR/mesiac,/praca/traveldata/O4536546,2023-03-21
400,Python Software Engineer (Medior/Senior),"Bratislava, Slovakia (Job with occasional home office)",Frinx s.r.o.,3 000 - 5 500 EUR/mesiac,/praca/frinx/O4536498,2023-03-21
401,QA Engineer / Tester,Remote work,SEITEQ s.r.o.,1 900 EUR/mesiac,/praca/seiteq/O4267505,2023-03-21
402,DevOps Engineer,Remote work,SEITEQ s.r.o.,2 700 EUR/mesiac,/praca/seiteq/O4486401,2023-03-21
403,Aktuár/Poistný matematik,Práca z domu,"ADECCO Slovakia, s. r. o.",None,/praca/adecco-slovakia/O4536424,2023-03-21
404,Junior Java/React Developer - Letectvo,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Indra Avitech s.r.o.,1 800 EUR/mesiac,/praca/indra-avitech/O4517711,2023-03-21
405,IT analytik - Letectvo ,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Indra Avitech s.r.o.,2 000 EUR/mesiac,/praca/indra-avitech/O4138880,2023-03-21
406,Storage Infrastructure Engineer,Práca z domu,"Seznam.cz Slovensko, s.r.o.",3 000 EUR/mesiac,/praca/seznam-cz-slovensko/O4536189,2023-03-21
407,Acceptance Tester - Letectvo,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Indra Avitech s.r.o.,2 800 EUR/mesiac,/praca/indra-avitech/O4428378,2023-03-21
408,IT Developer Senior - Integrácie ,"Bratislava II, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Data System Soft, spol. s r.o.",1 800 EUR/mesiac,/praca/data-system-soft/O4492656,2023-03-21
409,Test Automation Developer pre lídra v telekomunikačných službách,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",S&you by SYNERGIE,1 700 EUR/mesiac,/praca/s-you-by-synergie/O4535969,2023-03-21
410,Global Tax Automation Internship,"Bratislava, Slovakia (Job with occasional home office)",Dell,2 000 EUR/mesiac,/praca/dell/O4535838,2023-03-21
411,Data Science Internship,"Bratislava, Slovakia (Job with occasional home office)",Dell,2 300 EUR/mesiac,/praca/dell/O4535837,2023-03-21
412,PHP Developer – Práca z domu!,Bratislava,SPORTISIMO s.r.o.,2 500 EUR/mesiac,/praca/sportisimo/O4535912,2023-03-21
413,Programátor ,"Einsteinova 25, Petržalka","Privatbanka, a.s.",3 300 - 4 500 EUR/mesiac,/praca/privatbanka/O4535891,2023-03-21
414,Frontend Developer,"Dvořákova 2881/77, Město, Přerov, Česko (Pozice umožňuje občasnou práci z domu)",KARAT Software a.s.,1 200 EUR/mesiac,/praca/karat-software/O4459889,2023-03-21
415,CNC programátor,"Považské Podhradie 313, Považská Bystrica-Považské Podhradie","DOR, s.r.o.",3 000 - 5 500 EUR/mesiac,/praca/dor/O788845,2023-03-21
416,Programátor robotov,Trnava,Lugera & Maklér spol.s r.o.,4 000 - 6 000 EUR/mesiac,/praca/lugera-makler/O4535818,2023-03-21
417,Senior JAVA backend developer,Práca z domu,"UNIQA Group Service Center Slovakia, spol. s r.o.",1 800 EUR/mesiac,/praca/uniqa-group-service-center-slovakia/O4473977,2023-03-21
418,Senior DevOps Engineer (Terraform@AWS),Remote work,"UNIQA Group Service Center Slovakia, spol. s r.o.",2 800 - 4 300 EUR/mesiac,/praca/uniqa-group-service-center-slovakia/O4436175,2023-03-21
419,Senior Verification Engineer,"Mlynské nivy, Bratislava, Slovakia (Job with occasional home office)","ON Semiconductor Slovakia, a.s.",2 300 EUR/mesiac,/praca/on-semiconductor-slovakia/O4500289,2023-03-21
420,Verification Engineer,"Mlynské nivy, Bratislava, Slovakia (Job with occasional home office)","ON Semiconductor Slovakia, a.s.",2 000 EUR/mesiac,/praca/on-semiconductor-slovakia/O4500288,2023-03-21
421,Experienced ServiceNow Consultant / Developer (permanent home office possible),"Bratislava, Slovakia (Job with occasional home office)","Accenture, s.r.o.",2 800 - 4 300 EUR/mesiac,/praca/accenture/O4441505,2023-03-21
422,Mid/Senior Full Stack Developer,"Lamačská cesta, 841 01 Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,1 900 EUR/mesiac,/praca/siemens-slovensko/O4002541,2023-03-21
423,Senior DevOps Engineer,"Bratislava, Slovak Republic","Kistler Bratislava, s.r.o.",None,/praca/kistler-bratislava/O4535661,2023-03-21
424,ERP supervisor,Topoľčany,"Manuvia, a. s.",3 500 EUR/mesiac,/praca/manuvia/O4535659,2023-03-21
425,Node.js alebo PHP programátor,"Košice, Slovensko (Pozícia umožňuje občasnú prácu z domu)",bart.sk s.r.o.,1 600 - 2 200 EUR/mesiac Zabezpečená doprava,/praca/bart-sk/O4535588,2023-03-21
426,SAP Fiori developer,Práca z domu,Natuvion Slovakia s.r.o.,1 800 EUR/mesiac,/praca/natuvion-slovakia/O3969059,2023-03-21
427,Mid/Senior Frontend Developer (VUE),"Binarium, Staré Grunty, Karlova Ves, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)",Simplaq s.r.o,2 000 EUR/mesiac,/praca/simplaq/O4535548,2023-03-21
428,Software Test Engineer,Bratislavský kraj,Lugera & Maklér spol.s r.o.,2 800 - 4 300 EUR/mesiac,/praca/lugera-makler/O4535480,2023-03-21
429,"Dream Job ! Validačný expert s cestovaním po svete - aj pre absolventov ( mechatronika, elektrotechnika, automatizácia) !","Trenčiansky kraj, Zahraničie - ostatné (Práca vyžaduje cestovanie)","ADECCO Slovakia, s. r. o.",2 800 - 4 300 EUR/mesiac,/praca/adecco-slovakia/O4535446,2023-03-21
430,Fiori/UI5 Developer ,"Bratislava, Slovakia (Job with occasional home office)",Takeda,2 800 - 4 300 EUR/mesiac,/praca/takeda/O4535429,2023-03-21
431,Embedded C/C++ Developer,Práca z domu,"M2M Solutions, s.r.o.",1 800 EUR/mesiac,/praca/m2m-solutions/O4535424,2023-03-21
432,Java Backend developer,Košice,"GoodWill Recruitment, s.r.o.",2 800 - 4 300 EUR/mesiac,/praca/goodwill-recruitment/O4489313,2023-03-21
433,C# Developer – Junior (pozícia vhodná aj pre absolventa),"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Scheidt & Bachmann Slovensko s.r.o.,2 300 EUR/mesiac,/praca/scheidt-bachmann-slovensko/O4510453,2023-03-21
434,Platform Engineer,Bratislava,Telus Agriculture & Consumer Goods,2 400 EUR/mesiac,/praca/telus-agriculture-consumer-goods/O4535330,2023-03-21
435,Oracle WebLogic Administrátor/Administrátorka,"Mlynské nivy, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Všeobecná úverová banka, a.s., Intesa Sanpaolo",3 000 EUR/mesiac,/praca/vseobecna-uverova-banka-intesa-sanpaolo/O4535263,2023-03-21
436,Embedded C Dev. - Functional Safety (až 7.350 Eur/měs. - Full-Remote),Práce z domu,Valatron s.r.o.,1 800 EUR/mesiac,/praca/valatron/O4490828,2023-03-21
437,Embedded C dev. - Ethernet/Analog/Audio (až 7.350 Eur/měs. - Full-Remote),Práce z domu,Valatron s.r.o.,4 500 - 5 200 EUR/mesiac,/praca/valatron/O4490827,2023-03-21
438,Backend / Fullstack Python Developer,"Prešovská, Bratislava",SmartBase s. r. o.,5 EUR/hod.,/praca/smartbase/O4144667,2023-03-21
439,Programátor CNC fréz,Martin,Knifetec s. r. o.,2 000 EUR/mesiac,/praca/knifetec/O4535158,2023-03-21
440,"Software Developer C/C++, Python - Multiple positions","Bratislava, Slovakia (Job with occasional home office)","Nokia Slovakia, a.s.",4 642 EUR/mesiac,/praca/nokia-slovakia/O2558801,2023-03-21
441,"Software Developer Python, Bash, Tcl - Multiple positions","Bratislava, Slovakia (Job with occasional home office)","Nokia Slovakia, a.s.",3 214 EUR/mesiac,/praca/nokia-slovakia/O2557190,2023-03-21
442,Senior Data Engineer,Remote work,"GoHealth, s. r. o.",2 714 EUR/mesiac,/praca/gohealth/O4515534,2023-03-21
443,Programátor analytik/analytička Senior,"Mlynské nivy, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Všeobecná úverová banka, a.s., Intesa Sanpaolo",1 500 - 2 500 EUR/mesiac,/praca/vseobecna-uverova-banka-intesa-sanpaolo/O4535098,2023-03-21
444,SW Developer,"Banská Bystrica, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Central Europe, a. s.",1 600 EUR/mesiac,/praca/asseco-central-europe/O4534988,2023-03-21
445,Liferay programátor,"Košický kraj, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Central Europe, a. s.",2 600 EUR/mesiac,/praca/asseco-central-europe/O4534985,2023-03-21
446,Liferay programátor,"Banskobystrický kraj, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Central Europe, a. s.",3 000 EUR/mesiac,/praca/asseco-central-europe/O4534984,2023-03-21
447,Liferay programátor,"Bratislavský kraj, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Central Europe, a. s.",2 000 EUR/mesiac,/praca/asseco-central-europe/O4534983,2023-03-21
448,Analytik - programátor,"OVB Allfinanz Slovensko a.s., Kukuričná, Bratislava 3, Slovensko (Pozícia umožňuje občasnú prácu z domu)",OVB Allfinanz Slovensko a. s.,2 000 EUR/mesiac,/praca/ovb-allfinanz-slovensko/O4442081,2023-03-21
449,C# developer,Bratislava,Siemens Slovensko,2 200 EUR/mesiac,/praca/siemens-slovensko/O4486792,2023-03-21
450,C++ / WinCC OA Developer,Práca z domu,Siemens Slovensko,2 000 EUR/mesiac,/praca/siemens-slovensko/O4118051,2023-03-21
451,React Developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Pro HR,1 700 - 3 000 EUR/mesiac,/praca/pro-hr/O4534857,2023-03-21
452,JAVA Developer - Junior,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Union,2 500 EUR/mesiac,/praca/union/O4534826,2023-03-21
453,IT SQL Report Builder Developer ,Práca z domu,"Data System Soft, spol. s r.o.",1 700 - 2 300 EUR/mesiac,/praca/data-system-soft/O4534791,2023-03-21
454,.NET Developer pre ČSOB,Bratislava,ČSOB Finančná skupina,2 200 EUR/mesiac,/praca/csob-financna-skupina/O4534787,2023-03-21
455,SW test inženýr - Automotive,"Liptovský Mikuláš, Slovensko (Pozice umožňuje občasnou práci z domu)",CIT-Con SK s. r. o.,1 600 EUR/mesiac,/praca/cit-con-sk/O4232393,2023-03-21
456,Junior SW Developer,"Bratislavský kraj, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Central Europe, a. s.",2 200 EUR/mesiac,/praca/asseco-central-europe/O4534712,2023-03-21
457,Frontend programátor,"Univerzitná 8661/6a, Žilina","Asseco CEIT, a.s.",3 000 EUR/mesiac,/praca/asseco-ceit/O4523171,2023-03-21
458,SW Test Engineer for Košice,Košice,"BSH Drives and Pumps s.r.o., člen skupiny BOSCH",2 500 EUR/mesiac,/praca/bsh-drives-and-pumps-clen-skupiny-bosch/O4534676,2023-03-21
459,SW Test Engineer for Michalovce,Michalovce,"BSH Drives and Pumps s.r.o., člen skupiny BOSCH",1 600 - 4 000 EUR/mesiac,/praca/bsh-drives-and-pumps-clen-skupiny-bosch/O4534661,2023-03-21
460,Flutter developer - middle - poď vyvíjať nový Pokec.sk!,Práca z domu,"Ringier Slovakia Media, s. r. o.",1 500 - 3 000 EUR/mesiac,/praca/ringier-slovakia-media/O4231884,2023-03-21
461,Node.js developer - poď vyvíjať nový Pokec.sk na zelenej lúke!,Práca z domu,"Ringier Slovakia Media, s. r. o.",2 000 EUR/mesiac,/praca/ringier-slovakia-media/O4061475,2023-03-21
462,React Developer for Telematics,"Sygic, Mlynské nivy, Bratislava, Slovensko (Job with occasional home office)","Sygic, a. s.",2 000 - 4 000 EUR/mesiac,/praca/sygic/O4363903,2023-03-21
463,React (Native) developer,"Karadžičova, Bratislava",01 People s.r.o.,None,/praca/01-people/O4203235,2023-03-21
