ID,Main,Location,Corporation,Salary,Href,Date
650,Java Trainee Program ,Práca z domu,MATERNA Information & Communications s.r.o.,1 600 EUR/mesiac,/praca/materna-information-communications/O4516248,2023-04-07
651,Senior Finance Consultant Oracle: E-Business Suite ,"Bratislava region, Slovak Republic",ManpowerGroup Slovensko s.r.o.,1 700 EUR/mesiac,/praca/manpowergroup-slovensko/O4539998,2023-04-07
652,.NET Developer,Práca z domu,Unicorn,3 500 EUR/mesiac,/praca/unicorn/O4539551,2023-04-07
653,Senior Supply Chain Consultant Oracle: E-Business Suite,"Bratislava region, Slovak Republic",ManpowerGroup Slovensko s.r.o.,2 000 EUR/mesiac,/praca/manpowergroup-slovensko/O4539925,2023-04-07
654,Senior Mobile Game Developer (Unity),"Bratislava, Slovakia (Job with occasional home office)",SuperScale s. r. o.,3 500 EUR/mesiac,/praca/superscale/O4539916,2023-04-07
655,Cloud Transformation Engineer,"Bratislava, Slovakia (Job with occasional home office)","The Capital Markets Company Slovakia, s. r. o.",3 800 EUR/mesiac,/praca/the-capital-markets-company-slovakia/O3977714,2023-04-07
656,Teamleader/Java Developer s nástupným bonusom 1.500 €,"Prievozská, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","DGT factory, a. s.",2 200 EUR/mesiac,/praca/dgt-factory/O4434282,2023-04-07
657,Administratívna podpora - logistika/SAP,Nové Mesto nad Váhom,ALEX PETERSON s.r.o.,3 000 EUR/mesiac,/praca/alex-peterson/O4539648,2023-04-07
658,Junior Embedded C/C++ Software developer,Bratislava,Siemens Slovensko,1 400 EUR/mesiac,/praca/siemens-slovensko/O4539857,2023-04-07
659,Programátor - špecialista informatik ,Bratislava,"Národná diaľničná spoločnosť, a.s.",1 800 EUR/mesiac,/praca/narodna-dialnicna-spolocnost/O4499565,2023-04-07
660,Senior IT Application Developer PL/SQL,"Bratislava, Slovakia (Job with occasional home office)","SIA Central Europe, a.s.",1 887 EUR/mesiac,/praca/sia-central-europe/O4507831,2023-04-07
661,Data Engineer (Stochastic Analytics),"Bottova, Bratislava, Slovakia (Job with occasional home office)",Synpulse Slovakia s.r.o.,2 500 EUR/mesiac,/praca/synpulse-slovakia/O4306178,2023-04-07
662,Frontend developer,Kysucké Nové Mesto,SCHAEFFLER,2 500 EUR/mesiac,/praca/schaeffler/O4539745,2023-04-07
663,Senior Consultant Oracle: PM Cloud,"Bratislava region, Slovak Republic",ManpowerGroup Slovensko s.r.o.,2 500 EUR/mesiac,/praca/manpowergroup-slovensko/O4539690,2023-04-07
664,Elektrokonštruktér (Vývoj a výroba elektronických testovacích zariadení) ,"Bytča, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Scheidt & Bachmann Slovensko s.r.o.,3 500 EUR/mesiac,/praca/scheidt-bachmann-slovensko/O4539689,2023-04-07
665,ABAP Developer,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Scheidt & Bachmann Slovensko s.r.o.,1 700 EUR/mesiac,/praca/scheidt-bachmann-slovensko/O4518266,2023-04-07
666,Product Owner / Technical Team Lead of Java Team,"Bratislava, Slovakia (Job with occasional home office)",Scheidt & Bachmann Slovensko s.r.o.,2 900 EUR/mesiac,/praca/scheidt-bachmann-slovensko/O4518620,2023-04-07
667,SW System Architect (focus on back-office),"Bratislava, Slovakia (Job with occasional home office)",Scheidt & Bachmann Slovensko s.r.o.,4 200 EUR/mesiac,/praca/scheidt-bachmann-slovensko/O4518692,2023-04-07
668,DevOps Engineer,"Praha, Česko (Pozice umožňuje občasnou práci z domu)","Advantage Consulting, s.r.o.",4 500 EUR/mesiac,/praca/advantage-consulting/O4539681,2023-04-07
669,Full Stack developer,"Zámocká 30, 811 01 Bratislava-Hrad, Slovakia (Job with occasional home office)","Intellica DG, s. r. o.",None,/praca/intellica-dg/O4539680,2023-04-07
670,Front-end Developer /-ka,Bratislava,ENERGO - AQUA a.s.,3 000 EUR/mesiac,/praca/energo-aqua/O4472953,2023-04-07
671,C/C++ Developer ,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Scheidt & Bachmann Slovensko s.r.o.,2 000 EUR/mesiac,/praca/scheidt-bachmann-slovensko/O4452733,2023-04-07
672,AWS/Terraform/Kubernetes Engineer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Pro HR,2 600 EUR/mesiac,/praca/pro-hr/O4261831,2023-04-07
673,Presales konzultant,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Alanata a. s.,3 000 EUR/mesiac,/praca/alanata/O4539622,2023-04-07
674,Medior Java Developer,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Scheidt & Bachmann Slovensko s.r.o.,3 000 EUR/mesiac,/praca/scheidt-bachmann-slovensko/O4453635,2023-04-07
675,Experienced software engineer (.NET),Remote work,"NESS KE, s.r.o.",2 900 EUR/mesiac,/praca/ness-ke/O4520450,2023-04-07
676,Data Warehouse Developer,Remote work,Deutsche Telekom IT Solutions Slovakia,2 300 EUR/mesiac,/praca/deutsche-telekom-it-solutions-slovakia/O4521591,2023-04-07
677,Service Now Lead Developer Architect - HRSD (Slovakia),"Žilina, Slovakia (Job with occasional home office)",Siemens Slovensko,2 000 - 2 650 EUR/mesiac,/praca/siemens-slovensko/O4472158,2023-04-07
678,Service Now Lead Developer Architect - HRSD (Slovakia),"Košice, Slovakia (Job with occasional home office)",Siemens Slovensko,3 500 EUR/mesiac,/praca/siemens-slovensko/O4472150,2023-04-07
679,Java Software Engineer ,Remote work,Infobip,3 500 EUR/mesiac,/praca/infobip/O4083046,2023-04-07
680,Absolvent s IT zameraním,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Siemens Slovensko,2 000 EUR/mesiac,/praca/siemens-slovensko/O4226521,2023-04-07
681,C++ Developer,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Siemens Slovensko,1 600 EUR/mesiac,/praca/siemens-slovensko/O4164861,2023-04-07
682,Junior Software Deployment Manager,Žilina,Siemens Slovensko,1 600 EUR/mesiac,/praca/siemens-slovensko/O4060546,2023-04-07
683,Experienced Data Engineer (for a unique project),Bratislava,IBM,1 700 EUR/mesiac,/praca/ibm/O4080591,2023-04-07
684,SAP HCM Developer with WD4A skill,Remote work,DXC Technology,3 500 EUR/mesiac,/praca/dxc-technology/O4490118,2023-04-07
685,Automation Engineer Medior - 365.innohub (m/ž),Bratislava,365.bank,2 100 EUR/mesiac,/praca/365-bank/O4539311,2023-04-07
686,SW Developer – Backend,Bratislava,NG Aviation s. r. o.,1 800 EUR/mesiac,/praca/ng-aviation/O4539234,2023-04-07
687,Business Analyst (Bratislava or 90% remote),Práca z domu,"ARTIN Solutions, s.r.o.",4 000 EUR/mesiac,/praca/artin-solutions/O4516557,2023-04-07
688,Release manager / C#/.NET Developer,"Miletičova, Bratislava","SYNOT Games, s.r.o.",2 200 EUR/mesiac,/praca/synot-games/O4516799,2023-04-07
689,Senior Frontend Developer,"Miletičova, Bratislava","SYNOT Games, s.r.o.",2 700 EUR/mesiac,/praca/synot-games/O4145038,2023-04-07
690,Senior Python Developer pre ERP systém Odoo,"Karadžičova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Dedoles, s.r.o.",3 000 EUR/mesiac,/praca/dedoles/O4539017,2023-04-07
691,"Lead SW Engineer for the Computer Vision team (Python, Golang, AWS)","Jurkovičova Tepláreň, Bratislava, Slovakia (Job with occasional home office)",Sportradar,3 000 EUR/mesiac,/praca/sportradar/O4324516,2023-04-07
692,"Programátor priemyselných robotov, PLC alebo SCADA",Prešovský kraj,"Manuvia, a. s.",4 800 EUR/mesiac,/praca/manuvia/O4538954,2023-04-07
693,ERP Senior vývojár systému,Topoľčany,"Manuvia, a. s.",1 400 EUR/mesiac,/praca/manuvia/O4538952,2023-04-07
694,Programátor - junior,"Liptovský Mikuláš, Slovensko (Pozícia umožňuje občasnú prácu z domu)",AXENTA s. r. o.,2 500 - 3 000 EUR/mesiac,/praca/axenta/O4538908,2023-04-07
695,Java Developer s nástupným bonusom 1.500 €,Práca z domu,"DGT factory, a. s.",1 800 EUR/mesiac,/praca/dgt-factory/O4450156,2023-04-07
696,Systémový administrátor - špecialista na Docker,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Central Europe, a. s.",2 500 EUR/mesiac,/praca/asseco-central-europe/O4538876,2023-04-07
697,Front-end developer/ka – Vue.js a React.js,Bratislava,"Slovenská sporiteľňa, a.s.",2 100 EUR/mesiac,/praca/slovenska-sporitelna/O4538850,2023-04-07
698,"Hľadáme vývojára, ktorý sa nebojí C++ !","Košice, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Bohemia Interactive Simulations k.s.,2 800 EUR/mesiac,/praca/bohemia-interactive-simulations-k-s/O4390189,2023-04-07
699,Frontend vývojár,"Povodská cesta, Dunajská Streda","METRANS /Danubia/, a.s.",3 000 EUR/mesiac,/praca/metrans-danubia/O4127757,2023-04-07
700,.NET/C# Developer,Práca z domu,develogics k. s.,2 150 EUR/mesiac,/praca/develogics-k-s/O4387148,2023-04-07
701,Java / DevOps developer,Práca z domu,STENGL a.s.,2 000 EUR/mesiac,/praca/stengl/O4538798,2023-04-07
702,"Firmware developer (C, C++)","Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","R-DAS, s. r. o.",35 EUR/hod.,/praca/r-das/O4487698,2023-04-07
703,ABAP Developer,Remote work,"Unlimit Recruitment, s.r.o.",1 400 EUR/mesiac,/praca/unlimit-recruitment/O4309850,2023-04-07
704,Cyber Security Specialist,Práca z domu,Pro HR,3 000 EUR/mesiac,/praca/pro-hr/O3543786,2023-04-07
705,Java Developer,"Štúrova 27, Staré Mesto, Slovakia, Košice (Job with occasional home office)","ABB Solutions Slovakia, s. r. o.",3 000 EUR/mesiac,/praca/abb-solutions-slovakia/O4459428,2023-04-07
706,"F# Developer | Skvelá komunita, veľa zábavy, vedomostí a zaujímavých projektov","Obchodná 2, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","CN Group CZ a.s., organizačná zložka SK",2 000 - 3 500 EUR/mesiac,/praca/cn-group-cz-organizacna-zlozka-sk/O4520005,2023-04-07
707,C# SW Developer ,Nitra,Muehlbauer Technologies s.r.o.,2 500 EUR/mesiac,/praca/muehlbauer-technologies/O3980655,2023-04-07
708,PLC programátor /-ka,Dubnica nad Váhom,ENERGO - AQUA a.s.,2 000 EUR/mesiac,/praca/energo-aqua/O4519793,2023-04-07
709,"IT Developer (PHP, SQL)",Bratislava,"Manuvia, a. s.",1 600 EUR/mesiac,/praca/manuvia/O4538694,2023-04-07
710,Vision Application Engineer,Nitra,Muehlbauer Technologies s.r.o.,3 500 - 4 000 EUR/mesiac,/praca/muehlbauer-technologies/O4197051,2023-04-07
711,Senior .NET/C# Programátor,"Poštová, Žilina-Vlčince, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Descartes Systems (Slovakia) s.r.o.,1 500 EUR/mesiac,/praca/descartes-systems-slovakia/O4525088,2023-04-07
712,Cloud Developer,Bratislava,IBM,2 700 EUR/mesiac,/praca/ibm/O4471460,2023-04-07
713,C# Test Automation Developer,"Košice Region, Slovakia, Košice region (Job with occasional home office)",Siemens Slovensko,2 300 - 3 500 EUR/mesiac,/praca/siemens-slovensko/O4394680,2023-04-07
714,Software engineer C# - Intern,"Nivy Tower, Mlynské nivy, Bratislava","HighChem s.r.o., součást Thermo Fisher Scientific",1 900 EUR/mesiac,/praca/highchem-soucast-thermo-fisher-scientific/O4538586,2023-04-07
715,PHP developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Unlimit Recruitment, s.r.o.",5 EUR/hod.,/praca/unlimit-recruitment/O4538381,2023-04-07
716,Lektor programovania pre deti - online forma,Práca z domu,Algorithmics s. r. o.,2 000 - 3 000 EUR/mesiac,/praca/algorithmics/O4146644,2023-04-07
717,Student Part-time DevOps Engineer (all genders) #work&study #java #docker #K8,"Bratislava, Slovakia (Job with occasional home office)",Erste Digital,"6,75 - 22,5 EUR/hod.",/praca/erste-digital/O4537995,2023-04-07
718,Data engineer (100% HO),Remote work,Offer experts s. r. o.,7 EUR/hod.,/praca/offer-experts/O4538276,2023-04-07
719,Medior/Senior .NET developer,"Kutlíkova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Steinringer WEB and IT solutions, s.r.o.",2 800 - 6 500 EUR/mesiac,/praca/steinringer-web-and-it-solutions/O2827337,2023-04-07
720,SAP Specialist,"Pardubice, Česko","Advantage Consulting, s.r.o.",2 900 EUR/mesiac,/praca/advantage-consulting/O4538258,2023-04-07
721,DevOps Engineer,"Ostrava-město, Česko","Advantage Consulting, s.r.o.",None,/praca/advantage-consulting/O4538256,2023-04-07
722,Senior Backend Developer (PHP),"Binarium, Staré Grunty, Karlova Ves, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)",Simplaq s.r.o,None,/praca/simplaq/O4538241,2023-04-07
723,Front-End Development Team Lead,"Bratislava, Slovakia (Job with occasional home office)",Frinx s.r.o.,2 500 - 3 400 EUR/mesiac,/praca/frinx/O4538229,2023-04-07
724,Java Back-end developer /-ka,Bratislava,ENERGO - AQUA a.s.,2 500 - 4 000 EUR/mesiac,/praca/energo-aqua/O4478457,2023-04-07
725,Java Developer ,Remote work,Pro HR,2 000 EUR/mesiac,/praca/pro-hr/O4538173,2023-04-07
726,Programátor/elektrotechnik pre Rockwell PLC systémy,"Vlčie hrdlo, Bratislava","SLOVNAFT, a.s.",3 000 EUR/mesiac,/praca/slovnaft/O4538165,2023-04-07
727,PHP Developer ,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Pro HR,2 400 EUR/mesiac,/praca/pro-hr/O4538145,2023-04-07
728,ABAP Developer /SAP S/4 HANA,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Pro HR,4 000 EUR/mesiac,/praca/pro-hr/O4538140,2023-04-07
729,FrontEnd Developer ,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Pro HR,2 800 EUR/mesiac,/praca/pro-hr/O4537979,2023-04-07
730,ABAP Developer/Developerka,"Digital Park, Einsteinova, Petržalka, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)","Zatopek Consulting, a. s.",4 000 EUR/mesiac,/praca/zatopek-consulting/O4518721,2023-04-07
731,PHP programátor/ka,"Kutlíkova, Petržalka, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)",Mestská časť Bratislava-Petržalka,2 800 EUR/mesiac,/praca/mestska-cast-bratislava-petrzalka/O4537925,2023-04-07
732,"Programátor - analytik C++, Qt",Košice,ALES a.s.,1 600 EUR/mesiac,/praca/ales/O4501061,2023-04-07
733,Java programátor expert - Home Office/Office,Práca z domu,msg life Slovakia s.r.o.,1 700 EUR/mesiac,/praca/msg-life-slovakia/O4288902,2023-04-07
734,Java programátor junior - Home Office/Office,Práca z domu,msg life Slovakia s.r.o.,3 000 EUR/mesiac,/praca/msg-life-slovakia/O4138912,2023-04-07
735,C++/C# developer for embedded systems,Nitra,Muehlbauer Technologies s.r.o.,1 900 EUR/mesiac,/praca/muehlbauer-technologies/O4517010,2023-04-07
736,Machine Software Engineer C++ ,Abroad - Others (The job requires travelling),Muehlbauer Technologies s.r.o.,2 000 EUR/mesiac,/praca/muehlbauer-technologies/O4481456,2023-04-07
737,Java software developer  - oddelenie Software Solutions,Nitra,Muehlbauer Technologies s.r.o.,2 000 - 2 500 EUR/mesiac,/praca/muehlbauer-technologies/O4517008,2023-04-07
738,Java Programátor (TPP alebo s.r.o.),"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Profinit Slovakia, s.r.o. (člen skupiny Profinit)",1 800 EUR/mesiac,/praca/profinit-slovakia-clen-skupiny-profinit/O4460171,2023-04-07
739,Data Engineer (Data Tower),"Bottova, Bratislava, Slovakia (Job with occasional home office)",Synpulse Slovakia s.r.o.,2 500 - 4 000 EUR/mesiac,/praca/synpulse-slovakia/O4519239,2023-04-07
740,Junior vývojár na platforme Mendix,Žilina,Siemens Slovensko,2 300 EUR/mesiac,/praca/siemens-slovensko/O4313848,2023-04-07
741,Web Portal Developer,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Scheidt & Bachmann Slovensko s.r.o.,1 600 EUR/mesiac,/praca/scheidt-bachmann-slovensko/O4519693,2023-04-07
742,SAP R/3 Finance (FI) Consultant,"Bratislava Region, Slovakia, Bratislava region (Job with occasional home office)",Siemens Slovensko,2 300 EUR/mesiac,/praca/siemens-slovensko/O4470578,2023-04-07
743,PHP/Angular developer (eCommerce project),Žilina,Siemens Slovensko,2 500 EUR/mesiac,/praca/siemens-slovensko/O4348993,2023-04-07
744,Full stack developer junior for MAGNUS project,"Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,2 100 EUR/mesiac,/praca/siemens-slovensko/O4304126,2023-04-07
745,Hybrid Cloud Service Manager (SAP Infrastructure & Services),"Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,2 100 EUR/mesiac,/praca/siemens-slovensko/O4304122,2023-04-07
746,Junior Konzultant/ka pre systém SAP,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)","GLOBESY, s.r.o.",2 000 EUR/mesiac,/praca/globesy/O4535992,2023-04-07
747,Medior Konzultant/ka pre systém SAP,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)","GLOBESY, s.r.o.",1 300 EUR/mesiac,/praca/globesy/O4536089,2023-04-07
748,C# programátor/-ka pre IS Humanet,Práca z domu,"HOUR, spol. s r.o.",1 500 EUR/mesiac,/praca/hour/O4537618,2023-04-07
749,Java Developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",SOFTEC,1 700 EUR/mesiac,/praca/softec/O4537677,2023-04-07
750,DevOps Engineer - TPP/živnosť & Remote,Bratislava,Grafton Slovakia s.r.o.,2 000 EUR/mesiac,/praca/grafton-slovakia/O4537649,2023-04-07
751,Databázový špecialista - migrácie (TPP/ živnosť a s možnosťou práce full remote),Bratislava,Grafton Slovakia s.r.o.,2 200 - 4 000 EUR/mesiac,/praca/grafton-slovakia/O4537648,2023-04-07
752,DevOps engineer,"Košice, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Grafton Slovakia s.r.o.,2 100 - 3 500 EUR/mesiac,/praca/grafton-slovakia/O4537629,2023-04-07
753,SW Developer (.NET),Bratislava,Grafton Slovakia s.r.o.,2 700 - 4 000 EUR/mesiac,/praca/grafton-slovakia/O4537628,2023-04-07
754,Senior Java developer,"Landererova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",JUMP soft a.s.,2 400 - 3 000 EUR/mesiac,/praca/jump-soft/O4537588,2023-04-07
755,Programátor - medior/senior,Práca z domu,AMCEF s.r.o.,3 000 EUR/mesiac,/praca/amcef/O4390535,2023-04-07
756,Solution Architect,"Košice, Slovakia (Job with occasional home office)",Scheidt & Bachmann Slovensko s.r.o.,2 000 - 4 000 EUR/mesiac,/praca/scheidt-bachmann-slovensko/O4518263,2023-04-07
757,Medior Java/Spring developer,"Landererova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",JUMP soft a.s.,3 600 EUR/mesiac,/praca/jump-soft/O4537509,2023-04-07
758,Senior C/C++ Application Developer -  (Transaction Authorization - Base24) ,"Bratislava, Slovakia (Job with occasional home office)","SIA Central Europe, a.s.",2 000 EUR/mesiac,/praca/sia-central-europe/O4507265,2023-04-07
759,Medior PHP programátor,"Krasovského 14, Petržalka, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)",Alanata a. s.,2 400 EUR/mesiac,/praca/alanata/O4537455,2023-04-07
760,C/C++/C#/.NET/Xamarin/Blazor/Silverlight/Embedded/PLC/Hardware,Práce z domu,radixal s.r.o.,1 800 EUR/mesiac,/praca/radixal/O4537448,2023-04-07
761,Senior SAP ABAP/Fiori/ Developer,Remote work,Fpt Slovakia s.r.o.,None,/praca/fpt-slovakia/O4537419,2023-04-07
762,Test Automation Developer - Banská Bystrica,"Banská Bystrica, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Orange Slovensko, a.s.",2 500 EUR/mesiac,/praca/orange-slovensko/O4537413,2023-04-07
763,Web developer,"Apollo Business Centre, Prievozská, Ružinov",Dataconcept s.r.o.,1 600 EUR/mesiac,/praca/dataconcept/O4189468,2023-04-07
764,Trainee Backend Developer,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",SOFTEC,2 000 EUR/mesiac,/praca/softec/O4537316,2023-04-07
765,C++ Developer (ABIS product),"Lakeside Park 02, Tomášikova, Nové Mesto, Slovakia, Bratislava (Job with occasional home office)","Innovatrics, s.r.o.",6 EUR/hod.,/praca/innovatrics/O4517589,2023-04-07
766,C# / .NET Developer ,"Stará Vajnorská 27, Bratislava",Universal Instruments s. r. o.,2 500 EUR/mesiac,/praca/universal-instruments/O3409876,2023-04-07
767,C++ Junior Software Engineer for Košice,Košice,"BSH Drives and Pumps s.r.o., člen skupiny BOSCH",1 800 - 3 600 EUR/mesiac,/praca/bsh-drives-and-pumps-clen-skupiny-bosch/O4209593,2023-04-07
768,C++ Senior Software Engineer for Košice,Košice,"BSH Drives and Pumps s.r.o., člen skupiny BOSCH",1 300 EUR/mesiac,/praca/bsh-drives-and-pumps-clen-skupiny-bosch/O4209576,2023-04-07
769,Agile Test Engineer with Python,Remote work,"ESET, spol. s r.o.",2 000 EUR/mesiac,/praca/eset/O4477967,2023-04-07
770,Junior Android Developer (FinTech),"Eurovea, Pribinova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","WORLD BUSINESS PRESS online, a.s.",2 300 EUR/mesiac,/praca/world-business-press-online/O4537088,2023-04-07
771,JIRA Developer,"Bottova, Bratislava, Slovakia (Job with occasional home office)",Synpulse Slovakia s.r.o.,1 500 - 3 000 EUR/mesiac,/praca/synpulse-slovakia/O4457390,2023-04-07
772,Full Stack Developer (with R),"Bottova, Bratislava, Slovakia (Job with occasional home office)",Synpulse Slovakia s.r.o.,2 200 EUR/mesiac,/praca/synpulse-slovakia/O4428348,2023-04-07
773,Java programátor ERP,Práca z domu,"ADECCO Slovakia, s. r. o.",2 200 EUR/mesiac,/praca/adecco-slovakia/O4537069,2023-04-07
774,Java programátor,Práca z domu,"ADECCO Slovakia, s. r. o.",2 400 EUR/mesiac,/praca/adecco-slovakia/O4518761,2023-04-07
775,Junior programátor C/C++ alebo Java (Študent 3.- 5. roč.VŠ ),"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Scheidt & Bachmann Slovensko s.r.o.,2 300 EUR/mesiac,/praca/scheidt-bachmann-slovensko/O4537017,2023-04-07
776,Junior Fullstack Web Developer,"Eurovea, Pribinova, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","WORLD BUSINESS PRESS online, a.s.",5 EUR/hod.,/praca/world-business-press-online/O4537052,2023-04-07
777,IT konzultant / programátor – implementácie IS,Banská Bystrica,ESO9 Slovakia s.r.o.,2 000 EUR/mesiac,/praca/eso9-slovakia/O4427674,2023-04-07
778,Junior IT Risk & Cyber Security audítor - Bratislava,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",EY – Ernst & Young,2 400 EUR/mesiac,/praca/ey-ernst-young/O4321410,2023-04-07
779,"Programátor Java (Banking, Health, Insurance, Public)","Bratislavský kraj, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Asseco Central Europe, a. s.",1 500 EUR/mesiac,/praca/asseco-central-europe/O4536928,2023-04-07
780,Programátor COBOL,"Ulica. 29.Augusta, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Sociálna poisťovňa, ústredie",2 500 EUR/mesiac,/praca/socialna-poistovna-ustredie/O4536877,2023-04-07
781,Programátor riadiacich systémov ,Sereď,"SLOVENSKÉ CUKROVARY, s.r.o.",2 000 EUR/mesiac,/praca/slovenske-cukrovary/O4536875,2023-04-07
782,HMI Programmer ,"Trenčianska Turná 2811, 913 21 Trenčianska Turná, Slovakia (Job with occasional home office)",Valicare s.r.o.,1 900 EUR/mesiac,/praca/valicare/O4216360,2023-04-07
783,Front-end Developer - Team Lead,"Karadžičova, Bratislava",PwC,2 500 EUR/mesiac,/praca/pwc/O4374420,2023-04-07
784,SW System Architect (focus on back-office),"Košice, Slovakia (Job with occasional home office)",Scheidt & Bachmann Slovensko s.r.o.,2 700 EUR/mesiac,/praca/scheidt-bachmann-slovensko/O4518956,2023-04-07
785,Java Developer,Bratislava,IBM,3 600 EUR/mesiac,/praca/ibm/O4469866,2023-04-07
786,Embedded Systems Developer for Healthcare Projects,"Košice Region, Slovakia, Košice region (Job with occasional home office)",Siemens Slovensko,2 300 - 3 500 EUR/mesiac,/praca/siemens-slovensko/O4432355,2023-04-07
787,Junior Oracle Database Administrator/Optimalization Specialist,"Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,2 700 EUR/mesiac,/praca/siemens-slovensko/O4302933,2023-04-07
788,Oracle Database Administrator/Optimalization Specialist,Bratislava,Siemens Slovensko,1 500 EUR/mesiac,/praca/siemens-slovensko/O4302931,2023-04-07
789,Software Architect for Point of Care Diagnostics,"Bratislava, Slovakia (Job with occasional home office)",Siemens Slovensko,1 900 EUR/mesiac,/praca/siemens-slovensko/O4259861,2023-04-07
790,Software Application Tester,"Žilina, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Siemens Slovensko,3 200 EUR/mesiac,/praca/siemens-slovensko/O4155610,2023-04-07
791,Dátový Analytik ,Žilina,Siemens Slovensko,1 600 EUR/mesiac,/praca/siemens-slovensko/O4223573,2023-04-07
792,Senior IT Analytik,Bratislava,Greyson,1 600 EUR/mesiac,/praca/greyson/O3396145,2023-04-07
793,Senior Java Developer ,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",PwC,2 100 EUR/mesiac,/praca/pwc/O4414402,2023-04-07
794,Front end Developer,"Konventná, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",A Consulting - AS s.r.o.,2 600 EUR/mesiac,/praca/a-consulting-as/O4314868,2023-04-07
795,Back end Developer ,"Konventná 6, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",A Consulting - AS s.r.o.,2 000 EUR/mesiac,/praca/a-consulting-as/O4314894,2023-04-07
796,Fullstack developer (m/ž),"Bajkalská 28, Ružinov","Slovak Telekom, a.s.",2 000 EUR/mesiac,/praca/slovak-telekom/O4536604,2023-04-07
797,Java/Javascript programátor,"Čajakova 18, Čajakova, Staré Mesto, Slovensko, Bratislava (Pozícia umožňuje občasnú prácu z domu)",TRAVELDATA s. r. o.,2 800 EUR/mesiac,/praca/traveldata/O4536547,2023-04-07
798,.NET programátor,"Čajakova 18, Smrečianska, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",TRAVELDATA s. r. o.,20 EUR/hod.,/praca/traveldata/O4536546,2023-04-07
799,Python Software Engineer (Medior/Senior),"Bratislava, Slovakia (Job with occasional home office)",Frinx s.r.o.,20 EUR/hod.,/praca/frinx/O4536498,2023-04-07
800,Aktuár/Poistný matematik,Práca z domu,"ADECCO Slovakia, s. r. o.",Zabezpečené,/praca/adecco-slovakia/O4536424,2023-04-07
801,IT analytik - Letectvo ,"Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)",Indra Avitech s.r.o.,2 000 - 4 000 EUR/mesiac,/praca/indra-avitech/O4138880,2023-04-07
802,IT Developer Senior - Integrácie ,"Bratislava II, Bratislava, Slovensko (Pozícia umožňuje občasnú prácu z domu)","Data System Soft, spol. s r.o.",2 100 EUR/mesiac,/praca/data-system-soft/O4492656,2023-04-07
