ID,Main,Location,Corporation,Href,Date
59,Németül beszélő Customer Service Specialist (REF1256T),Debrecen,Deutsche Telekom IT Solutions,/allas/nemetul_beszelo_customer_service_specialist_ref1256t/IY-6912#adtype=dirCU,2023-02-13
60,Cloud Portal Developer (Microsoft Azure) (REF730S),Budapest,Deutsche Telekom IT Solutions,/allas/cloud_portal_developer_microsoft_azure_ref730s/RT-8375#adtype=dirCU,2023-02-13
61,Szoftver tesztautomatizáló mérnök (Veszprém),Veszprém,Thyssenkrupp,/allas/szoftver_tesztautomatizalo_mernok_veszprem/FR-4302#adtype=dirCU,2023-02-13
62,Cloud Engineer (Azure),Budapest,Randstad Hungary Kft,/allas/cloud_engineer_azure/NE-6705#adtype=indCU,2023-02-13
63,COGNOS expert (REF1469X),Budapest,Deutsche Telekom IT Solutions,/allas/cognos_expert_ref1469x/WI-2075#adtype=dirCU,2023-02-13
64,"Microsoft Application Administrator - Skype for Business, Teams (REF974Y)",Budapest,Deutsche Telekom IT Solutions,/allas/microsoft_application_administrator_skype_for_business_teams_ref974y/CM-8422#adtype=dirCU,2023-02-13
65,Application Administrator (Patch management) (REF1471N),Budapest,Deutsche Telekom IT Solutions,/allas/application_administrator_patch_management_ref1471n/US-0593#adtype=dirCU,2023-02-13
66,SAP Consultant (PP),Magyarország,Randstad Hungary Kft,/allas/sap_consultant_pp/GT-2966#adtype=indCU,2023-02-13
67,DevOps Engineer (VNI 1 NNA_ACC Squad) (REF220B),Budapest,Deutsche Telekom IT Solutions,/allas/devops_engineer_vni_1_nnaacc_squad_ref220b/QW-8639#adtype=dirCU,2023-02-13
68,Technical Process Specialist - Networking field (REF1481Y),Debrecen,Deutsche Telekom IT Solutions,/allas/technical_process_specialist_networking_field_ref1481y/GN-9083#adtype=dirCU,2023-02-13
69,Szoftverfejlesztési csapatvezető (Veszprém),Veszprém,Thyssenkrupp,/allas/szoftverfejlesztesi_csapatvezeto_veszprem/CW-8519#adtype=dirCU,2023-02-13
70,Rollout coordinator - automation - REF410H,Budapest,Deutsche Telekom IT Solutions,/allas/rollout_coordinator_automation_ref410h/DG-1412#adtype=dirCU,2023-02-13
71,DevOps Engineer (REF215M),Budapest,Deutsche Telekom IT Solutions,/allas/devops_engineer_ref215m/BK-2511#adtype=dirCU,2023-02-13
72,Operations Manager EDI (REF513Z),Budapest,Deutsche Telekom IT Solutions,/allas/operations_manager_edi_ref513z/EB-0348#adtype=dirCU,2023-02-13
73,Frontend fejlesztő (REF731J),Budapest,Deutsche Telekom IT Solutions,/allas/frontend_fejleszto_ref731j/RM-3344#adtype=dirCU,2023-02-13
74,Repl//MS Dynamics 365 Fejlesztő,Budapest,Deutsche Telekom IT Solutions,/allas/replms_dynamics_365_fejleszto/IP-9679#adtype=dirCU,2023-02-13
75,Senior Engineer Security and Forensics (OTC) - REF761L,Budapest,Deutsche Telekom IT Solutions,/allas/senior_engineer_security_and_forensics_otc_ref761l/ZT-2338#adtype=dirCU,2023-02-13
76,Technical Incident Manager (REF84R),Budapest,Deutsche Telekom IT Solutions,/allas/technical_incident_manager_ref84r/UO-7741#adtype=dirCU,2023-02-13
77,Szoftverfejlesztő mérnök - beágyazott rendszerekhez (Veszprém),Veszprém,Thyssenkrupp,/allas/szoftverfejleszto_mernok_beagyazott_rendszerekhez_veszprem/LW-8283#adtype=dirCU,2023-02-13
78,Alkalmazás üzemeltető Java fejlesztői tapasztalattal (REF984T),Budapest,Deutsche Telekom IT Solutions,/allas/alkalmazas_uzemelteto_java_fejlesztoi_tapasztalattal_ref984t/TO-6825#adtype=dirCU,2023-02-13
79,Cloud Architect in Azure Engineering - REF477J,Budapest,Deutsche Telekom IT Solutions,/allas/cloud_architect_in_azure_engineering_ref477j/QF-8811#adtype=dirCU,2023-02-13
80,DevOps Engineer,Magyarország,Deutsche Telekom IT Solutions,/allas/devops_engineer/QM-6475#adtype=dirCU,2023-02-13
81,Experienced Network Architect (REF245U),Budapest,Deutsche Telekom IT Solutions,/allas/experienced_network_architect_ref245u/UV-5681#adtype=dirCU,2023-02-13
82,"Tesztberendezés fejlesztő szoftvermérnök (labview, angol)",Veszprém,IMPC Personnel Hungária Kft.,/allas/tesztberendezes_fejleszto_szoftvermernok_labview_angol/KG-3206#adtype=indCU,2023-02-13
83,ABAP Developer,Budapest,Thyssenkrupp,/allas/abap_developer/UQ-6132#adtype=dirCU,2023-02-13
84,Technical Service Provisioner (REF708E),Budapest,Deutsche Telekom IT Solutions,/allas/technical_service_provisioner_ref708e/JS-2824#adtype=dirCU,2023-02-13
85,DevOps Engineer - Networking field (REF222U),Budapest,Deutsche Telekom IT Solutions,/allas/devops_engineer_networking_field_ref222u/QX-8461#adtype=dirCU,2023-02-13
86,Cloud Software Engineer (with .NET),Budapest,Randstad Hungary Kft,/allas/cloud_software_engineer_with_net/RP-2019#adtype=indCU,2023-02-13
87,Kubernetes Specialist (AWS) - REF141L,Budapest,Deutsche Telekom IT Solutions,/allas/kubernetes_specialist_aws_ref141l/VQ-4463#adtype=dirCU,2023-02-13
88,Java Szoftverfejlesztő (REF732W),Budapest,Deutsche Telekom IT Solutions,/allas/java_szoftverfejleszto_ref732w/BC-4371#adtype=dirCU,2023-02-13
89,Operation Manager Agile (PowerBI) (REF1406L),Budapest,Deutsche Telekom IT Solutions,/allas/operation_manager_agile_powerbi_ref1406l/SM-8390#adtype=dirCU,2023-02-13
90,DevOps Engineer-Optical Field (REF1457C),Budapest,Deutsche Telekom IT Solutions,/allas/devops_engineer_optical_field_ref1457c/UW-9883#adtype=dirCU,2023-02-13
91,Java Architect - Software Architect - PLM area (REF399Q),Budapest,Deutsche Telekom IT Solutions,/allas/java_architect_software_architect_plm_area_ref399q/FO-8944#adtype=dirCU,2023-02-13
92,NFT Tester (REF1042Y),Budapest,Deutsche Telekom IT Solutions,/allas/nft_tester_ref1042y/ZR-8534#adtype=dirCU,2023-02-13
93,Senior PLM / ALM Application Engineer,Budapest,Thyssenkrupp,/allas/senior_plm_alm_application_engineer/LO-1388#adtype=dirCU,2023-02-13
94,Alkalmazás üzemeltető német nyelvtudással (REF1340X),Budapest,Deutsche Telekom IT Solutions,/allas/alkalmazas_uzemelteto_nemet_nyelvtudassal_ref1340x/AF-9415#adtype=dirCU,2023-02-13
95,IT Architect for Software Engineering (REF1356U),Budapest,Deutsche Telekom IT Solutions,/allas/it_architect_for_software_engineering_ref1356u/UX-7586#adtype=dirCU,2023-02-13
96,SAP akadémia 2023 (REF1387G),Budapest,Deutsche Telekom IT Solutions,/allas/sap_akademia_2023_ref1387g/MC-6229#adtype=dirCU,2023-02-13
97,Service Delivery Manager (IT Security) (REF192G),Budapest,Deutsche Telekom IT Solutions,/allas/service_delivery_manager_it_security_ref192g/WM-8892#adtype=dirCU,2023-02-13
98,System Engineer - experienced (REF1324E),Budapest,Deutsche Telekom IT Solutions,/allas/system_engineer_experienced_ref1324e/HN-2238#adtype=dirCU,2023-02-13
99,Hardver és szoftver integrációs tesztmérnök,Budapest,Thyssenkrupp,/allas/hardver_es_szoftver_integracios_tesztmernok/MT-7400#adtype=dirCU,2023-02-13
100,DevOps Engineer EDG (TECHNIK HU/ VNI) (REF216Y),Budapest,Deutsche Telekom IT Solutions,/allas/devops_engineer_edg_technik_hu_vni_ref216y/KX-6038#adtype=dirCU,2023-02-13
101,BSS Tester (REF1034E),Budapest,Deutsche Telekom IT Solutions,/allas/bss_tester_ref1034e/GR-3465#adtype=dirCU,2023-02-13
102,Devops fejlesztő/üzemeltető (REF170P),Budapest,Deutsche Telekom IT Solutions,/allas/devops_fejlesztouzemelteto_ref170p/PQ-2556#adtype=dirCU,2023-02-13
103,Solution Engineer with DevOps (REF304U),Budapest,Deutsche Telekom IT Solutions,/allas/solution_engineer_with_devops_ref304u/ET-4565#adtype=dirCU,2023-02-13
104,Developer (REF1420Z),Budapest,Deutsche Telekom IT Solutions,/allas/developer_ref1420z/LX-2086#adtype=dirCU,2023-02-13
105,Application Administrator - Azure Operations Manager,Budapest,Deutsche Telekom IT Solutions,/allas/application_administrator_azure_operations_manager/DT-2012#adtype=dirCU,2023-02-13
106,Fullstack Developer - REF1483O,Budapest,Deutsche Telekom IT Solutions,/allas/fullstack_developer_ref1483o/OR-1809#adtype=dirCU,2023-02-13
107,AWS Consultant - REF343F,Budapest,Deutsche Telekom IT Solutions,/allas/aws_consultant_ref343f/DN-1229#adtype=dirCU,2023-02-13
108,Gyakornok Internal IT területre,Szeged,Deutsche Telekom IT Solutions,/allas/gyakornok_internal_it_teruletre/PW-0865#adtype=dirCU,2023-02-13
109,Hálózatépítő,Budapest,Randstad Hungary Kft,/allas/halozatepito/DN-1352#adtype=indCU,2023-02-13
110,Frontend Developer (Core media),Budapest,Deutsche Telekom IT Solutions,/allas/frontend_developer_core_media/ED-7746#adtype=dirCU,2023-02-13
111,Cloud Architect (Open Telecom Cloud) - REF1377P,Budapest,Deutsche Telekom IT Solutions,/allas/cloud_architect_open_telecom_cloud_ref1377p/ST-7825#adtype=dirCU,2023-02-13
112,Application Administrator Trainee,Budapest,Deutsche Telekom IT Solutions,/allas/application_administrator_trainee/LX-6230#adtype=dirCU,2023-02-13
113,Lead Java Developer (REF883E),Budapest,Deutsche Telekom IT Solutions,/allas/lead_java_developer_ref883e/JU-9127#adtype=dirCU,2023-02-13
114,Azure Migration Engineer - REF479F,Budapest,Deutsche Telekom IT Solutions,/allas/azure_migration_engineer_ref479f/GW-1203#adtype=dirCU,2023-02-13
115,Solution Engineer,Budapest,Deutsche Telekom IT Solutions,/allas/solution_engineer/CE-3644#adtype=dirCU,2023-02-13
116,Magenta View - Backend developer (REF1195A),Budapest,Deutsche Telekom IT Solutions,/allas/magenta_view_backend_developer_ref1195a/DZ-0136#adtype=dirCU,2023-02-13
117,Hardverfejlesztő mérnök,Budapest,Randstad Hungary Kft,/allas/hardverfejleszto_mernok/BX-9097#adtype=indCU,2023-02-13
118,Experienced report designer(REF681T),Budapest,Deutsche Telekom IT Solutions,/allas/experienced_report_designer_ref681t/PM-9702#adtype=dirCU,2023-02-13
119,DevOps Engineer,Budapest,Thyssenkrupp,/allas/devops_engineer/VS-1139#adtype=dirCU,2023-02-13
120,ServiceNow Business Analyst (REF189R),Budapest,Deutsche Telekom IT Solutions,/allas/servicenow_business_analyst_ref189r/RC-1218#adtype=dirCU,2023-02-13
121,Németül és angolul beszélő ügyfélkapcsolati munkatárs (REF1211K),Debrecen,Deutsche Telekom IT Solutions,/allas/nemetul_es_angolul_beszelo_ugyfelkapcsolati_munkatars_ref1211k/PR-3973#adtype=dirCU,2023-02-13
122,Junior Solution Engineer - Container Operation (REF942I),Budapest,Deutsche Telekom IT Solutions,/allas/junior_solution_engineer_container_operation_ref942i/HJ-6399#adtype=dirCU,2023-02-13
123,BI gyakornok (REF417C),Budapest,Deutsche Telekom IT Solutions,/allas/bi_gyakornok_ref417c/QH-5315#adtype=dirCU,2023-02-13
124,DevOps Engineer for Cloud of Things (REF542I),Budapest,Deutsche Telekom IT Solutions,/allas/devops_engineer_for_cloud_of_things_ref542i/SG-3825#adtype=dirCU,2023-02-13
125,Network engineer (Cisco),Budapest,Thyssenkrupp,/allas/network_engineer_cisco/BO-4310#adtype=dirCU,2023-02-13
126,Content developer in e-learning/Instructional designer - REF570E,Budapest,Deutsche Telekom IT Solutions,/allas/content_developer_in_e_learninginstructional_designer_ref570e/HQ-7803#adtype=dirCU,2023-02-13
127,Data Engineer for IoT (REF1449L),Budapest,Deutsche Telekom IT Solutions,/allas/data_engineer_for_iot_ref1449l/VC-0019#adtype=dirCU,2023-02-13
128,System project leader,Budapest,Thyssenkrupp,/allas/system_project_leader/HC-2675#adtype=dirCU,2023-02-13
129,Process and Service Management (REF125F),Budapest,Deutsche Telekom IT Solutions,/allas/process_and_service_management_ref125f/DT-0240#adtype=dirCU,2023-02-13
130,Szoftverintegrációs mérnök (automatizáció),Budapest,Thyssenkrupp,/allas/szoftverintegracios_mernok_automatizacio/OS-6695#adtype=dirCU,2023-02-13
131,German speaking IT Security Advisor (REF1513T),Budapest,Deutsche Telekom IT Solutions,/allas/german_speaking_it_security_advisor_ref1513t/TT-3847#adtype=dirCU,2023-02-13
132,Medior Java fejlesztő (REF1492A),Budapest,Deutsche Telekom IT Solutions,/allas/medior_java_fejleszto_ref1492a/WC-6373#adtype=dirCU,2023-02-13
133,Senior Frontend Developer,Budapest,Thyssenkrupp,/allas/senior_frontend_developer/RA-4075#adtype=dirCU,2023-02-13
134,Java Developer for Cloud of Things (REF521E),Budapest,Deutsche Telekom IT Solutions,/allas/java_developer_for_cloud_of_things_ref521e/SM-6874#adtype=dirCU,2023-02-13
135,Senior English speaking Scrum Master (REF1057S),Budapest,Deutsche Telekom IT Solutions,/allas/senior_english_speaking_scrum_master_ref1057s/TN-1310#adtype=dirCU,2023-02-13
136,Quality Manager - IT Software Development Project (REF1404I),Budapest,Deutsche Telekom IT Solutions,/allas/quality_manager_it_software_development_project_ref1404i/WD-0580#adtype=dirCU,2023-02-13
137,Application Support Engineer,Budapest,Thyssenkrupp,/allas/application_support_engineer/FE-4311#adtype=dirCU,2023-02-13
