ID,Main,Location,Corporation,Salary,Href,Date
159,Software Engineer,Bratislava,Bloomreach SK s.r.o., 2 300 EUR/mesiac,pracovna-ponuka/1320642/software-engineer,2023-03-04
160,Programátor C++,Bratislava,"MicroStep, spol. s r.o.", 2 000 EUR/mesiac,pracovna-ponuka/1306397/programator-c-,2023-03-04
161,PLC programátor,Bratislava,TG Automation s.r.o., 1 100 EUR/mesiac,pracovna-ponuka/1300807/plc-programator,2023-03-04
162,IT konzultant,"Okres Nitra, Nitra",Tata Consultancy Services Limited - organizačná zložka, 3 350 EUR/mesiac,pracovna-ponuka/1320510/it-konzultant,2023-03-04
163,Učiteľ/ -ka s aprobáciou: fyzika - matematika - telesná výchova- informatika,"Okres Komárno, Komárno","Základná škola, Školská ul. č. 757/10, 946 14 Zemianska Olča",,pracovna-ponuka/1293513/ucitel-ka-s-aprobaciou-fyzika-matematika-telesna-vychova-informatika,2023-03-04
164,IT konzultant,Bratislava,Veľvyslanectvo USA, 2 100 EUR/mesiac,pracovna-ponuka/1325827/it-konzultant,2023-03-04
165,Java Software Developer,Bratislava,iLogistics Slovakia s. r. o., 2 200 EUR/mesiac,pracovna-ponuka/1325801/java-software-developer,2023-03-04
166,Programátor CNC,"Okres Žiar nad Hronom, Žiar nad Hronom","Profika Sk, s.r.o.",12 EUR/h,pracovna-ponuka/1320190/programator-cnc,2023-03-04
167,Programátor CNC,"Okres Žiar nad Hronom, Žiar nad Hronom","Profika Sk, s.r.o.", 1 500 EUR/mesiac,pracovna-ponuka/1320188/programator-cnc,2023-03-04
168,Programátor,Bratislava,"Automobilové opravovne Ministerstva vnútra Slovenskej republiky, a. s.", 2 200 EUR/mesiac,pracovna-ponuka/1306685/programator,2023-03-04
169,Programátor,Košice,"Workflows, s.r.o.", 1 100 EUR/mesiac,pracovna-ponuka/1325497/programator,2023-03-04
170,Programátor,Košice,"Workflows, s.r.o.", 1 100 EUR/mesiac,pracovna-ponuka/1325495/programator,2023-03-04
171,SW development and maintenance,"Okres Žilina, Žilina",C.W s.r.o.,5 EUR/h,pracovna-ponuka/1325355/sw-development-and-maintenance,2023-03-04
172,Elektromechanik - programátor,Zlaté Moravce,Specialty Field Services s.r.o., 2 500 EUR/mesiac,pracovna-ponuka/1320060/elektromechanik-programator,2023-03-04
173,Programátor CNC strojov,"Okres Komárno, Komárno, Kolárovo",KolArms s.r.o., 1 200 EUR/mesiac,pracovna-ponuka/1319712/programator-cnc-strojov,2023-03-04
174,Aplikačný programátor,"Okres Senica, Senica",Ivan Kozák K&H, 760 EUR/mesiac,pracovna-ponuka/1310563/aplikacny-programator,2023-03-04
175,IT konzultant,"Okres Nitra, Nitra",Tata Consultancy Services Limited - organizačná zložka, 2 675 EUR/mesiac,pracovna-ponuka/1319410/it-konzultant,2023-03-04
176,Telefonista/ Asistent (Pezinok),"Okres Pezinok, Pezinok",Marek Peško, 1 000 EUR/mesiac,pracovna-ponuka/1304915/telefonista-asistent-pezinok-,2023-03-04
177,Senior programátor,Bratislava,ARBITAS s.r.o., 700 EUR/mesiac,pracovna-ponuka/1319254/senior-programator,2023-03-04
178,Databázový analytik,Bratislava,Voxwise s.r.o., 750 EUR/mesiac,pracovna-ponuka/1315400/databazovy-analytik,2023-03-04
179,Programátor CNC strojov,Námestovo,MECASYS s. r. o., 2 400 EUR/mesiac,pracovna-ponuka/1132167/programator-cnc-strojov,2023-03-04
180,Systémový programátor,Košice,DATAMONT s.r.o., 900 EUR/mesiac,pracovna-ponuka/1315340/systemovy-programator,2023-03-04
181,Samostatný výskumný a vývojový pracovník,"Okres Senica, Senica",Vojenský technický a skúšobný ústav Záhorie,,pracovna-ponuka/1123991/samostatny-vyskumny-a-vyvojovy-pracovnik,2023-03-04
182,Učiteľ/ka - informatiky,"Okres Hlohovec, Hlohovec, Leopoldov","Základná škola, Nám. sv. Ignáca 31, Leopoldov", 1 037 EUR/mesiac,pracovna-ponuka/1324811/ucitel-ka-informatiky,2023-03-04
183,Junior softvérový inžinier,Košice,Infobip s. r. o., 1 700 EUR/mesiac,pracovna-ponuka/1123887/junior-softverovy-inzinier,2023-03-04
184,Biznis Analytik,Košice,Holcim European Business Services s.r.o., 1 300 EUR/mesiac,pracovna-ponuka/1324283/biznis-analytik,2023-03-04
185,Biznis Analytik,Košice,Holcim European Business Services s.r.o., 1 300 EUR/mesiac,pracovna-ponuka/1324279/biznis-analytik,2023-03-04
186,Špecialista - Programátor WinCC - Wonderware,"Okres Zvolen, Zvolen","MANUFACTURING + MOUNTING, s.r.o.", 1 350 EUR/mesiac,pracovna-ponuka/1309851/specialista-programator-wincc-wonderware,2023-03-04
187,Programátor,"Okres Žilina, Žilina","OMICRON TECHNOLOGIES, s. r. o.", 2 000 EUR/mesiac,pracovna-ponuka/1324203/programator,2023-03-04
188,Špecialista - Programátor SCADA,"Okres Zvolen, Zvolen","MANUFACTURING + MOUNTING, s.r.o.", 1 350 EUR/mesiac,pracovna-ponuka/1309591/specialista-programator-scada,2023-03-04
189,Špecialista - Programátor EPLAN,"Okres Zvolen, Zvolen","MANUFACTURING + MOUNTING, s.r.o.", 1 350 EUR/mesiac,pracovna-ponuka/1309571/specialista-programator-eplan,2023-03-04
190,Commissioning engineer,Bratislava,i4Industry s.r.o., 2 000 EUR/mesiac,pracovna-ponuka/1318384/commissioning-engineer,2023-03-04
191,"Špecialista - Programátor Step 7 - Siemens, RS-Rockwell automation","Okres Zvolen, Zvolen","MANUFACTURING + MOUNTING, s.r.o.", 1 350 EUR/mesiac,pracovna-ponuka/1309469/specialista-programator-step-7-siemens-rs-rockwell-automation,2023-03-04
192,Špecialista - Programátor WinCC - Flexible,"Okres Zvolen, Zvolen","MANUFACTURING + MOUNTING, s.r.o.", 1 350 EUR/mesiac,pracovna-ponuka/1309467/specialista-programator-wincc-flexible,2023-03-04
193,Sr Database Administrator,Bratislava,"Fiserv Slovakia, s.r.o.", 3 700 EUR/mesiac,pracovna-ponuka/1318212/sr-database-administrator,2023-03-04
194,Systémový programátor,Bratislava,MUSELET s.r.o., 720 EUR/mesiac,pracovna-ponuka/1309231/systemovy-programator,2023-03-04
195,Medior .NET Developer,Bratislava,ECoding Slovakia s. r. o., 2 500 EUR/mesiac,pracovna-ponuka/1323953/medior-net-developer,2023-03-04
196,ERP application support Analyst,Bratislava,Softspeed Information Technology s.r.o., 1 600 EUR/mesiac,pracovna-ponuka/1317890/erp-application-support-analyst,2023-03-04
197,Špecialista - Programátor WinCC - Wonderware,"Okres Zvolen, Zvolen","MANUFACTURING + MOUNTING, s.r.o.", 1 350 EUR/mesiac,pracovna-ponuka/1317738/specialista-programator-wincc-wonderware,2023-03-04
198,"IT architekt, projektant","Okres Pezinok, Pezinok, Svätý Jur","OZZYLOGIK, s.r.o.", 1 300 EUR/mesiac,pracovna-ponuka/1314424/it-architekt-projektant,2023-03-04
199,Učiteľ matematiky a informatiky,"Okres Žiar nad Hronom, Žiar nad Hronom","Základná škola s materskou školou, Horná Ždaňa 107",,pracovna-ponuka/1138983/ucitel-matematiky-a-informatiky,2023-03-04
200,Full-stack Software Engineer,Bratislava,codeblox s. r. o., 1 500 EUR/mesiac,pracovna-ponuka/1323179/full-stack-software-engineer,2023-03-04
201,Analytik IKT,"Okres Nitra, Nitra",Tata Consultancy Services Limited - organizačná zložka, 2 500 EUR/mesiac,pracovna-ponuka/1323133/analytik-ikt,2023-03-04
202,Software Development Manager,Bratislava,Oracle Slovensko spol. s r.o., 3 500 EUR/mesiac,pracovna-ponuka/1294709/software-development-manager,2023-03-04
203,Test Engineer,Banská Bystrica,GlobalLogic Slovakia s.r.o., 2 000 EUR/mesiac,pracovna-ponuka/1322259/test-engineer,2023-03-04
204,Analytik IKT,"Okres Nitra, Nitra",Tata Consultancy Services Limited - organizačná zložka, 2 675 EUR/mesiac,pracovna-ponuka/1322193/analytik-ikt,2023-03-04
205,Senior Java Developer (Košice alebo Poprad) s možnosťou práce aj na živnosť (Ref. č.: 1-16-35102/PF),Košice,Grafton Slovakia s.r.o.,,pracovna-ponuka/964242/senior-java-developer-kosice-alebo-poprad-s-moznostou-prace-aj-na-zivnost-ref-c-1-16-35102-pf-,2023-03-04
ID,Main,Location,Corporation,Salary,Href,Date
0, IT trainee (m/ž),"Slovenská republika, Bratislavský kraj, Bratislava",Slovak Telekom,0 EUR/h,pracovna-ponuka/1327505/it-trainee-m-z-,2023-03-04
1,Salesforce Consultant,,IBM, 1 900 EUR/mesiac,pracovna-ponuka/1079227/salesforce-consultant,2023-03-04
2,Python developer (m/ž),"Slovenská republika, Bratislavský kraj, Bratislava",Slovak Telekom, 2 000 EUR/mesiac,pracovna-ponuka/1321657/python-developer-m-z-,2023-03-04
3,Experienced Data Engineer (for a unique project),Bratislava,IBM, 3 500 EUR/mesiac,pracovna-ponuka/1012235/experienced-data-engineer-for-a-unique-project-,2023-03-04
4,Senior Salesforce Developer,"Bratislavský kraj, Banskobystrický kraj, Košický kraj, Bratislava, Banská Bystrica, Košice",IBM, 2 800 EUR/mesiac,pracovna-ponuka/938515/senior-salesforce-developer,2023-03-04
5,Senior technik telekomunikačných služieb a sietí (m/ž),"Slovenská republika, Košický kraj",Slovak Telekom, 1 200 EUR/mesiac,pracovna-ponuka/1326919/senior-technik-telekomunikacnych-sluzieb-a-sieti-m-z-,2023-03-04
6,Analytik IT - CIPS,Bratislava,Sociálna poisťovňa, 1 800 EUR/mesiac,pracovna-ponuka/1310179/analytik-it-cips,2023-03-04
7,Analytik IT - SDS,Bratislava,Sociálna poisťovňa, 1 800 EUR/mesiac,pracovna-ponuka/1310145/analytik-it-sds,2023-03-04
8,Programátor COBOL,Bratislava,Sociálna poisťovňa, 2 000 EUR/mesiac,pracovna-ponuka/1301871/programator-cobol,2023-03-04
9,Java Developer (banking sector) (Ref. č.: 1-16-39481),Bratislava,Grafton Slovakia s.r.o., 2 000 EUR/mesiac,pracovna-ponuka/1301653/java-developer-banking-sector-ref-c-1-16-39481-,2023-03-04
10,Fullstack developer (m/ž),"Slovenská republika, Bratislavský kraj, Bratislava",Slovak Telekom, 2 800 EUR/mesiac,pracovna-ponuka/1307115/fullstack-developer-m-z-,2023-03-04
11,DEVOPS ENGINEER  - PL/SQL developer (m/ž),"Slovenská republika, Bratislavský kraj, Bratislava",Slovak Telekom, 2 000 EUR/mesiac,pracovna-ponuka/1307113/devops-engineer-pl-sql-developer-m-z-,2023-03-04
12,JAVA Developer  (m/f),"Slovenská republika, Bratislavský kraj, Bratislava",Slovak Telekom, 2 500 EUR/mesiac,pracovna-ponuka/1306807/java-developer-m-f-,2023-03-04
13,Java Developer pre Digital IT (m/ž),"Slovenská republika, Bratislavský kraj, Bratislava",Slovak Telekom, 2 000 EUR/mesiac,pracovna-ponuka/1119087/java-developer-pre-digital-it-m-z-,2023-03-04
14,DATA ENGINEER (AI team) (m/ž),"Slovenská republika, Bratislavský kraj, Bratislava",Slovak Telekom, 2 500 EUR/mesiac,pracovna-ponuka/1321003/data-engineer-ai-team-m-z-,2023-03-04
15,Systémový admin - výrobná spoločnosť (Ref. č.: 2-15-41882),Nitra,Grafton Slovakia s.r.o., 1 800 EUR/mesiac,pracovna-ponuka/1327399/systemovy-admin-vyrobna-spolocnost-ref-c-2-15-41882-,2023-03-04
16,Cloud Developer,Bratislava,IBM, 2 300 EUR/mesiac,pracovna-ponuka/1311787/cloud-developer,2023-03-04
17,DevSecOps Engineer,Bratislava,IBM, 2 800 EUR/mesiac,pracovna-ponuka/1311737/devsecops-engineer,2023-03-04
18,Application Architect,Bratislava,IBM, 3 800 EUR/mesiac,pracovna-ponuka/1311721/application-architect,2023-03-04
19,Test Engineer,Banská Bystrica,GlobalLogic Slovakia s.r.o., 2 000 EUR/mesiac,pracovna-ponuka/1322259/test-engineer,2023-03-04
20,Analytik IKT,"Okres Nitra, Nitra",Tata Consultancy Services Limited - organizačná zložka, 2 675 EUR/mesiac,pracovna-ponuka/1322193/analytik-ikt,2023-03-04
21,Start your career with Adobe!,Bratislava,IBM, 1 600 EUR/mesiac,pracovna-ponuka/1320340/start-your-career-with-adobe,2023-03-04
22,Adobe Consultant,Bratislava,IBM, 1 900 EUR/mesiac,pracovna-ponuka/1320338/adobe-consultant,2023-03-04
23,Adobe Developer,Bratislava,IBM, 1 900 EUR/mesiac,pracovna-ponuka/1320336/adobe-developer,2023-03-04
24,Adobe Senior Consultant,Bratislava,IBM, 2 800 EUR/mesiac,pracovna-ponuka/1320334/adobe-senior-consultant,2023-03-04
25,"Obchodný dispečer/práca vhodná pre študentov, absolventov s technickým zameraním/",Bratislava,PROPLUSCO spol.s r.o., 1 700 EUR/mesiac,pracovna-ponuka/1326895/obchodny-dispecer-praca-vhodna-pre-studentov-absolventov-s-technickym-zameranim-,2023-03-04
26,Data Analyst (Ref. č.: 1-16-39980),Bratislava,Grafton Slovakia s.r.o., 1 900 EUR/mesiac,pracovna-ponuka/1290759/data-analyst-ref-c-1-16-39980-,2023-03-04
27,SAP Key user (Ref. č.: 1-16-40848),Senica,Grafton Slovakia s.r.o., 1 800 EUR/mesiac,pracovna-ponuka/1290721/sap-key-user-ref-c-1-16-40848-,2023-03-04
28,"Security application administrator with Cyberark - TPP, REMOTE (Ref. č.: 1-16-39788)",Prešov,Grafton Slovakia s.r.o., 1 800 EUR/mesiac,pracovna-ponuka/1118463/security-application-administrator-with-cyberark-tpp-remote-ref-c-1-16-39788-,2023-03-04
29,Java Developer,Bratislava,IBM, 2 300 EUR/mesiac,pracovna-ponuka/1311349/java-developer,2023-03-04
30,Aplikačný administrátor/inžinier (Ref. č.: 1-16-41058),Bratislava,Grafton Slovakia s.r.o., 2 200 EUR/mesiac,pracovna-ponuka/1301177/aplikacny-administrator-inzinier-ref-c-1-16-41058-,2023-03-04
31,Java Programátor (Ref. č.: 1-16-40120),Košice,Grafton Slovakia s.r.o., 2 500 EUR/mesiac,pracovna-ponuka/1297241/java-programator-ref-c-1-16-40120-,2023-03-04
32,RPA Engineer (Ref. č.: 1-16-41153),Bratislava,Grafton Slovakia s.r.o., 2 000 EUR/mesiac,pracovna-ponuka/1306821/rpa-engineer-ref-c-1-16-41153-,2023-03-04
33,Automation Developer (Ref. č.: 1-16-41154),Bratislava,Grafton Slovakia s.r.o., 1 700 EUR/mesiac,pracovna-ponuka/1306819/automation-developer-ref-c-1-16-41154-,2023-03-04
34,"Java Tech Lead - TPP, remote (Ref. č.: 1-16-41182)",Košice,Grafton Slovakia s.r.o., 3 000 EUR/mesiac,pracovna-ponuka/1306811/java-tech-lead-tpp-remote-ref-c-1-16-41182-,2023-03-04
35,"Java Developer - TPP, remote (Ref. č.: 1-16-41185)",Košice,Grafton Slovakia s.r.o., 1 600 EUR/mesiac,pracovna-ponuka/1306809/java-developer-tpp-remote-ref-c-1-16-41185-,2023-03-04
36,IT Administrátor|BA (Ref. č.: 1-16-41639),Bratislava,Grafton Slovakia s.r.o., 1 800 EUR/mesiac,pracovna-ponuka/1321227/it-administratorba-ref-c-1-16-41639-,2023-03-04
37,PHP Developer (m/ž),"Slovenská republika, Bratislavský kraj, Bratislava",Slovak Telekom, 2 000 EUR/mesiac,pracovna-ponuka/1142059/php-developer-m-z-,2023-03-04
38,"AWS Administrator - TPP, REMOTE (Ref. č.: 1-16-41172)",Nitra,Grafton Slovakia s.r.o., 2 500 EUR/mesiac,pracovna-ponuka/1306713/aws-administrator-tpp-remote-ref-c-1-16-41172-,2023-03-04
39,IT System Administrator (Ref. č.: 1-15-41698),Bratislava,Grafton Slovakia s.r.o., 1 200 EUR/mesiac,pracovna-ponuka/1321007/it-system-administrator-ref-c-1-15-41698-,2023-03-04
40,IT test konzultant s nemeckým jazykom (Ref. č.: 1-16-41366),Bratislava,Grafton Slovakia s.r.o., 1 400 EUR/mesiac,pracovna-ponuka/1311869/it-test-konzultant-s-nemeckym-jazykom-ref-c-1-16-41366-,2023-03-04
41,Java Expert- TPP/živnosť & REMOTE (Ref. č.: 1-16-41375),Bratislava,Grafton Slovakia s.r.o., 3 000 EUR/mesiac,pracovna-ponuka/1311867/java-expert-tpp-zivnost-remote-ref-c-1-16-41375-,2023-03-04
42,DevOps Engineer - TPP/živnosť & REMOTE (Ref. č.: 1-15-41360),Bratislava,Grafton Slovakia s.r.o., 2 200 EUR/mesiac,pracovna-ponuka/1311801/devops-engineer-tpp-zivnost-remote-ref-c-1-15-41360-,2023-03-04
43,Frontend programátor (React & Vue.js) (Ref. č.: 1-16-41393),Bratislava,Grafton Slovakia s.r.o., 2 500 EUR/mesiac,pracovna-ponuka/1311783/frontend-programator-react-vue-js-ref-c-1-16-41393-,2023-03-04
44,PHP Programátor - FULL REMOTE (Ref. č.: 1-16-41627),Košice,Grafton Slovakia s.r.o., 2 700 EUR/mesiac,pracovna-ponuka/1320632/php-programator-full-remote-ref-c-1-16-41627-,2023-03-04
45,.NET Programátor - FULL REMOTE (Ref. č.: 1-16-41629),Košice,Grafton Slovakia s.r.o., 2 800 EUR/mesiac,pracovna-ponuka/1320628/-net-programator-full-remote-ref-c-1-16-41629-,2023-03-04
46,Junior ServiceNow Consultant,Bratislava,IBM, 2 500 EUR/mesiac,pracovna-ponuka/1325199/junior-servicenow-consultant,2023-03-04
47,Senior ServiceNow Consultant,Bratislava,IBM, 3 200 EUR/mesiac,pracovna-ponuka/1325197/senior-servicenow-consultant,2023-03-04
48,ASO Admin,Bratislava,IBM, 2 500 EUR/mesiac,pracovna-ponuka/1325035/aso-admin,2023-03-04
49,Špecialista IT bezpečnosti a GDPR s nemeckým jazykom (ž/m),Bratislava,"dm drogerie markt, s.r.o.", 2 949 EUR/mesiac,pracovna-ponuka/1325003/specialista-it-bezpecnosti-a-gdpr-s-nemeckym-jazykom-z-m-,2023-03-04
50,Cloud Migration Architect,Bratislava,IBM, 3 600 EUR/mesiac,pracovna-ponuka/1319068/cloud-migration-architect,2023-03-04
51,Web Developer,Bratislava,"Zoznam, s.r.o.", 2 000 EUR/mesiac,pracovna-ponuka/98484/web-developer,2023-03-04
52,"Automatizovaný tester  (TPP, REMOTE) (Ref. č.: 1-16-37782)",Košice,Grafton Slovakia s.r.o., 1 800 EUR/mesiac,pracovna-ponuka/1071367/automatizovany-tester-tpp-remote-ref-c-1-16-37782-,2023-03-04
53,Test developer (Python) (Ref. č.: 1-16-40129),Bratislava,Grafton Slovakia s.r.o., 2 000 EUR/mesiac,pracovna-ponuka/1134355/test-developer-python-ref-c-1-16-40129-,2023-03-04
54,Join our Mobile community! (iOS/Android/Hybrid),Bratislava,IBM, 1 800 EUR/mesiac,pracovna-ponuka/1097143/join-our-mobile-community-ios-android-hybrid-,2023-03-04
55,SAP Analytics Consultant,Bratislava,IBM, 2 500 EUR/mesiac,pracovna-ponuka/1304825/sap-analytics-consultant,2023-03-04
56,Špecialista sieťovej bezpečnosti (Ref. č.: 131-16-41820),Bratislava,Grafton Slovakia s.r.o., 1 800 EUR/mesiac,pracovna-ponuka/1325835/specialista-sietovej-bezpecnosti-ref-c-131-16-41820-,2023-03-04
57,SharePoint / Power Platform Developer,,IBM, 2 300 EUR/mesiac,pracovna-ponuka/1086629/sharepoint-power-platform-developer,2023-03-04
58,Špecialista na správu cloudových riešení (Ref. č.: 1-15-41220),Bratislava,Grafton Slovakia s.r.o., 2 000 EUR/mesiac,pracovna-ponuka/1307475/specialista-na-spravu-cloudovych-rieseni-ref-c-1-15-41220-,2023-03-04
59,Vývojár  mobilných aplikácií (Android & iOS) - TPP/freelance &  remote (Ref. č.: 1-16-40651),Bratislava,Grafton Slovakia s.r.o., 2 300 EUR/mesiac,pracovna-ponuka/1150591/vyvojar-mobilnych-aplikacii-android-ios-tpp-freelance-remote-ref-c-1-16-40651-,2023-03-04
60,Application Developer - Experience Front End,Košice,IBM, 1 800 EUR/mesiac,pracovna-ponuka/1310083/application-developer-experience-front-end,2023-03-04
61,Senior SAP SuccessFactors Consultant,Bratislava,IBM, 3 500 EUR/mesiac,pracovna-ponuka/1304687/senior-sap-successfactors-consultant,2023-03-04
62,Workday HCM Consultant,Bratislava,IBM, 3 000 EUR/mesiac,pracovna-ponuka/1304655/workday-hcm-consultant,2023-03-04
63,Java Developer (Ref. č.: 1-16-36060),Bratislava,Grafton Slovakia s.r.o., 2 400 EUR/mesiac,pracovna-ponuka/1133631/java-developer-ref-c-1-16-36060-,2023-03-04
64,Technical/Operations Support Specialist,Bratislava,IBM, 1 600 EUR/mesiac,pracovna-ponuka/1096943/technical-operations-support-specialist,2023-03-04
65,Lead BI Analyst,Bratislava,EPAM Systems s.r.o., 3 930 EUR/mesiac,pracovna-ponuka/1322051/lead-bi-analyst,2023-03-04
66,Software Test Automation Engineer,Bratislava,EPAM Systems s.r.o., 2 600 EUR/mesiac,pracovna-ponuka/1322043/software-test-automation-engineer,2023-03-04
67,IT- Systémový programátor,Bratislava,"Súkromná základná škola EISB, Radničné námestie 4, Bratislava", 2 500 EUR/mesiac,pracovna-ponuka/1312805/it-systemovy-programator,2023-03-04
68,Experienced .NET/C# Developer,"Bratislavský kraj, Banskobystrický kraj, Košický kraj, Bratislava, Banská Bystrica, Košice",IBM, 2 200 EUR/mesiac,pracovna-ponuka/1002165/experienced-net-c-developer,2023-03-04
69, Network Services Engineer,Bratislava,IBM, 3 300 EUR/mesiac,pracovna-ponuka/1323937/network-services-engineer,2023-03-04
70,Node.JS Developer (Ref. č.: 1-16-40912),Bratislava,Grafton Slovakia s.r.o., 2 000 EUR/mesiac,pracovna-ponuka/1298125/node-js-developer-ref-c-1-16-40912-,2023-03-04
71,Salesforce Developer,,IBM, 1 900 EUR/mesiac,pracovna-ponuka/1079229/salesforce-developer,2023-03-04
72,React  Developer (Ref. č.: 1-16-40908),Bratislava,Grafton Slovakia s.r.o., 2 000 EUR/mesiac,pracovna-ponuka/1297955/react-developer-ref-c-1-16-40908-,2023-03-04
73,App IT Tester|REMOTE|aj ABSOLVENTI (Ref. č.: 1-16-41605),Bratislava,Grafton Slovakia s.r.o., 1 200 EUR/mesiac,pracovna-ponuka/1319340/app-it-testerremoteaj-absolventi-ref-c-1-16-41605-,2023-03-04
74,Senior IT Analytik (Ref. č.: 1-15-41604),Bratislava,Grafton Slovakia s.r.o., 2 500 EUR/mesiac,pracovna-ponuka/1319338/senior-it-analytik-ref-c-1-15-41604-,2023-03-04
75,IT Test Manager/REMOTE (Ref. č.: 1-16-41599),Bratislava,Grafton Slovakia s.r.o., 3 000 EUR/mesiac,pracovna-ponuka/1319336/it-test-manager-remote-ref-c-1-16-41599-,2023-03-04
76,IT Architect (Ref. č.: 1-16-41598),Bratislava,Grafton Slovakia s.r.o., 3 000 EUR/mesiac,pracovna-ponuka/1319332/it-architect-ref-c-1-16-41598-,2023-03-04
77,SLA Manager (Ref. č.: 1-15-41602),Bratislava,Grafton Slovakia s.r.o., 2 500 EUR/mesiac,pracovna-ponuka/1319330/sla-manager-ref-c-1-15-41602-,2023-03-04
78,IT projektový manažér (Ref. č.: 1-15-41603),Bratislava,Grafton Slovakia s.r.o., 2 500 EUR/mesiac,pracovna-ponuka/1319328/it-projektovy-manazer-ref-c-1-15-41603-,2023-03-04
79,IT Analytik - Team Leader (Ref. č.: 1-15-41609),Bratislava,Grafton Slovakia s.r.o., 2 500 EUR/mesiac,pracovna-ponuka/1319326/it-analytik-team-leader-ref-c-1-15-41609-,2023-03-04
80,Cyber Security Expert (m/ž),Slovenská republika,Slovak Telekom, 3 200 EUR/mesiac,pracovna-ponuka/1323545/cyber-security-expert-m-z-,2023-03-04
81,Oracle Cloud Developer,Bratislava,IBM, 2 200 EUR/mesiac,pracovna-ponuka/1078969/oracle-cloud-developer,2023-03-04
82,Dynamics 365 Developer for unique projects ,,IBM, 2 300 EUR/mesiac,pracovna-ponuka/995313/dynamics-365-developer-for-unique-projects,2023-03-04
83,Junior IT Špecialista,Bratislava,IBM, 1 350 EUR/mesiac,pracovna-ponuka/970785/junior-it-specialista,2023-03-04
84,IAM administrátor - TPP & REMOTE (Ref. č.: 1-16-41336),Nitra,Grafton Slovakia s.r.o., 1 600 EUR/mesiac,pracovna-ponuka/1310347/iam-administrator-tpp-remote-ref-c-1-16-41336-,2023-03-04
85,Production Hardware Engineer (Ref. č.: 1-12-41341),Skalica,Grafton Slovakia s.r.o., 1 500 EUR/mesiac,pracovna-ponuka/1310343/production-hardware-engineer-ref-c-1-12-41341-,2023-03-04
86,Operátor výroby v Trnave so mzdou až 1280€ + ubytovanie zabezpečené!,"Trnavský kraj, Nitriansky kraj",TRANSFER International Staff k.s.,,pracovna-ponuka/1323285/operator-vyroby-v-trnave-so-mzdou-az-1280-ubytovanie-zabezpecene,2023-03-04
87,SAP programátor/vývojár (Ref. č.: 6-16-41355),Ilava,Grafton Slovakia s.r.o., 2 400 EUR/mesiac,pracovna-ponuka/1310283/sap-programator-vyvojar-ref-c-6-16-41355-,2023-03-04
88,"Data Engineer - TPP/freelance, možnosť REMOTE (Ref. č.: 1-16-39546)",Košice,Grafton Slovakia s.r.o., 1 800 EUR/mesiac,pracovna-ponuka/1297557/data-engineer-tpp-freelance-moznost-remote-ref-c-1-16-39546-,2023-03-04
89,IT Konzultant,"Okres Nitra, Nitra","UNIQA Group Service Center Slovakia, spol. s r.o.", 1 700 EUR/mesiac,pracovna-ponuka/1315778/it-konzultant,2023-03-04
90,IT špecialista,"Okres Nitra, Nitra",Ubique Systems SK s.r.o., 2 200 EUR/mesiac,pracovna-ponuka/1312697/it-specialista,2023-03-04
91,IT Trainee,Bratislava,IBM, 1 400 EUR/mesiac,pracovna-ponuka/1002615/it-trainee,2023-03-04
92,Experienced Siebel/ CRM Consultant,Bratislava,IBM, 2 500 EUR/mesiac,pracovna-ponuka/997873/experienced-siebel-crm-consultant,2023-03-04
93,Azure Developer to Microsoft team,"Bratislavský kraj, Banskobystrický kraj, Košický kraj, Bratislava, Banská Bystrica, Košice",IBM, 2 200 EUR/mesiac,pracovna-ponuka/997719/azure-developer-to-microsoft-team,2023-03-04
94,SAP ABAP/Fiori/UI5 Developer,"Bratislavský kraj, Košický kraj, Bratislava, Košice",IBM, 2 500 EUR/mesiac,pracovna-ponuka/983795/sap-abap-fiori-ui5-developer,2023-03-04
