ID,Main,Location,Corporation,Href,Date
118,Rendszeradminisztrátor - IT infrastruktúra / System administrator - IT Infrastructure,Budapest,Randstad Hungary Kft,/allas/rendszeradminisztrator_it_infrastruktura_system_administrator_it_infrastructure/XU-7896#adtype=indCU,2023-03-21
119,Global Order Management Consultant (REF566N) - REF1504R,Budapest,Deutsche Telekom IT Solutions,/allas/global_order_management_consultant_ref566n_ref1504r/YW-0596#adtype=dirCU,2023-03-21
120,One Identity System Architect (REF1490N),Budapest,Deutsche Telekom IT Solutions,/allas/one_identity_system_architect_ref1490n/YO-3063#adtype=dirCU,2023-03-21
121,Customer Success Manager (REF1205O),Budapest,Deutsche Telekom IT Solutions,/allas/customer_success_manager_ref1205o/SF-7550#adtype=dirCU,2023-03-21
122,Quality and Process Manager (REF1572Q),Budapest,Deutsche Telekom IT Solutions,/allas/quality_and_process_manager_ref1572q/NK-0451#adtype=dirCU,2023-03-21
123,WMS szakértő és folyamatfejlesztő,Üllő,Rossmann Magyarország Kft.,/allas/wms_szakerto_es_folyamatfejleszto/KI-7742#adtype=dirOA,2023-03-21
124,Microsoft szoftverfejlesztő (REF171M),Budapest,Deutsche Telekom IT Solutions,/allas/microsoft_szoftverfejleszto_ref171m/VJ-6833#adtype=dirCU,2023-03-21
125,Senior németül beszélő Java fejlesztő logisztikai területre (REF967M),Budapest,Deutsche Telekom IT Solutions,/allas/senior_nemetul_beszelo_java_fejleszto_logisztikai_teruletre_ref967m/VQ-4011#adtype=dirCU,2023-03-21
126,Testautomation Developer (REF1535D),Budapest,Deutsche Telekom IT Solutions,/allas/testautomation_developer_ref1535d/DV-5970#adtype=dirCU,2023-03-21
127,Java developer,Magyarország,Randstad Hungary Kft,/allas/java_developer/RP-8985#adtype=indCU,2023-03-21
128,DevOps Engineer (REF215M),Budapest,Deutsche Telekom IT Solutions,/allas/devops_engineer_ref215m/MB-9628#adtype=dirCU,2023-03-21
129,Network Engineer (REF218L),Budapest,Deutsche Telekom IT Solutions,/allas/network_engineer_ref218l/TI-0042#adtype=dirCU,2023-03-21
130,Senior PLM / ALM Application Engineer,Budapest,Thyssenkrupp,/allas/senior_plm_alm_application_engineer/HB-7857#adtype=dirCU,2023-03-21
131,Head of Internal IT – Service HUB Owner (REF1425U),Budapest,Deutsche Telekom IT Solutions,/allas/head_of_internal_it_service_hub_owner_ref1425u/ZS-1984#adtype=dirCU,2023-03-21
132,Frontend Developer (REF983S),Budapest,Deutsche Telekom IT Solutions,/allas/frontend_developer_ref983s/MV-4379#adtype=dirCU,2023-03-21
133,Release Manager (REF1582W),Budapest,Deutsche Telekom IT Solutions,/allas/release_manager_ref1582w/UL-7139#adtype=dirCU,2023-03-21
134,Szoftver tesztautomatizáló mérnök (biztonságkritikus diagnosztika),Budapest,Thyssenkrupp,/allas/szoftver_tesztautomatizalo_mernok_biztonsagkritikus_diagnosztika/OS-7075#adtype=dirCU,2023-03-21
135,Senior ServiceNow Business Analyst (REF525G),Budapest,Deutsche Telekom IT Solutions,/allas/senior_servicenow_business_analyst_ref525g/FW-8997#adtype=dirCU,2023-03-21
136,Chapter Lead - Cloud Services (REF1560Z),Budapest,Deutsche Telekom IT Solutions,/allas/chapter_lead_cloud_services_ref1560z/FY-7331#adtype=dirCU,2023-03-21
137,SAP BW/4HANA Developer,Magyarország,Randstad Hungary Kft,/allas/sap_bw4hana_developer/VA-5096#adtype=indCU,2023-03-21
138,Google Cloud Platform Consultant (REF1106S),Budapest,Deutsche Telekom IT Solutions,/allas/google_cloud_platform_consultant_ref1106s/IG-5400#adtype=dirCU,2023-03-21
139,Cloud Engineer (Open Telecom Cloud) - REF1554D,Budapest,Deutsche Telekom IT Solutions,/allas/cloud_engineer_open_telecom_cloud_ref1554d/FW-7565#adtype=dirCU,2023-03-21
140,Hardver szériatámogató mérnök,Budapest,Thyssenkrupp,/allas/hardver_szeriatamogato_mernok/TT-7320#adtype=dirCU,2023-03-21
141,Quality & Process Manager - hálózatos területen (REF1537D),Szeged,Deutsche Telekom IT Solutions,/allas/quality_process_manager_halozatos_teruleten_ref1537d/IU-2253#adtype=dirCU,2023-03-21
142,Application Administrator (Linux-Java) (REF113X),Budapest,Deutsche Telekom IT Solutions,/allas/application_administrator_linux_java_ref113x/VC-7280#adtype=dirCU,2023-03-21
143,Szoftverfejlesztő mérnök (beágyazott rendszerek),Budapest,Thyssenkrupp,/allas/szoftverfejleszto_mernok_beagyazott_rendszerek/IT-2455#adtype=dirCU,2023-03-21
144,Hardverfejlesztő mérnök,Budapest,Thyssenkrupp,/allas/hardverfejleszto_mernok/BD-0809#adtype=dirCU,2023-03-21
145,Cloud Engineer with DB skillset (GCP knowledge) (REF1501J),Budapest,Deutsche Telekom IT Solutions,/allas/cloud_engineer_with_db_skillset_gcp_knowledge_ref1501j/WH-9797#adtype=dirCU,2023-03-21
146,System Administrator - Citrix (REF676D),Budapest,Deutsche Telekom IT Solutions,/allas/system_administrator_citrix_ref676d/NO-9689#adtype=dirCU,2023-03-21
147,Experienced Migration Specialist (REF1592A),Budapest,Deutsche Telekom IT Solutions,/allas/experienced_migration_specialist_ref1592a/AU-7761#adtype=dirCU,2023-03-21
148,Szoftver tesztautomatizáló mérnök,Budapest,Thyssenkrupp,/allas/szoftver_tesztautomatizalo_mernok/JC-9609#adtype=dirCU,2023-03-21
149,German Speaking Bid Manager,Budapest,Deutsche Telekom IT Solutions,/allas/german_speaking_bid_manager/AI-7241#adtype=dirCU,2023-03-21
150,Developer - automation (REF378B),Budapest,Deutsche Telekom IT Solutions,/allas/developer_automation_ref378b/MT-3692#adtype=dirCU,2023-03-21
151,IT Security Manager (Corporate Security) (REF822R),Budapest,Deutsche Telekom IT Solutions,/allas/it_security_manager_corporate_security_ref822r/JG-0727#adtype=dirCU,2023-03-21
152,Cloud System Administrator (REF1564L),Budapest,Deutsche Telekom IT Solutions,/allas/cloud_system_administrator_ref1564l/ZR-3684#adtype=dirCU,2023-03-21
153,Technical Process Specialist - Networking Field (REF1567Z),Debrecen,Deutsche Telekom IT Solutions,/allas/technical_process_specialist_networking_field_ref1567z/JM-9417#adtype=dirCU,2023-03-21
154,Software Engineer on network field (REF223C),Budapest,Deutsche Telekom IT Solutions,/allas/software_engineer_on_network_field_ref223c/UY-7102#adtype=dirCU,2023-03-21
155,Test Automation Engineer (GeFa) (REF1511E),Budapest,Deutsche Telekom IT Solutions,/allas/test_automation_engineer_gefa_ref1511e/KE-4666#adtype=dirCU,2023-03-21
156,Szoftverfejlesztő mérnök - Beágyazott rendszerekhez (Szeged),Szeged,Thyssenkrupp,/allas/szoftverfejleszto_mernok_beagyazott_rendszerekhez_szeged/ZC-0023#adtype=dirCU,2023-03-21
157,German speaking Azure Application Administrator (REF1516L),Budapest,Deutsche Telekom IT Solutions,/allas/german_speaking_azure_application_administrator_ref1516l/EA-8423#adtype=dirCU,2023-03-21
158,Hardver projektvezető,Budapest,Thyssenkrupp,/allas/hardver_projektvezeto/LV-3409#adtype=dirCU,2023-03-21
159,Java Software Engineer (REF1589Z),Budapest,Deutsche Telekom IT Solutions,/allas/java_software_engineer_ref1589z/YK-0836#adtype=dirCU,2023-03-21
160,Cloud Engineer - (OTC) REF1553I,Budapest,Deutsche Telekom IT Solutions,/allas/cloud_engineer_otc_ref1553i/CF-4647#adtype=dirCU,2023-03-21
161,Szoftverfejlesztő mérnök - beágyazott rendszerekhez,Győr,Thyssenkrupp,/allas/szoftverfejleszto_mernok_beagyazott_rendszerekhez/PR-2740#adtype=dirCU,2023-03-21
162,Embedded Firmware Developer,Budapest,Randstad Hungary Kft,/allas/embedded_firmware_developer/HN-6334#adtype=indCU,2023-03-21
163,Mechanikus,karbantartó,Randstad Hungary Kft,/allas/mechanikus_karbantarto/UH-4718#adtype=indCU,2023-03-21
164,Function developer - transmission,Budapest,Randstad Hungary Kft,/allas/function_developer_transmission/CJ-7085#adtype=indCU,2023-03-21
165,HR Director,Budapest,Randstad Hungary Kft,/allas/hr_director/ZA-0018#adtype=indCU,2023-03-21
166,HW fejlesztőmérnök (elmozdulásmérő szenzorok),Budaörs,Randstad Hungary Kft,/allas/hw_fejlesztomernok_elmozdulasmero_szenzorok/EH-1494#adtype=indCU,2023-03-21
