ID,Main,Location,Corporation,Href,Date
224,Advanced IT Audit Analyst,Országos,Randstad Hungary,https://itpeople.hu/allasok/orszagos/advanced-it-audit-analyst/2337000,2023-02-28
225,Head of Product,Országos,Randstad Hungary,https://itpeople.hu/allasok/orszagos/head-of-product/2338000,2023-02-28
226,SAP SD Consultant ,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/sap-sd-consultant-remotehybrid/2339000,2023-02-28
227,SAP SD Consultant ,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/sap-sd-consultant-hybridremote/2340000,2023-02-28
228,SAP-APO Consultant,Országos,Randstad Hungary,https://itpeople.hu/allasok/orszagos/sap-apo-consultant/2341000,2023-02-28
229,Medior Service Operations /Chang...,Országos,Randstad Hungary,https://itpeople.hu/allasok/orszagos/medior-service-operations-change-management-analyst/2343000,2023-02-28
230,Access Manager Specialist ,Országos,Randstad Hungary,https://itpeople.hu/allasok/orszagos/access-manager-specialist-senior/2344000,2023-02-28
231,Sharepoint Specialist,Országos,Randstad Hungary,https://itpeople.hu/allasok/orszagos/sharepoint-specialist/2345000,2023-02-28
232,Senior Red Team Operations & Pen...,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/senior-red-team-operationspenetration-testing/2346000,2023-02-28
233,Intermediate Application Securit...,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/intermediate-application-security-analyst/2347000,2023-02-28
234,Senior DevOps Engineer,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/senior-devops-engineer/2348000,2023-02-28
235,IT munkatárs,Országos,Trenkwalder Recruitment Kft,https://itpeople.hu/allasok/orszagos/it-munkatars/2332000,2023-02-28
236,Cisco Data 2nd line Engineer,Budapest,Trenkwalder Recruitment Kft,https://itpeople.hu/allasok/budapest/cisco-data-2nd-line-engineer/2333000,2023-02-28
237,Service Management Specialist,Budapest,Trenkwalder Recruitment Kft,https://itpeople.hu/allasok/budapest/service-management-specialist/2334000,2023-02-28
238,Diákmunka - Robotprogramozó gyak...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xviii-kerulet/diakmunka-robotprogramozo-gyakornok/2329000,2023-02-28
239,Diákmunka - Hardware tervező gya...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xi-kerulet/diakmunka-hardware-tervezo-gyakornok-nyak-320983/2330000,2023-02-28
240,Diákmunka - Alkalmazástámogató g...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-iii-kerulet/diakmunka-alkalmazastamogato-gyakornok/2331000,2023-02-28
241,Diákmunka - IT Service Desk Trai...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-iii-kerulet/diakmunka-it-service-desk-trainee-/2326000,2023-02-28
242,Java alkalmazásszerver üzemeltető,Budapest,Starjobs Magyarország Kft.,https://itpeople.hu/allasok/budapest/java-alkalmazasszerver-uzemelteto/2325000,2023-02-28
243,Cloud Engineer ,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/cloud-engineer-azure/2304000,2023-02-28
244,Devops Engineer,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/devops-engineer/2305000,2023-02-28
245,Java Developer,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/java-developer/2306000,2023-02-28
246,Software engineer team lead,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/software-engineer-team-lead/2307000,2023-02-28
247,Software Engineer,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/software-engineer/2308000,2023-02-28
248,Senior Software Engineer,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/senior-software-engineer/2309000,2023-02-28
249,Java Developer,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/java-developer/2310000,2023-02-28
250,Backend Engineer ,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/backend-engineer-scala-protect-team/2311000,2023-02-28
251,Lead Software Engineer ,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/lead-software-engineer-java/2313000,2023-02-28
252,Lead Developer IoT Cloud,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/lead-developer-iot-cloud/2314000,2023-02-28
253,DevOps Engineer in Platform Engi...,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/devops-engineer-in-platform-engineering/2315000,2023-02-28
254,Java Software Engineer ,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/java-software-engineer-in-platform-engineering/2316000,2023-02-28
255,Cloud Platform Engineer,Országos,Randstad Hungary,https://itpeople.hu/allasok/orszagos/cloud-platform-engineer/2317000,2023-02-28
256,IoT Backend Developer,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/iot-backend-developer/2318000,2023-02-28
257,Java server/client Software Engi...,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/java-serverclient-software-engineer/2319000,2023-02-28
258,DevOps Engineer IoT Cloud,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/devops-engineer-iot-cloud/2320000,2023-02-28
259,Software Engineer ,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/software-engineer-angularjsjava/2321000,2023-02-28
260,Java_JavaScript Developer,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/java_javascript-developer/2322000,2023-02-28
261,Java Developer,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/java-developer/2323000,2023-02-28
262,DevOps Engineer,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/devops-engineer/2324000,2023-02-28
263,IT Product Owner,Országos,Randstad Hungary,https://itpeople.hu/allasok/orszagos/it-product-owner/2294000,2023-02-28
264,Senior Python developer,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/senior-python-developer/2295000,2023-02-28
265,Warranty Data Analyst,Országos,Randstad Hungary,https://itpeople.hu/allasok/orszagos/warranty-data-analyst/2296000,2023-02-28
266,Data and AI Solution Architect,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/data-and-ai-solution-architect/2298000,2023-02-28
267,IT Expert SAP WM/IM and warehousing,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/it-expert-sap-wmim-and-warehousing/2299000,2023-02-28
268,SAP Project Coordinator,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/sap-project-coordinator/2300000,2023-02-28
269,Szerver és hálózat rendszeradmin...,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/szerver-es-halozat-rendszeradminisztrator-server-and-network-administrator/2301000,2023-02-28
270,Java developer,Országos,Randstad Hungary,https://itpeople.hu/allasok/orszagos/java-developer/2302000,2023-02-28
271,Java Developer,Budapest,Randstad Hungary,https://itpeople.hu/allasok/budapest/java-developer/2303000,2023-02-28
272,IT Specialist,Országos,Trenkwalder Recruitment Kft,https://itpeople.hu/allasok/orszagos/it-specialist/2293000,2023-02-28
273,"Diákmunka - C# developer, Medica...",Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/miskolc/diakmunka-c-developer-medical-domain-miskolc/2284000,2023-02-28
274,Diákmunka - Hálózati támogató gy...,Budapest,Műisz Iskolaszövetkezet,https://itpeople.hu/allasok/budapest-xi-kerulet/diakmunka-halozati-tamogato-gyakornok/2285000,2023-02-28
