ID,Main,Location,Corporation,Salary,Href,Date
139,RPA Engineer (Ref. č.: 1-16-41153),Bratislava,Grafton Slovakia s.r.o., 2 000 EUR/mesiac,pracovna-ponuka/1306821/rpa-engineer-ref-c-1-16-41153-,2023-02-19
140,Automation Developer (Ref. č.: 1-16-41154),Bratislava,Grafton Slovakia s.r.o., 1 700 EUR/mesiac,pracovna-ponuka/1306819/automation-developer-ref-c-1-16-41154-,2023-02-19
141,"Java Tech Lead - TPP, remote (Ref. č.: 1-16-41182)",Košice,Grafton Slovakia s.r.o., 3 000 EUR/mesiac,pracovna-ponuka/1306811/java-tech-lead-tpp-remote-ref-c-1-16-41182-,2023-02-19
142,"Java Developer - TPP, remote (Ref. č.: 1-16-41185)",Košice,Grafton Slovakia s.r.o., 1 600 EUR/mesiac,pracovna-ponuka/1306809/java-developer-tpp-remote-ref-c-1-16-41185-,2023-02-19
143,IT Administrátor|aj ABSOLVENTI (Ref. č.: 1-16-41639),Bratislava,Grafton Slovakia s.r.o., 1 500 EUR/mesiac,pracovna-ponuka/1321227/it-administratoraj-absolventi-ref-c-1-16-41639-,2023-02-19
144,"AWS Administrator - TPP, REMOTE (Ref. č.: 1-16-41172)",Nitra,Grafton Slovakia s.r.o., 2 500 EUR/mesiac,pracovna-ponuka/1306713/aws-administrator-tpp-remote-ref-c-1-16-41172-,2023-02-19
145,IT konzultant,"Okres Nitra, Nitra",Tata Consultancy Services Limited - organizačná zložka, 2 675 EUR/mesiac,pracovna-ponuka/1319410/it-konzultant,2023-02-19
146,Telefonista/ Asistent (Pezinok),"Okres Pezinok, Pezinok",Marek Peško, 1 000 EUR/mesiac,pracovna-ponuka/1304915/telefonista-asistent-pezinok-,2023-02-19
147,WINDOWS systémový administrátor- senior (Ref. č.: 1-15-41699),Bratislava,Grafton Slovakia s.r.o., 1 800 EUR/mesiac,pracovna-ponuka/1321009/windows-systemovy-administrator-senior-ref-c-1-15-41699-,2023-02-19
148,IT System Administrator (Ref. č.: 1-15-41698),Bratislava,Grafton Slovakia s.r.o., 1 200 EUR/mesiac,pracovna-ponuka/1321007/it-system-administrator-ref-c-1-15-41698-,2023-02-19
149,Obchodný konzultant pre výpočtovú a informačnú techniku,Košice,"Nové technológie a služby, s.r.o.", 1 700 EUR/mesiac,pracovna-ponuka/983929/obchodny-konzultant-pre-vypoctovu-a-informacnu-techniku,2023-02-19
150,Systemový inžinier - IT servisný technik,Košice,"Nové technológie a služby, s.r.o.", 1 700 EUR/mesiac,pracovna-ponuka/173487/systemovy-inzinier-it-servisny-technik,2023-02-19
151,IT test konzultant s nemeckým jazykom (Ref. č.: 1-16-41366),Bratislava,Grafton Slovakia s.r.o., 1 400 EUR/mesiac,pracovna-ponuka/1311869/it-test-konzultant-s-nemeckym-jazykom-ref-c-1-16-41366-,2023-02-19
152,Java Expert- TPP/živnosť & REMOTE (Ref. č.: 1-16-41375),Bratislava,Grafton Slovakia s.r.o., 3 000 EUR/mesiac,pracovna-ponuka/1311867/java-expert-tpp-zivnost-remote-ref-c-1-16-41375-,2023-02-19
153,DevOps Engineer - TPP/živnosť & REMOTE (Ref. č.: 1-15-41360),Bratislava,Grafton Slovakia s.r.o., 2 200 EUR/mesiac,pracovna-ponuka/1311801/devops-engineer-tpp-zivnost-remote-ref-c-1-15-41360-,2023-02-19
154,Oracle DB Specialist - TPP & Remote (Ref. č.: 1-16-41675),Nitra,Grafton Slovakia s.r.o., 2 000 EUR/mesiac,pracovna-ponuka/1320654/oracle-db-specialist-tpp-remote-ref-c-1-16-41675-,2023-02-19
155,Frontend programátor (React & Vue.js) (Ref. č.: 1-16-41393),Bratislava,Grafton Slovakia s.r.o., 2 500 EUR/mesiac,pracovna-ponuka/1311783/frontend-programator-react-vue-js-ref-c-1-16-41393-,2023-02-19
156,PHP Programátor - FULL REMOTE (Ref. č.: 1-16-41627),Košice,Grafton Slovakia s.r.o., 2 700 EUR/mesiac,pracovna-ponuka/1320632/php-programator-full-remote-ref-c-1-16-41627-,2023-02-19
157,Vue.JS Programátor - FULL REMOTE (Ref. č.: 1-16-41628),Košice,Grafton Slovakia s.r.o., 3 000 EUR/mesiac,pracovna-ponuka/1320630/vue-js-programator-full-remote-ref-c-1-16-41628-,2023-02-19
158,.NET Programátor - FULL REMOTE (Ref. č.: 1-16-41629),Košice,Grafton Slovakia s.r.o., 2 800 EUR/mesiac,pracovna-ponuka/1320628/-net-programator-full-remote-ref-c-1-16-41629-,2023-02-19
159,"Automatizovaný tester  (TPP, REMOTE) (Ref. č.: 1-16-37782)",Košice,Grafton Slovakia s.r.o., 1 800 EUR/mesiac,pracovna-ponuka/1071367/automatizovany-tester-tpp-remote-ref-c-1-16-37782-,2023-02-19
160,Test developer (Python) (Ref. č.: 1-16-40129),Bratislava,Grafton Slovakia s.r.o., 2 000 EUR/mesiac,pracovna-ponuka/1134355/test-developer-python-ref-c-1-16-40129-,2023-02-19
161,Vývojár  mobilných aplikácií (Android & iOS) - TPP/freelance &  remote (Ref. č.: 1-16-40651),Bratislava,Grafton Slovakia s.r.o., 2 300 EUR/mesiac,pracovna-ponuka/1150591/vyvojar-mobilnych-aplikacii-android-ios-tpp-freelance-remote-ref-c-1-16-40651-,2023-02-19
162,Java Developer (Ref. č.: 1-16-36060),Bratislava,Grafton Slovakia s.r.o., 2 400 EUR/mesiac,pracovna-ponuka/1133631/java-developer-ref-c-1-16-36060-,2023-02-19
163,Senior programátor,Bratislava,ARBITAS s.r.o., 700 EUR/mesiac,pracovna-ponuka/1319254/senior-programator,2023-02-19
164,Databázový analytik,Bratislava,Voxwise s.r.o., 750 EUR/mesiac,pracovna-ponuka/1315400/databazovy-analytik,2023-02-19
165,Programátor CNC strojov,Námestovo,MECASYS s. r. o., 2 400 EUR/mesiac,pracovna-ponuka/1132167/programator-cnc-strojov,2023-02-19
166,Technik na obsluhu modelového koľajiska,Okres Žilina,LAuK spol. s r.o.,10 EUR/h,pracovna-ponuka/1320448/technik-na-obsluhu-modeloveho-kolajiska,2023-02-19
167,Test Analyst ,Bratislava,Bencor s.r.o., 2 000 EUR/mesiac,pracovna-ponuka/1320326/test-analyst,2023-02-19
168,Systémový programátor,Košice,DATAMONT s.r.o., 900 EUR/mesiac,pracovna-ponuka/1315340/systemovy-programator,2023-02-19
169,Samostatný výskumný a vývojový pracovník,"Okres Senica, Senica",Vojenský technický a skúšobný ústav Záhorie,,pracovna-ponuka/1123991/samostatny-vyskumny-a-vyvojovy-pracovnik,2023-02-19
170,Project Manager Junior - Home Office/Office,Bratislava,msg life Slovakia s.r.o., 2 200 EUR/mesiac,pracovna-ponuka/1320104/project-manager-junior-home-office-office,2023-02-19
171,Java programátor ERP - Home Office/Office,Bratislava,msg life Slovakia s.r.o., 2 700 EUR/mesiac,pracovna-ponuka/1320100/java-programator-erp-home-office-office,2023-02-19
172,IT projektový manažér senior - Home Office/Office,Práca z domu,msg life Slovakia s.r.o., 3 000 EUR/mesiac,pracovna-ponuka/1320094/it-projektovy-manazer-senior-home-office-office,2023-02-19
173,DevOps inžinier - Home Office/Office,"Práca z domu, Bratislava, Košice, Žilina",msg life Slovakia s.r.o., 2 200 EUR/mesiac,pracovna-ponuka/1132531/devops-inzinier-home-office-office,2023-02-19
174,Java programátor junior - Home Office/Office,"Práca z domu, Bratislava, Košice, Žilina",msg life Slovakia s.r.o., 1 900 EUR/mesiac,pracovna-ponuka/1132445/java-programator-junior-home-office-office,2023-02-19
175,Java programátor expert - Home Office/Office,"Práca z domu, Bratislava, Košice, Žilina",msg life Slovakia s.r.o., 3 000 EUR/mesiac,pracovna-ponuka/1132415/java-programator-expert-home-office-office,2023-02-19
176,Full Stack Developer,Košice,SWIDA Innovative s.r.o., 2 500 EUR/mesiac,pracovna-ponuka/1313707/full-stack-developer,2023-02-19
177,Učiteľ/ka - informatiky,"Okres Hlohovec, Hlohovec, Leopoldov","Základná škola, Nám. sv. Ignáca 31, Leopoldov", 1 037 EUR/mesiac,pracovna-ponuka/1324811/ucitel-ka-informatiky,2023-02-19
178,Junior softvérový inžinier,Košice,Infobip s. r. o., 1 700 EUR/mesiac,pracovna-ponuka/1123887/junior-softverovy-inzinier,2023-02-19
179,Biznis Analytik,Košice,Holcim European Business Services s.r.o., 1 300 EUR/mesiac,pracovna-ponuka/1324283/biznis-analytik,2023-02-19
180,Biznis Analytik,Košice,Holcim European Business Services s.r.o., 1 300 EUR/mesiac,pracovna-ponuka/1324279/biznis-analytik,2023-02-19
181,Špecialista - Programátor WinCC - Wonderware,"Okres Zvolen, Zvolen","MANUFACTURING + MOUNTING, s.r.o.", 1 350 EUR/mesiac,pracovna-ponuka/1309851/specialista-programator-wincc-wonderware,2023-02-19
182,Programátor,"Okres Žilina, Žilina","OMICRON TECHNOLOGIES, s. r. o.", 2 000 EUR/mesiac,pracovna-ponuka/1324203/programator,2023-02-19
183,Špecialista - Programátor SCADA,"Okres Zvolen, Zvolen","MANUFACTURING + MOUNTING, s.r.o.", 1 350 EUR/mesiac,pracovna-ponuka/1309591/specialista-programator-scada,2023-02-19
184,Špecialista - Programátor EPLAN,"Okres Zvolen, Zvolen","MANUFACTURING + MOUNTING, s.r.o.", 1 350 EUR/mesiac,pracovna-ponuka/1309571/specialista-programator-eplan,2023-02-19
185,Programátor CNC strojov,Trnava,"ELPOTECH, spol. s r.o.", 994 EUR/mesiac,pracovna-ponuka/1133143/programator-cnc-strojov,2023-02-19
186,Commissioning engineer,Bratislava,i4Industry s.r.o., 2 000 EUR/mesiac,pracovna-ponuka/1318386/commissioning-engineer,2023-02-19
187,Commissioning engineer,Bratislava,i4Industry s.r.o., 2 000 EUR/mesiac,pracovna-ponuka/1318384/commissioning-engineer,2023-02-19
188,"Špecialista - Programátor Step 7 - Siemens, RS-Rockwell automation","Okres Zvolen, Zvolen","MANUFACTURING + MOUNTING, s.r.o.", 1 350 EUR/mesiac,pracovna-ponuka/1309469/specialista-programator-step-7-siemens-rs-rockwell-automation,2023-02-19
189,Špecialista - Programátor WinCC - Flexible,"Okres Zvolen, Zvolen","MANUFACTURING + MOUNTING, s.r.o.", 1 350 EUR/mesiac,pracovna-ponuka/1309467/specialista-programator-wincc-flexible,2023-02-19
190,Programátor,Bratislava,"SLOVAKODATA, a.s.", 1 500 EUR/mesiac,pracovna-ponuka/1309361/programator,2023-02-19
191,Sr Database Administrator,Bratislava,"Fiserv Slovakia, s.r.o.", 3 700 EUR/mesiac,pracovna-ponuka/1318212/sr-database-administrator,2023-02-19
192,Systémový programátor,Bratislava,MUSELET s.r.o., 720 EUR/mesiac,pracovna-ponuka/1309231/systemovy-programator,2023-02-19
193,Medior .NET Developer,Bratislava,ECoding Slovakia s. r. o., 2 500 EUR/mesiac,pracovna-ponuka/1323953/medior-net-developer,2023-02-19
194,ERP application support Analyst,Bratislava,Softspeed Information Technology s.r.o., 1 600 EUR/mesiac,pracovna-ponuka/1317890/erp-application-support-analyst,2023-02-19
195,Špecialista - Programátor WinCC - Wonderware,"Okres Zvolen, Zvolen","MANUFACTURING + MOUNTING, s.r.o.", 1 350 EUR/mesiac,pracovna-ponuka/1317738/specialista-programator-wincc-wonderware,2023-02-19
196,"IT architekt, projektant","Okres Pezinok, Pezinok, Svätý Jur","OZZYLOGIK, s.r.o.", 1 300 EUR/mesiac,pracovna-ponuka/1314424/it-architekt-projektant,2023-02-19
197,Učiteľ matematiky a informatiky,"Okres Žiar nad Hronom, Žiar nad Hronom","Základná škola s materskou školou, Horná Ždaňa 107",,pracovna-ponuka/1138983/ucitel-matematiky-a-informatiky,2023-02-19
198,Špecialista na riešenia a technológie IBM Rational,"Okres Poprad, Poprad",Softacus s. r. o., 3 500 EUR/mesiac,pracovna-ponuka/1115709/specialista-na-riesenia-a-technologie-ibm-rational,2023-02-19
199,Full-stack Software Engineer,Bratislava,codeblox s. r. o., 1 500 EUR/mesiac,pracovna-ponuka/1323179/full-stack-software-engineer,2023-02-19
200,Analytik IKT,"Okres Nitra, Nitra",Tata Consultancy Services Limited - organizačná zložka, 2 500 EUR/mesiac,pracovna-ponuka/1323133/analytik-ikt,2023-02-19
201,Programátor,Košice,"Workflows, s.r.o.", 1 000 EUR/mesiac,pracovna-ponuka/1099957/programator,2023-02-19
202,Programátor,Košice,"Workflows, s.r.o.", 1 000 EUR/mesiac,pracovna-ponuka/1099953/programator,2023-02-19
203,Software Development Manager,Bratislava,Oracle Slovensko spol. s r.o., 3 500 EUR/mesiac,pracovna-ponuka/1294709/software-development-manager,2023-02-19
204,CNC Programátor,"Okres Revúca, Revúca, Tornaľa","LVD S3, a. s.", 1 200 EUR/mesiac,pracovna-ponuka/1316644/cnc-programator,2023-02-19
205,Test Engineer,Banská Bystrica,GlobalLogic Slovakia s.r.o., 2 000 EUR/mesiac,pracovna-ponuka/1322259/test-engineer,2023-02-19
206,Analytik IKT,"Okres Nitra, Nitra",Tata Consultancy Services Limited - organizačná zložka, 2 675 EUR/mesiac,pracovna-ponuka/1322193/analytik-ikt,2023-02-19
207,Vývojár softvéru,Košice,Miratech GROUP s.r.o., 800 EUR/mesiac,pracovna-ponuka/1116489/vyvojar-softveru,2023-02-19
208,Lead BI Analyst,Bratislava,EPAM Systems s.r.o., 3 930 EUR/mesiac,pracovna-ponuka/1322051/lead-bi-analyst,2023-02-19
209,Software Test Automation Engineer,Bratislava,EPAM Systems s.r.o., 2 600 EUR/mesiac,pracovna-ponuka/1322043/software-test-automation-engineer,2023-02-19
210,IT- Systémový programátor,Bratislava,"Súkromná základná škola EISB, Radničné námestie 4, Bratislava", 2 500 EUR/mesiac,pracovna-ponuka/1312805/it-systemovy-programator,2023-02-19
211,IT Konzultant,"Okres Nitra, Nitra","UNIQA Group Service Center Slovakia, spol. s r.o.", 1 700 EUR/mesiac,pracovna-ponuka/1315778/it-konzultant,2023-02-19
212,IT špecialista,"Okres Nitra, Nitra",Ubique Systems SK s.r.o., 2 200 EUR/mesiac,pracovna-ponuka/1312697/it-specialista,2023-02-19
213,Analytik IKT,"Okres Nitra, Nitra",Tata Consultancy Services Limited - organizačná zložka, 2 675 EUR/mesiac,pracovna-ponuka/1321659/analytik-ikt,2023-02-19
214,Developer (Aplikačný programátor),Bratislava,"brainit.sk, s. r. o.", 1 650 EUR/mesiac,pracovna-ponuka/1144559/developer-aplikacny-programator-,2023-02-19
215,Aplikačný programátor - developer,"Okres Žilina, Žilina","brainit.sk, s. r. o.", 1 650 EUR/mesiac,pracovna-ponuka/1144337/aplikacny-programator-developer,2023-02-19
216,Software Test Engineer,Bratislava,HighChem s.r.o., 2 400 EUR/mesiac,pracovna-ponuka/1312265/software-test-engineer,2023-02-19
217,Lead Software Engineer,Košice,GlobalLogic Slovakia s.r.o., 3 500 EUR/mesiac,pracovna-ponuka/1306851/lead-software-engineer,2023-02-19
218,Junior Software Engineer - DevOps,Košice,GlobalLogic Slovakia s.r.o., 1 800 EUR/mesiac,pracovna-ponuka/1306847/junior-software-engineer-devops,2023-02-19
219,Python backend programátor,Bratislava,Institute of Language Technology and Education, 3 000 EUR/mesiac,pracovna-ponuka/1312201/python-backend-programator,2023-02-19
220,Programátor,Bratislava,"Automobilové opravovne Ministerstva vnútra Slovenskej republiky, a. s.", 2 200 EUR/mesiac,pracovna-ponuka/1306685/programator,2023-02-19
221,"Informatik, správca siete",Topoľčany,"„MÔJ DOMOV“, Zariadenie sociálnych služieb Topoľčany", 1 000 EUR/mesiac,pracovna-ponuka/1321301/informatik-spravca-siete,2023-02-19
222,Elektronik PLC ,"Okres Nitra, Nitra",HSH spoločnosť s ručením obmedzeným, 1 310 EUR/mesiac,pracovna-ponuka/1321257/elektronik-plc,2023-02-19
223,Programátor CNC strojov,Kysucké Nové Mesto,LITONIT s. r. o., 765 EUR/mesiac,pracovna-ponuka/1321079/programator-cnc-strojov,2023-02-19
224,PLC programátor,Bratislava,TG Automation s.r.o., 1 100 EUR/mesiac,pracovna-ponuka/1300807/plc-programator,2023-02-19
225,Programátor CNC strojov - Operátor,"Okres Stará Ľubovňa, Stará Ľubovňa","AM-KOV, s.r.o.", 1 000 EUR/mesiac,pracovna-ponuka/1320875/programator-cnc-strojov-operator,2023-02-19
226,Software Engineer,Bratislava,Bloomreach SK s.r.o., 2 300 EUR/mesiac,pracovna-ponuka/1320642/software-engineer,2023-02-19
227,Programátor C++,Bratislava,"MicroStep, spol. s r.o.", 2 000 EUR/mesiac,pracovna-ponuka/1306397/programator-c-,2023-02-19
228,Business Developer pre Digitálnu Agentúru,"Okres Veľký Krtíš, Veľký Krtíš",Ryvenia s.r.o., 1 100 EUR/mesiac,pracovna-ponuka/1306395/business-developer-pre-digitalnu-agenturu,2023-02-19
229,IT konzultant,"Okres Nitra, Nitra",Tata Consultancy Services Limited - organizačná zložka, 3 350 EUR/mesiac,pracovna-ponuka/1320510/it-konzultant,2023-02-19
230,Učiteľ/ -ka s aprobáciou: fyzika - matematika - telesná výchova- informatika,"Okres Komárno, Komárno","Základná škola, Školská ul. č. 757/10, 946 14 Zemianska Olča",,pracovna-ponuka/1293513/ucitel-ka-s-aprobaciou-fyzika-matematika-telesna-vychova-informatika,2023-02-19
231,Programátor CNC,"Okres Žiar nad Hronom, Žiar nad Hronom","Profika Sk, s.r.o.",12 EUR/h,pracovna-ponuka/1320190/programator-cnc,2023-02-19
232,Programátor CNC,"Okres Žiar nad Hronom, Žiar nad Hronom","Profika Sk, s.r.o.", 1 500 EUR/mesiac,pracovna-ponuka/1320188/programator-cnc,2023-02-19
233,Elektromechanik - programátor,Zlaté Moravce,Specialty Field Services s.r.o., 2 500 EUR/mesiac,pracovna-ponuka/1320060/elektromechanik-programator,2023-02-19
234,PLC Programátor,"Okres Piešťany, Piešťany, Vrbové",AVES Automatizácia s.r.o., 1 200 EUR/mesiac,pracovna-ponuka/1315626/plc-programator,2023-02-19
235,Senior Java Developer (Košice alebo Poprad) s možnosťou práce aj na živnosť (Ref. č.: 1-16-35102/PF),Košice,Grafton Slovakia s.r.o.,,pracovna-ponuka/964242/senior-java-developer-kosice-alebo-poprad-s-moznostou-prace-aj-na-zivnost-ref-c-1-16-35102-pf-,2023-02-19
