ID,Main,Location,Corporation,Href,Date
127,Experienced Migration Specialist (REF1592A),Budapest,Deutsche Telekom IT Solutions,/allas/experienced_migration_specialist_ref1592a/AU-7761#adtype=dirCU,2023-04-04
128,German Speaking Bid Manager,Budapest,Deutsche Telekom IT Solutions,/allas/german_speaking_bid_manager/AI-7241#adtype=dirCU,2023-04-04
129,IT Security Manager (Corporate Security) (REF822R),Budapest,Deutsche Telekom IT Solutions,/allas/it_security_manager_corporate_security_ref822r/JG-0727#adtype=dirCU,2023-04-04
130,Cloud System Administrator (REF1564L),Budapest,Deutsche Telekom IT Solutions,/allas/cloud_system_administrator_ref1564l/ZR-3684#adtype=dirCU,2023-04-04
131,Technical Process Specialist - Networking Field (REF1567Z),Debrecen,Deutsche Telekom IT Solutions,/allas/technical_process_specialist_networking_field_ref1567z/JM-9417#adtype=dirCU,2023-04-04
132,Software Engineer on network field (REF223C),Budapest,Deutsche Telekom IT Solutions,/allas/software_engineer_on_network_field_ref223c/UY-7102#adtype=dirCU,2023-04-04
133,Szoftverintegrációs mérnök (Veszprém),Veszprém,Thyssenkrupp,/allas/szoftverintegracios_mernok_veszprem/JZ-2130#adtype=dirCU,2023-04-04
134,Test Automation Engineer (GeFa) (REF1511E),Budapest,Deutsche Telekom IT Solutions,/allas/test_automation_engineer_gefa_ref1511e/KE-4666#adtype=dirCU,2023-04-04
135,Szoftverfejlesztő mérnök - Beágyazott rendszerekhez (Szeged),Szeged,Thyssenkrupp,/allas/szoftverfejleszto_mernok_beagyazott_rendszerekhez_szeged/ZC-0023#adtype=dirCU,2023-04-04
136,Hardver projektvezető,Budapest,Thyssenkrupp,/allas/hardver_projektvezeto/LV-3409#adtype=dirCU,2023-04-04
137,Devops Engineer for Cloud Solutions and ServiceNOW (REF1586G),Budapest,Deutsche Telekom IT Solutions,/allas/devops_engineer_for_cloud_solutions_and_servicenow_ref1586g/NH-8545#adtype=dirCU,2023-04-04
138,Java Software Engineer (REF1589Z),Budapest,Deutsche Telekom IT Solutions,/allas/java_software_engineer_ref1589z/YK-0836#adtype=dirCU,2023-04-04
139,Szoftverfejlesztő mérnök - beágyazott rendszerekhez,Győr,Thyssenkrupp,/allas/szoftverfejleszto_mernok_beagyazott_rendszerekhez/PR-2740#adtype=dirCU,2023-04-04
140,SAP MM consultant/analyst - focusing on inbound logistics,Budapest,Randstad Hungary Kft,/allas/sap_mm_consultantanalyst_focusing_on_inbound_logistics/UT-8350#adtype=indCU,2023-04-04
141,Software Engineer / Golang Developer (f/m/d) (Budapest)Bérezés: nettó 1 300 000 - 2 300 000 Ft /,hó,Cinemo GmbH,/allas/software_engineer_golang_developer_fmd/KP-0285#adtype=dirCU,2023-04-04
142,Android Application Engineer (f/m/d) (Budapest)Bérezés: nettó 1 500 000 - 2 000 000 Ft /,hó,Cinemo GmbH,/allas/android_application_engineer_fmd/MZ-4378#adtype=dirCU,2023-04-04
143,HOLLAND NYELVŰ IT HELPDESK,Magyarország,Vision Recruitment Kft.,/allas/holland_nyelvu_it_helpdesk/YP-4691#adtype=indOA,2023-04-04
144,Global Engineering Validation Specialist,Tatabánya,Hire-One Személyzeti Tanácsadó Kft.,/allas/global_engineering_validation_specialist/SZ-6041#adtype=indOA,2023-04-04
145,Data Scientist,Magyarország,Hays Hungary Kft.,/allas/data_scientist/YC-0283#adtype=indCU,2023-04-04
146,Projektvezető,Bóly,Trenkwalder Kft.,/allas/projektvezeto/OT-7822#adtype=indCU,2023-04-04
147,Termékkatalógus feltöltő és fotós,Debrecen,Worklife Hungary Kft.,/allas/termekkatalogus_feltolto_es_fotos/FY-2538#adtype=indOA,2023-04-04
148,Knowledge content and EDM Lead,Budapest,EasyHiring Services Kft.,/allas/knowledge_content_and_edm_lead/LA-9054#adtype=indCU,2023-04-04
149,.NET Fejlesztő,Budapest,EasyHiring Services Kft.,/allas/net_fejleszto/NC-3816#adtype=indCU,2023-04-04
150,Senior Data Engineer,Budapest,EasyHiring Services Kft.,/allas/senior_data_engineer/PR-8197#adtype=indCU,2023-04-04
151,Java fejlesztő,Budapest,EasyHiring Services Kft.,/allas/java_fejleszto/XX-5230#adtype=indCU,2023-04-04
152,Frontend játékfejlesztő - Multinacionális cég,Budapest,EasyHiring Services Kft.,/allas/frontend_jatekfejleszto_multinacionalis_ceg/EG-1470#adtype=indCU,2023-04-04
153,IT specialista,Halászi,Trenkwalder Kft.,/allas/it_specialista/KH-1289#adtype=indCU,2023-04-04
154,Angular Frontend Developer,Budapest,EasyHiring Services Kft.,/allas/angular_frontend_developer/BU-5789#adtype=indCU,2023-04-04
155,Java fejlesztő,Budapest,EasyHiring Services Kft.,/allas/java_fejleszto/GI-2935#adtype=indCU,2023-04-04
156,ERP programozó,Budapest,EasyHiring Services Kft.,/allas/erp_programozo/CG-2098#adtype=indCU,2023-04-04
